%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1531944032066148757,479,1531944032065848280,,1,1,1,GUIDED,4
1531944033087637825,480,1531944033084516991,,1,1,1,GUIDED,4
1531944034052407007,481,1531944034052186178,,1,1,1,GUIDED,4
1531944035073875127,482,1531944035073590938,,1,1,1,GUIDED,4
1531944036095749551,483,1531944036094858360,,1,1,1,GUIDED,4
1531944037062258475,484,1531944037062032301,,1,1,1,GUIDED,4
1531944038110114704,485,1531944038109705556,,1,1,1,GUIDED,4
1531944039091572609,486,1531944039091094534,,1,1,1,GUIDED,4
1531944040070136627,487,1531944040069329659,,1,1,1,GUIDED,4
1531944041095246181,488,1531944041094654699,,1,1,1,GUIDED,4
1531944042045960049,489,1531944042043201708,,1,1,1,GUIDED,4
1531944043075391009,490,1531944043074987941,,1,1,1,GUIDED,4
1531944044135899686,491,1531944044134576211,,1,1,1,GUIDED,4
1531944045048548531,492,1531944045048280693,,1,1,1,GUIDED,4
1531944046066159749,493,1531944046065650026,,1,1,1,GUIDED,4
1531944047076421891,494,1531944047073870779,,1,1,1,GUIDED,4
1531944048073678690,495,1531944048073273830,,1,1,1,GUIDED,4
1531944049082148857,496,1531944049081244866,,1,1,1,GUIDED,4
1531944050061571569,497,1531944050059690052,,1,1,1,GUIDED,4
1531944051081036553,498,1531944051080410383,,1,1,1,GUIDED,4
1531944052077548706,499,1531944052077103431,,1,1,1,GUIDED,4
1531944053115017170,500,1531944053113914301,,1,1,1,GUIDED,4
1531944054118203859,501,1531944054117824215,,1,1,1,GUIDED,4
1531944055070356262,502,1531944055069892554,,1,1,1,GUIDED,4
1531944056095738135,503,1531944056088083329,,1,1,1,GUIDED,4
1531944057077058010,504,1531944057075437258,,1,1,1,GUIDED,4
1531944058069819634,505,1531944058069495573,,1,1,1,GUIDED,4
1531944059087138944,506,1531944059086799267,,1,1,1,GUIDED,4
1531944060047242619,507,1531944060046932190,,1,1,1,GUIDED,4
1531944061077361173,508,1531944061076523645,,1,1,1,GUIDED,4
1531944062085660037,509,1531944062082458756,,1,1,1,GUIDED,4
1531944063067094525,510,1531944063066631042,,1,1,1,GUIDED,4
1531944064076304364,511,1531944064076050799,,1,1,1,GUIDED,4
1531944065062027426,512,1531944065059972502,,1,1,1,GUIDED,4
1531944066065575952,513,1531944066064030111,,1,1,1,GUIDED,4
1531944067088436743,514,1531944067085969918,,1,1,1,GUIDED,4
1531944068062274330,515,1531944068061269700,,1,1,1,GUIDED,4
1531944069046667979,516,1531944069046390222,,1,1,1,GUIDED,4
1531944070069466734,517,1531944070069152977,,1,1,1,GUIDED,4
1531944071075763796,518,1531944071074673150,,1,1,1,GUIDED,4
1531944072072158844,519,1531944072071474691,,1,1,1,GUIDED,4
1531944073053366779,520,1531944073053017630,,1,1,1,GUIDED,4
1531944074062868109,521,1531944074061733208,,1,1,1,GUIDED,4
1531944075075484677,522,1531944075075034057,,1,1,1,GUIDED,4
1531944076094176774,523,1531944076093592172,,1,1,1,GUIDED,4
1531944077073603204,524,1531944077073155113,,1,1,1,GUIDED,4
