%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1531944031361173263,1407,1531944031360683124,,1500,1536,1428,1408,1315,1315,1500,2036
1531944031645031090,1408,1531944031644584759,,1500,1571,1540,1431,1361,1361,1500,2036
1531944032039056606,1409,1531944032036918899,,1500,1562,1388,1472,1443,1443,1500,2036
1531944032303174211,1410,1531944032302536745,,1500,1540,1220,1487,1473,1473,1500,2036
1531944032694284493,1411,1531944032693611155,,1500,1547,1140,1491,1481,1481,1500,2036
1531944033030995275,1412,1531944033029914486,,1500,1549,1148,1502,1504,1504,1500,2036
1531944033293035399,1413,1531944033292143088,,1500,1551,1140,1513,1526,1526,1500,2036
1531944033669638849,1414,1531944033669011527,,1500,1550,1140,1517,1535,1535,1500,2036
1531944034050066550,1415,1531944034049903480,,1500,1554,1140,1520,1540,1540,1500,2036
1531944034494231933,1416,1531944034493779746,,1500,1539,1116,1519,1538,1538,1500,2036
1531944034771296519,1417,1531944034770648717,,1500,1531,1108,1516,1532,1532,1500,2036
1531944035066470815,1418,1531944035066118403,,1500,1522,1100,1515,1530,1530,1500,2036
1531944035413494846,1419,1531944035413023107,,1500,1514,1100,1513,1527,1527,1500,2036
1531944035787109816,1420,1531944035786866651,,1500,1514,1100,1511,1522,1522,1500,2036
1531944036054877118,1421,1531944036051926555,,1500,1515,1116,1508,1516,1516,1500,2036
1531944036402542777,1422,1531944036401939007,,1500,1519,1132,1506,1512,1512,1500,2036
1531944036674235674,1423,1531944036672399468,,1500,1522,1148,1507,1514,1514,1500,2036
1531944037128751649,1424,1531944037128498052,,1500,1526,1196,1503,1507,1507,1500,2036
1531944037468626185,1425,1531944037468365644,,1500,1528,1228,1501,1502,1502,1500,2036
1531944037865315847,1426,1531944037865120233,,1500,1532,1268,1502,1505,1505,1500,2036
1531944038210762425,1427,1531944038210583323,,1500,1535,1300,1507,1514,1514,1500,2036
1531944038498306850,1428,1531944038497689000,,1500,1534,1300,1502,1505,1505,1500,2036
1531944038950946238,1429,1531944038950665537,,1500,1533,1340,1503,1507,1507,1500,2036
1531944039187687191,1430,1531944039187210300,,1500,1531,1348,1504,1509,1509,1500,2036
1531944039443704756,1431,1531944039443506582,,1500,1529,1348,1501,1503,1503,1500,2036
1531944039755768334,1432,1531944039754397980,,1500,1527,1348,1502,1504,1504,1500,2036
1531944040004683409,1433,1531944040004431955,,1500,1527,1356,1502,1505,1505,1500,2036
1531944040309418069,1434,1531944040309196119,,1500,1527,1348,1504,1509,1509,1500,2036
1531944040687032498,1435,1531944040686725077,,1500,1528,1348,1499,1498,1498,1500,2036
1531944041007644603,1436,1531944041004647800,,1500,1530,1364,1504,1508,1508,1500,2036
1531944041326454903,1437,1531944041326213369,,1500,1532,1380,1507,1514,1514,1500,2036
1531944041720090009,1438,1531944041719848476,,1500,1534,1380,1513,1527,1527,1500,2036
1531944041992406779,1439,1531944041991548291,,1500,1537,1404,1511,1523,1523,1500,2036
1531944042361898890,1440,1531944042361628332,,1500,1539,1444,1511,1523,1523,1500,2036
1531944042801082834,1441,1531944042800795348,,1500,1533,1412,1514,1528,1528,1500,2036
1531944043112535319,1442,1531944043111804382,,1500,1532,1380,1504,1509,1509,1500,2036
1531944043370649348,1443,1531944043370424327,,1500,1531,1380,1498,1496,1496,1500,2036
1531944043749453946,1444,1531944043749212988,,1500,1527,1412,1497,1493,1493,1500,2036
1531944044144614226,1445,1531944044144280085,,1500,1525,1412,1495,1489,1489,1500,2036
1531944044483446543,1446,1531944044481066151,,1500,1529,1412,1494,1488,1488,1500,2036
1531944044833707294,1447,1531944044833346913,,1500,1534,1404,1500,1499,1499,1500,2036
1531944045162367039,1448,1531944045162160929,,1500,1538,1420,1504,1509,1509,1500,2036
1531944045485543414,1449,1531944045485034843,,1500,1541,1420,1504,1508,1508,1500,2036
1531944045753671749,1450,1531944045753548423,,1500,1544,1420,1510,1521,1521,1500,2036
1531944046164038893,1451,1531944046161699684,,1500,1543,1396,1512,1524,1524,1500,2036
1531944046451595552,1452,1531944046451435393,,1500,1544,1404,1505,1510,1510,1500,2036
1531944046724535777,1453,1531944046722195160,,1500,1544,1420,1499,1498,1498,1500,2036
1531944047103069024,1454,1531944047102786978,,1500,1540,1444,1501,1503,1503,1500,2036
1531944047465290622,1455,1531944047464811746,,1500,1533,1460,1504,1509,1509,1500,2036
1531944047765741556,1456,1531944047765440791,,1500,1529,1460,1506,1512,1512,1500,2036
1531944048051103934,1457,1531944048050672002,,1500,1524,1452,1514,1528,1528,1500,2036
1531944048354178108,1458,1531944048354022174,,1500,1522,1452,1517,1535,1535,1500,2036
1531944048702182342,1459,1531944048701843977,,1500,1524,1436,1517,1534,1534,1500,2036
1531944049012952825,1460,1531944049010239316,,1500,1528,1444,1520,1540,1540,1500,2036
1531944049355288573,1461,1531944049354780642,,1500,1531,1436,1523,1546,1546,1500,2036
1531944049733454020,1462,1531944049730717758,,1500,1524,1412,1523,1546,1546,1500,2036
1531944050166145466,1463,1531944050165873533,,1500,1521,1420,1516,1532,1532,1500,2036
1531944050559012852,1464,1531944050555053595,,1500,1524,1444,1510,1521,1521,1500,2036
1531944050860429254,1465,1531944050860142089,,1500,1519,1460,1512,1525,1525,1500,2036
1531944051166253422,1466,1531944051165994128,,1500,1507,1452,1505,1511,1511,1500,2036
1531944051585350122,1467,1531944051584995694,,1500,1503,1444,1496,1491,1491,1500,2036
1531944051908863431,1468,1531944051908528746,,1500,1510,1428,1493,1485,1485,1500,2036
1531944052279865880,1469,1531944052279553179,,1500,1519,1436,1490,1480,1480,1500,2036
1531944052565023465,1470,1531944052564717932,,1500,1524,1420,1488,1474,1474,1500,2036
1531944052910028087,1471,1531944052909668474,,1500,1532,1404,1487,1474,1474,1500,2036
1531944053211719017,1472,1531944053211489771,,1500,1537,1396,1489,1477,1477,1500,2036
1531944053557278098,1473,1531944053556864438,,1500,1541,1388,1493,1485,1485,1500,2036
1531944053770539678,1474,1531944053766104425,,1500,1543,1396,1497,1494,1494,1500,2036
1531944054049536493,1475,1531944054044482142,,1500,1547,1412,1501,1503,1503,1500,2036
1531944054354730174,1476,1531944054354288930,,1500,1549,1420,1504,1509,1509,1500,2036
1531944054791017913,1477,1531944054790727036,,1500,1549,1452,1509,1519,1519,1500,2036
1531944055162935141,1478,1531944055162640391,,1500,1543,1468,1508,1517,1517,1500,2036
1531944055432612784,1479,1531944055432330546,,1500,1535,1468,1508,1517,1517,1500,2036
1531944055780421381,1480,1531944055779865291,,1500,1528,1460,1510,1520,1520,1500,2036
1531944056121299967,1481,1531944056120240266,,1500,1524,1444,1510,1520,1520,1500,2036
1531944056390007478,1482,1531944056389220125,,1500,1524,1428,1511,1523,1523,1500,2036
1531944056749686363,1483,1531944056749242528,,1500,1526,1412,1515,1530,1530,1500,2036
1531944056971557431,1484,1531944056971242202,,1500,1526,1404,1521,1543,1543,1500,2036
1531944057282633428,1485,1531944057281933691,,1500,1527,1404,1519,1538,1538,1500,2036
1531944057550816529,1486,1531944057549964217,,1500,1529,1404,1527,1555,1555,1500,2036
1531944057906825243,1487,1531944057906450015,,1500,1524,1396,1530,1560,1560,1500,2036
1531944058274780595,1488,1531944058272399402,,1500,1522,1420,1525,1551,1551,1500,2036
1531944058606131341,1489,1531944058605821040,,1500,1513,1420,1514,1528,1528,1500,2036
1531944058898835197,1490,1531944058898564608,,1500,1510,1420,1518,1537,1537,1500,2036
1531944059335122786,1491,1531944059323998573,,1500,1500,1436,1513,1526,1526,1500,2036
1531944059774720390,1492,1531944059773952078,,1500,1488,1452,1502,1505,1505,1500,2036
1531944060022141742,1493,1531944060021159639,,1500,1489,1444,1503,1507,1507,1500,2036
1531944060384771164,1494,1531944060384516894,,1500,1491,1412,1504,1508,1508,1500,2036
1531944060743666350,1495,1531944060735943481,,1500,1495,1372,1498,1496,1496,1500,2036
1531944061070798164,1496,1531944061070527735,,1500,1501,1372,1500,1499,1499,1500,2036
1531944061368914387,1497,1531944061368649686,,1500,1506,1380,1498,1496,1496,1500,2036
1531944061702434876,1498,1531944061702160223,,1500,1510,1380,1490,1480,1480,1500,2036
1531944061962903559,1499,1531944061962682249,,1500,1520,1388,1490,1479,1479,1500,2036
1531944062295880823,1500,1531944062293683116,,1500,1531,1396,1483,1466,1466,1500,2036
1531944062629258914,1501,1531944062627694097,,1500,1539,1420,1492,1483,1483,1500,2036
1531944062950103783,1502,1531944062949616652,,1500,1541,1404,1502,1504,1504,1500,2036
1531944063268576132,1503,1531944063266850580,,1500,1540,1388,1508,1516,1516,1500,2036
1531944063672968227,1504,1531944063672594918,,1500,1542,1404,1506,1512,1512,1500,2036
1531944064010775685,1505,1531944064009990253,,1500,1541,1420,1494,1488,1488,1500,2036
1531944064277630389,1506,1531944064271670159,,1500,1541,1428,1494,1488,1488,1500,2036
1531944064620958563,1507,1531944064620308554,,1500,1532,1412,1503,1507,1507,1500,2036
1531944064921198193,1508,1531944064920203387,,1500,1522,1412,1510,1521,1521,1500,2036
1531944065224422915,1509,1531944065224109414,,1500,1519,1388,1508,1516,1516,1500,2036
1531944065581818699,1510,1531944065581548718,,1500,1522,1364,1506,1512,1512,1500,2036
1531944065967815135,1511,1531944065967493858,,1500,1529,1324,1506,1513,1513,1500,2036
1531944066256524318,1512,1531944066256288416,,1500,1533,1308,1504,1509,1509,1500,2036
1531944066594336292,1513,1531944066593290030,,1500,1539,1332,1504,1509,1509,1500,2036
1531944066973166206,1514,1531944066970597079,,1500,1542,1340,1500,1500,1500,1500,2036
1531944067297022380,1515,1531944067296759438,,1500,1544,1348,1501,1503,1503,1500,2036
1531944067565220914,1516,1531944067564802454,,1500,1544,1356,1502,1505,1505,1500,2036
1531944067950081843,1517,1531944067948409475,,1500,1543,1356,1506,1513,1513,1500,2036
1531944068274625755,1518,1531944068272991051,,1500,1541,1372,1509,1518,1518,1500,2036
1531944068563440572,1519,1531944068561629357,,1500,1539,1388,1509,1518,1518,1500,2036
1531944068932832436,1520,1531944068932583350,,1500,1536,1412,1518,1536,1536,1500,2036
1531944069240990747,1521,1531944069240535391,,1500,1527,1396,1515,1531,1531,1500,2036
1531944069600980399,1522,1531944069600503764,,1500,1527,1412,1510,1520,1520,1500,2036
