%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1539875216581051752,513,1539875216580893512,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875216966715944,514,1539875216963598632,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875217387056456,515,1539875217386856808,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875217639742824,516,1539875217639581736,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875218048984744,517,1539875218048688936,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875218365313192,518,1539875218365102568,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875218640342024,519,1539875218639923464,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875218995939272,520,1539875218995614216,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875219252186120,521,1539875219252060328,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875219527770920,522,1539875219527526056,,0,1506,1536,1548,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875219791874408,523,1539875219791665608,,0,1506,1536,1557,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875220083336328,524,1539875220082201416,,0,1506,1536,1615,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875220365715816,525,1539875220364917512,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875220743187080,526,1539875220736428680,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875221072157672,527,1539875221071988008,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875221441580424,528,1539875221439428456,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875221771992040,529,1539875221771762888,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875222143880136,530,1539875222143232552,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875222466150504,531,1539875222465894312,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875222863456936,532,1539875222863225224,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875223183041000,533,1539875223182223464,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875223420440008,534,1539875223420063528,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875223841332392,535,1539875223840796424,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875224169959176,536,1539875224169772680,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875224480897064,537,1539875224480685864,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875224797848904,538,1539875224797452264,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875225156017192,539,1539875225155762376,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875225485193576,540,1539875225484791208,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875225786661608,541,1539875225786376616,,0,1506,1536,1613,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
