%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1539875216583002216,169,1539875216582643240,,1,1,1,GUIDED,4
1539875217588331144,170,1539875217588106824,,1,1,1,GUIDED,4
1539875218587261608,171,1539875218586812872,,1,1,1,GUIDED,4
1539875219573162568,172,1539875219572763272,,1,1,1,GUIDED,4
1539875220566252296,173,1539875220565932744,,1,1,1,GUIDED,4
1539875221581675624,174,1539875221581094408,,1,1,1,GUIDED,4
1539875222624948904,175,1539875222624524616,,1,1,1,GUIDED,4
1539875223621713128,176,1539875223620878216,,1,1,1,GUIDED,4
1539875224600426184,177,1539875224600004968,,1,1,1,GUIDED,4
1539875225560295496,178,1539875225559837448,,1,1,1,GUIDED,4
1539875226579711336,179,1539875226578795400,,1,1,1,GUIDED,4
1539875227597997608,180,1539875227597354056,,1,1,1,GUIDED,4
1539875228610642792,181,1539875228610415080,,1,1,1,GUIDED,4
1539875229605972360,182,1539875229605504520,,1,1,1,GUIDED,4
1539875230597674184,183,1539875230594491528,,1,1,1,GUIDED,4
1539875231592188200,184,1539875231591728040,,1,1,1,GUIDED,4
1539875232603099656,185,1539875232601169288,,1,1,1,GUIDED,4
1539875233579708232,186,1539875233579404712,,1,1,1,GUIDED,4
1539875234587549416,187,1539875234586824040,,1,1,1,GUIDED,4
1539875235566726184,188,1539875235566476360,,1,1,1,GUIDED,4
1539875236601527624,189,1539875236600432360,,1,1,1,GUIDED,4
1539875237565756808,190,1539875237563691784,,1,1,1,GUIDED,4
1539875238567426088,191,1539875238567049480,,1,1,1,GUIDED,4
1539875239567229704,192,1539875239566820872,,1,1,1,GUIDED,4
1539875240616460136,193,1539875240615718440,,1,1,1,GUIDED,4
1539875241623654440,194,1539875241621334344,,1,1,1,GUIDED,4
1539875242599877480,195,1539875242599256808,,1,1,1,GUIDED,4
1539875243551287144,196,1539875243551037384,,1,1,1,GUIDED,4
1539875244571490440,197,1539875244571236168,,1,1,1,GUIDED,4
1539875245600497000,198,1539875245600018216,,1,1,1,GUIDED,4
1539875246607759720,199,1539875246607317128,,1,1,1,GUIDED,4
1539875247587099848,200,1539875247586695592,,1,1,1,GUIDED,4
1539875248597663848,201,1539875248595747304,,1,1,1,GUIDED,4
1539875249589621736,202,1539875249589272968,,1,1,1,GUIDED,4
1539875250564324328,203,1539875250564076008,,1,1,1,GUIDED,4
1539875251578250152,204,1539875251577905224,,1,1,1,GUIDED,4
1539875252631600680,205,1539875252628514344,,1,1,1,GUIDED,4
1539875253584259688,206,1539875253583973832,,1,1,1,GUIDED,4
1539875254569661448,207,1539875254569198472,,1,1,1,GUIDED,4
1539875255588335656,208,1539875255588005320,,1,1,1,GUIDED,4
1539875256589967560,209,1539875256589545992,,1,1,1,GUIDED,4
1539875257617445224,210,1539875257616871592,,1,1,1,GUIDED,4
1539875258585101288,211,1539875258584628616,,1,1,1,GUIDED,4
1539875259627170056,212,1539875259626851592,,1,1,1,GUIDED,4
1539875260576331240,213,1539875260576040840,,1,1,1,GUIDED,4
1539875261565227496,214,1539875261564745384,,1,1,1,GUIDED,4
1539875262587024904,215,1539875262580635400,,1,1,1,GUIDED,4
1539875263570631240,216,1539875263570270056,,1,1,1,GUIDED,4
1539875264626742408,217,1539875264626517448,,1,1,1,GUIDED,4
1539875265579093736,218,1539875265578698664,,1,1,1,GUIDED,4
1539875266590566408,219,1539875266590211176,,1,1,1,GUIDED,4
1539875267587156776,220,1539875267586371368,,1,1,1,GUIDED,4
1539875268593103016,221,1539875268592286056,,1,1,1,GUIDED,4
1539875269583690664,222,1539875269583454248,,1,1,1,GUIDED,4
1539875270595101064,223,1539875270594782792,,1,1,1,GUIDED,4
1539875271578843496,224,1539875271578567720,,1,1,1,GUIDED,4
1539875272670530056,225,1539875272669905768,,1,1,1,GUIDED,4
1539875273557964776,226,1539875273557669064,,1,1,1,GUIDED,4
1539875274590506376,227,1539875274590172616,,1,1,1,GUIDED,4
1539875275597916904,228,1539875275581857608,,1,1,1,GUIDED,4
1539875276597742248,229,1539875276594797512,,1,1,1,GUIDED,4
