%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1536691717773208760,510,1536691717772947352,,1,1,1,GUIDED,4
1536691718754248152,511,1536691718753475192,,1,1,1,GUIDED,4
1536691719760141368,512,1536691719759593912,,1,1,1,GUIDED,4
1536691720788859064,513,1536691720788499288,,1,1,1,GUIDED,4
1536691721761653400,514,1536691721761237432,,1,1,1,GUIDED,4
1536691722769678840,515,1536691722769193368,,1,1,1,GUIDED,4
1536691723752647768,516,1536691723752409752,,1,1,1,GUIDED,4
1536691724760135192,517,1536691724759877464,,1,1,1,GUIDED,4
1536691725772077976,518,1536691725771735608,,1,1,1,GUIDED,4
1536691726832679320,519,1536691726832043000,,1,1,1,GUIDED,4
1536691727749996312,520,1536691727749762552,,1,1,1,GUIDED,4
1536691728749902264,521,1536691728748216376,,1,1,1,GUIDED,4
1536691729787469912,522,1536691729787238744,,1,1,1,GUIDED,4
1536691730750139224,523,1536691730749657720,,1,1,1,GUIDED,4
1536691731754242552,524,1536691731753604344,,1,1,1,GUIDED,4
1536691732757934296,525,1536691732757667832,,1,1,1,GUIDED,4
1536691733734937208,526,1536691733734052472,,1,1,1,GUIDED,4
1536691734772725272,527,1536691734772341432,,1,1,1,GUIDED,4
1536691735770716312,528,1536691735765188760,,1,1,1,GUIDED,4
1536691736760404984,529,1536691736760042776,,1,1,1,GUIDED,4
1536691737771800888,530,1536691737771346424,,1,1,1,GUIDED,4
1536691738774311096,531,1536691738774042552,,1,1,1,GUIDED,4
1536691739763604248,532,1536691739763262872,,1,1,1,GUIDED,4
1536691740760291704,533,1536691740759406808,,1,1,1,GUIDED,4
1536691741774133656,534,1536691741773825688,,1,1,1,GUIDED,4
1536691742753099992,535,1536691742751678744,,1,1,1,GUIDED,4
1536691743760200152,536,1536691743756094168,,1,1,1,GUIDED,4
1536691744748560664,537,1536691744748243992,,1,1,1,GUIDED,4
1536691745762708504,538,1536691745761680408,,1,1,1,GUIDED,4
1536691746750020888,539,1536691746749232920,,1,1,1,GUIDED,4
1536691747779152952,540,1536691747778508312,,1,1,1,GUIDED,4
1536691748776481048,541,1536691748774753720,,1,1,1,GUIDED,4
1536691749783526776,542,1536691749778106328,,1,1,1,GUIDED,4
1536691750796252184,543,1536691750795902872,,1,1,1,GUIDED,4
1536691751788404760,544,1536691751788092952,,1,1,1,GUIDED,4
1536691752766845944,545,1536691752766483192,,1,1,1,GUIDED,4
1536691753755159128,546,1536691753754781336,,1,1,1,GUIDED,4
1536691754776419448,547,1536691754775755800,,1,1,1,GUIDED,4
1536691755758995384,548,1536691755758641528,,1,1,1,GUIDED,4
1536691756765732952,549,1536691756765011832,,1,1,1,GUIDED,4
1536691757757346168,550,1536691757756939704,,1,1,1,GUIDED,4
1536691758750108120,551,1536691758749640376,,1,1,1,GUIDED,4
1536691759781661592,552,1536691759780919640,,1,1,1,GUIDED,4
1536691760762047544,553,1536691760761824088,,1,1,1,GUIDED,4
