%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1536691717954536696,1568,1536691717954190264,,0,1515,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691718246226264,1569,1536691718245882040,,0,1515,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691718641261176,1570,1536691718640874104,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691718992696216,1571,1536691718992190680,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691719406861944,1572,1536691719406527096,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691719700641176,1573,1536691719700434008,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691719994697880,1574,1536691719993253816,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691720340517752,1575,1536691720340297944,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691720691010648,1576,1536691720690807384,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691720964856312,1577,1536691720964672920,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691721340878200,1578,1536691721340618552,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691721627860056,1579,1536691721627588920,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691721925854328,1580,1536691721925534552,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691722249155064,1581,1536691722248826968,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691722626188984,1582,1536691722625946424,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691722953667128,1583,1536691722953452280,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691723220565720,1584,1536691723208579672,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691723512995128,1585,1536691723512767608,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691723898622680,1586,1536691723898482328,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691724213755192,1587,1536691724210166616,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691724539091224,1588,1536691724538689720,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691724910934776,1589,1536691724910743128,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691725285239416,1590,1536691725284906040,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691725690482808,1591,1536691725690208216,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691725920700280,1592,1536691725920469304,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691726255169848,1593,1536691726254905208,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691726596451512,1594,1536691726596267512,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691726971184248,1595,1536691726970994584,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691727370404088,1596,1536691727370233720,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691727652856504,1597,1536691727652648408,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691728016076536,1598,1536691728015726072,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691728360653048,1599,1536691728360232760,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691728748391800,1600,1536691728747087288,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691729055346840,1601,1536691729054807192,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691729465640952,1602,1536691729465252536,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691729696232920,1603,1536691729695930840,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691729997261912,1604,1536691729997069432,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691730305209880,1605,1536691730304998968,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691730601370168,1606,1536691730601144728,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536691730894775032,1607,1536691730894535544,,0,1514,1552,1471,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
