%time,field.data
1536691717902453144,71.749
1536691718105791096,71.566
1536691718360891960,71.39
1536691718594995544,71.298
1536691718877057752,71.242
1536691719127530296,71.207
1536691719334880504,71.145
1536691719615299512,71.014
1536691719788431352,70.85
1536691720057992056,70.619
1536691720300204440,70.417
1536691720515105400,70.26
1536691720790484920,70.098
1536691720997473176,69.997
1536691721208827864,69.945
1536691721453201080,69.951
1536691721698115608,70.022
1536691721944916280,70.17
1536691722199463832,70.375
1536691722427873976,70.6
1536691722654276504,70.818
1536691722911808216,71.077
1536691723131856184,71.31
1536691723395499032,71.529
1536691723588502552,71.717
1536691723834299160,71.908
1536691724107820696,72.08
1536691724357413464,72.221
1536691724579241080,72.311
1536691724835054872,72.378
1536691725061483608,72.42
1536691725318459832,72.389
1536691725605875928,72.315
1536691725807689656,72.252
1536691726061080376,72.189
1536691726302136568,72.135
1536691726539788088,72.04
1536691726834174296,71.935
1536691727030512664,71.84
1536691727258118968,71.728
1536691727461488280,71.668
1536691727694764568,71.687
1536691727936134872,71.8
1536691728156111864,71.953
1536691728398084728,72.132
1536691728654518968,72.322
1536691728891090936,72.561
1536691729150674776,72.894
1536691729444684504,73.205
1536691729631014552,73.37
1536691729845841272,73.496
1536691730105218008,73.513
1536691730326976344,73.419
1536691730559162328,73.226
1536691730793936760,72.946
1536691731039562648,72.584
1536691731320384536,72.083
1536691731562004792,71.616
1536691731787862456,71.134
1536691732034140888,70.679
1536691732289700760,70.215
1536691732566089304,69.827
1536691732799644760,69.519
1536691733040770648,69.268
1536691733247987096,69.127
1536691733490978904,69.107
1536691733734562424,69.286
1536691733990439544,69.628
1536691734230776216,70.129
1536691734454098808,70.737
1536691734691391864,71.41
1536691734955160568,72.169
1536691735177305144,72.792
1536691735389902744,73.365
1536691735648082712,73.827
1536691735888130520,74.129
1536691736134314008,74.329
1536691736350148440,74.402
1536691736630881688,74.387
1536691736812198936,74.309
1536691737040892440,74.119
1536691737296748536,73.837
1536691737544196280,73.538
1536691737800208344,73.165
1536691738006045912,72.861
1536691738253865144,72.482
1536691738508897688,72.119
1536691738772129976,71.802
1536691739002715928,71.596
1536691739272175128,71.384
1536691739487147416,71.262
1536691739749218680,71.144
1536691739998147256,71.104
1536691740246523576,71.104
1536691740473335160,71.097
1536691740715205528,71.087
1536691740969542872,71.067
1536691741208155672,71.063
1536691741492039800,71.103
1536691741688135160,71.15
1536691741914730168,71.236
1536691742192296440,71.337
1536691742407840248,71.395
1536691742636168440,71.446
1536691742870671608,71.503
1536691743126543320,71.596
1536691743363369784,71.683
1536691743586697208,71.739
1536691743846521144,71.787
1536691744100567768,71.815
1536691744363253464,71.775
1536691744608005656,71.651
1536691744840159384,71.479
1536691745106453752,71.265
1536691745358507544,71.002
1536691745595933752,70.74
1536691745832624952,70.519
1536691746044933880,70.343
1536691746295930808,70.25
1536691746560210808,70.202
1536691746838907160,70.216
1536691747013837400,70.286
1536691747274806392,70.432
1536691747514646488,70.654
1536691747781264344,70.963
1536691748007199704,71.222
1536691748272224152,71.549
1536691748479241464,71.761
1536691748771603576,72.066
1536691748994343704,72.302
1536691749261108696,72.585
1536691749527847448,72.827
1536691749738853464,72.973
1536691749972063128,73.035
1536691750197909560,73.028
1536691750414524856,73.004
1536691750653348120,72.998
1536691750880803096,73.011
1536691751154076056,73.046
1536691751407933528,73.058
1536691751617194648,73.08
1536691751861120664,73.123
1536691752103257272,73.174
1536691752380319544,73.238
1536691752607064312,73.301
1536691752874172408,73.363
1536691753124368344,73.404
1536691753351420344,73.416
1536691753537173624,73.406
1536691753798327544,73.357
1536691754016341816,73.276
1536691754274113688,73.134
1536691754506813112,72.963
1536691754779511032,72.738
1536691755014883480,72.475
1536691755263254936,72.175
1536691755481197912,71.936
1536691755752513912,71.594
1536691755995129752,71.259
1536691756234050200,70.907
1536691756505359896,70.599
1536691756738273176,70.345
1536691756948288248,70.099
1536691757191438392,69.899
1536691757444510040,69.728
1536691757693127544,69.654
1536691757935419032,69.677
1536691758152744280,69.778
1536691758419866488,69.981
1536691758634452664,70.227
1536691758922047448,70.64
1536691759153560056,70.981
1536691759387392600,71.261
1536691759630559192,71.569
1536691759870161304,71.947
1536691760146726136,72.349
1536691760374889976,72.696
1536691760604214296,72.97
1536691760849429624,73.123
