%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1536691717858893592,1351,1536691717858522328,,0.0,16.2190036774,277,0.0,416.130004883,-1.55304789543
1536691718247041848,1352,1536691718246620920,,0.0,16.3837032318,276,0.469999998808,415.779998779,-1.36008620262
1536691718643694520,1353,1536691718643230936,,0.0,16.515953064,275,0.469999998808,415.599975586,-1.56728792191
1536691719083948568,1354,1536691719081308504,,0.0,16.5842399597,278,0.490000009537,415.529998779,-0.537774503231
1536691719488664312,1355,1536691719488204984,,0.0,16.7484550476,284,0.519999980927,415.399993896,-0.466239452362
1536691719887114744,1356,1536691719886515448,,0.0,17.0081825256,292,0.569999992847,415.089996338,0.407974720001
1536691720210219864,1357,1536691720209995928,,0.0,17.3514251709,300,0.600000023842,414.829986572,-2.89663672447
1536691720485130520,1358,1536691720484853528,,0.0,17.6970405579,307,0.610000014305,414.619995117,-2.01213359833
1536691720900951192,1359,1536691720900654296,,0.0,18.2672729492,319,0.629999995232,414.359985352,-1.0737657547
1536691721389146008,1360,1536691721388886072,,0.0,18.8171672821,332,0.629999995232,414.259979248,-1.26679265499
1536691721747485560,1361,1536691721747238392,,0.0,19.1007843018,343,0.639999985695,414.359985352,0.340463548899
1536691722122539480,1362,1536691722120597688,,0.0,19.3217601776,353,0.629999995232,414.619995117,1.02518594265
1536691722474326840,1363,1536691722474022424,,0.0,19.4567203522,3,0.629999995232,414.949981689,2.64849376678
1536691722843520856,1364,1536691722843271224,,0.0,19.5700855255,13,0.620000004768,415.329986572,1.73781406879
1536691723258973976,1365,1536691723258675160,,0.0,19.656917572,25,0.610000014305,415.720001221,0.114796161652
1536691723566040472,1366,1536691723565664760,,0.0,19.7063827515,33,0.600000023842,415.979980469,1.89532470703
1536691724003065848,1367,1536691723998916600,,0.0,19.7763023376,44,0.579999983311,416.319976807,1.57268047333
1536691724450943960,1368,1536691724450664952,,0.0,19.8622608185,56,0.569999992847,416.569976807,0.342616945505
1536691724761104984,1369,1536691724760800504,,0.0,19.9081192017,64,0.569999992847,416.679992676,4.25598669052
1536691725118549592,1370,1536691725118191864,,0.0,20.0086517334,73,0.569999992847,416.739990234,-2.31974101067
1536691725641212600,1371,1536691725640933528,,0.0,20.2324256897,87,0.569999992847,416.619995117,0.842409133911
1536691725959393880,1372,1536691725959079672,,0.0,20.4334411621,95,0.579999983311,416.529998779,2.26806139946
1536691726447228344,1373,1536691726446843192,,0.0,20.8300361633,107,0.579999983311,416.399993896,-2.02927923203
1536691726850717816,1374,1536691726850510424,,0.0,21.1989059448,117,0.589999973774,416.239990234,-2.18561148643
1536691727294582584,1375,1536691727293895704,,0.0,21.5548305511,128,0.560000002384,416.039978027,-1.68227279186
1536691727734366680,1376,1536691727734116024,,0.0,21.6887702942,138,0.52999997139,416.019989014,1.56158280373
1536691728125626840,1377,1536691728125295704,,0.0,21.5915126801,144,0.5,416.239990234,0.350668549538
1536691728544146968,1378,1536691728543876344,,0.0,21.3235530853,150,0.469999998808,416.559997559,0.228710174561
1536691728999534168,1379,1536691728999261784,,0.0,20.982252121,156,0.439999997616,416.989990234,2.37360215187
1536691729340221592,1380,1536691729339910296,,0.0,20.6878204346,159,0.430000007153,417.41998291,0.420741766691
1536691729770037432,1381,1536691729769791512,,0.0,20.3497905731,164,0.419999986887,417.779998779,-0.298555016518
1536691730138951992,1382,1536691730138475160,,0.0,20.1224994659,169,0.419999986887,417.829986572,1.87293040752
1536691730435683896,1383,1536691730435454968,,0.0,19.9722900391,173,0.439999997616,417.639984131,-0.371761322021
1536691730862384696,1384,1536691730862047576,,0.0,19.9117183685,179,0.479999989271,417.209991455,-1.7730628252
1536691731391100248,1385,1536691731390803928,,0.0,20.0819549561,190,0.550000011921,416.319976807,-2.04687356949
1536691731688747064,1386,1536691731686792632,,0.0,20.2784290314,197,0.579999983311,415.690002441,-2.65881800652
1536691732160849976,1387,1536691732160406712,,0.0,20.7140522003,209,0.620000004768,414.809997559,-3.93482661247
