%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1536691717720330904,6720,1536691717718898360,NED,5,0.0,0.0,0.0,1.52767133713,-16.1028137207,1.02140808105
1536691717844545784,6721,1536691717843802488,NED,5,0.0,0.0,0.0,1.43199586868,-16.155664444,0.973491251469
1536691717901082872,6722,1536691717900627192,NED,5,0.0,0.0,0.0,1.39686322212,-16.172908783,0.954795897007
1536691717941610104,6723,1536691717940799416,NED,5,0.0,0.0,0.0,1.32262980938,-16.1913833618,0.932258546352
1536691718002070616,6724,1536691717995983992,NED,5,0.0,0.0,0.0,1.23872053623,-16.214006424,0.881996691227
1536691718032979352,6725,1536691718032750616,NED,5,0.0,0.0,0.0,1.20834183693,-16.2172374725,0.85491257906
1536691718078500344,6726,1536691718078294744,NED,5,0.0,0.0,0.0,1.12362492085,-16.2462215424,0.800375580788
1536691718103576152,6727,1536691718102826776,NED,5,0.0,0.0,0.0,1.0959675312,-16.2662601471,0.78675276041
1536691718136649464,6728,1536691718136185080,NED,5,0.0,0.0,0.0,1.06536352634,-16.2872600555,0.73455542326
1536691718205928568,6729,1536691718205369464,NED,5,0.0,0.0,0.0,1.02404212952,-16.3290081024,0.668095588684
1536691718215320664,6730,1536691718214881784,NED,5,0.0,0.0,0.0,1.01191103458,-16.3384914398,0.64425778389
1536691718330051992,6731,1536691718326775128,NED,5,0.0,0.0,0.0,1.00288593769,-16.3907337189,0.540935993195
1536691718382871096,6732,1536691718382487736,NED,5,0.0,0.0,0.0,1.04199624062,-16.4058322906,0.457066327333
1536691718432814552,6733,1536691718432015512,NED,5,0.0,0.0,0.0,1.0730946064,-16.4243202209,0.409311234951
1536691718482039928,6734,1536691718472281208,NED,5,0.0,0.0,0.0,1.12987518311,-16.4410610199,0.348954558372
1536691718540010008,6735,1536691718539749272,NED,5,0.0,0.0,0.0,1.21847343445,-16.4429931641,0.274078279734
1536691718593014776,6736,1536691718592406872,NED,5,0.0,0.0,0.0,1.31304240227,-16.4518508911,0.223214328289
1536691718633170648,6737,1536691718632151512,NED,5,0.0,0.0,0.0,1.34543311596,-16.4514122009,0.211537286639
1536691718684493144,6738,1536691718676933560,NED,5,0.0,0.0,0.0,1.46598720551,-16.4530639648,0.162858486176
1536691718726738648,6739,1536691718726345496,NED,5,0.0,0.0,0.0,1.54908502102,-16.4554138184,0.131364688277
1536691718805950872,6740,1536691718795895640,NED,5,0.0,0.0,0.0,1.75094270706,-16.4449748993,0.0651788711548
1536691718841593368,6741,1536691718841267736,NED,5,0.0,0.0,0.0,1.86677515507,-16.4318790436,0.0372744761407
1536691718894199384,6742,1536691718893729784,NED,5,0.0,0.0,0.0,2.04031038284,-16.4239292145,0.0200143940747
1536691718930261912,6743,1536691718929590200,NED,5,0.0,0.0,0.0,2.1053404808,-16.4151687622,0.0175692755729
1536691718977836536,6744,1536691718977214872,NED,5,0.0,0.0,0.0,2.28683066368,-16.4074344635,0.0197085570544
1536691719054379096,6745,1536691719053935928,NED,5,0.0,0.0,0.0,2.55603146553,-16.3845825195,0.0340356566012
1536691719126076152,6746,1536691719125651032,NED,5,0.0,0.0,0.0,2.76090764999,-16.359588623,0.0619019642472
1536691719201318008,6747,1536691719200406712,NED,5,0.0,0.0,0.0,3.08069825172,-16.3262252808,0.109135940671
1536691719236516504,6748,1536691719235880056,NED,5,0.0,0.0,0.0,3.15328907967,-16.3199901581,0.120053365827
1536691719298352472,6749,1536691719297768056,NED,5,0.0,0.0,0.0,3.51288414001,-16.2802066803,0.169935464859
1536691719320341176,6750,1536691719319872408,NED,5,0.0,0.0,0.0,3.59246063232,-16.2729206085,0.181502133608
1536691719357818872,6751,1536691719357169400,NED,5,0.0,0.0,0.0,3.78516101837,-16.2532024384,0.2171074301
1536691719420248216,6752,1536691719419979352,NED,5,0.0,0.0,0.0,3.99163269997,-16.2196388245,0.23971183598
1536691719488617784,6753,1536691719487549528,NED,5,0.0,0.0,0.0,4.38566827774,-16.1640548706,0.327424377203
1536691719520154488,6754,1536691719519095064,NED,5,0.0,0.0,0.0,4.59776544571,-16.1217269897,0.374697983265
1536691719614187768,6755,1536691719613936216,NED,5,0.0,0.0,0.0,5.01949739456,-16.0421142578,0.475045233965
1536691719698145528,6756,1536691719697191608,NED,5,0.0,0.0,0.0,5.61498451233,-15.9009256363,0.578247606754
1536691719759283992,6757,1536691719758650136,NED,5,0.0,0.0,0.0,5.98963737488,-15.8075790405,0.619201958179
1536691719786194136,6758,1536691719784372088,NED,5,0.0,0.0,0.0,6.1284365654,-15.7718200684,0.632059812546
1536691719840707640,6759,1536691719840329784,NED,5,0.0,0.0,0.0,6.40524721146,-15.6983041763,0.647665083408
1536691719886937112,6760,1536691719885519960,NED,5,0.0,0.0,0.0,6.84073829651,-15.5718517303,0.647341907024
1536691719940445496,6761,1536691719940072728,NED,5,0.0,0.0,0.0,7.27845191956,-15.4326686859,0.643660306931
1536691719990873240,6762,1536691719990265496,NED,5,0.0,0.0,0.0,7.56470966339,-15.3356113434,0.642324030399
1536691720040860248,6763,1536691720040406200,NED,5,0.0,0.0,0.0,8.01708984375,-15.1725606918,0.633406221867
1536691720093324824,6764,1536691720092666904,NED,5,0.0,0.0,0.0,8.4870634079,-14.9920387268,0.601355910301
1536691720148701688,6765,1536691720148419256,NED,5,0.0,0.0,0.0,8.7988948822,-14.8684720993,0.576056957245
