%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1536691717720275320,6836,1536691717717744120,NED,-22.0200004578,-1524.73950195,-43.4529151917,127
1536691717810358200,6837,1536691717809819160,NED,-21.9099998474,-1524.73950195,-43.4529151917,0
1536691717899676824,6838,1536691717898712504,NED,0.0799999982119,-1533.41711426,-43.1502952576,1
1536691717940615448,6839,1536691717938343896,NED,0.0799999982119,-1533.41711426,-43.1502952576,1
1536691718002008728,6840,1536691717994760344,NED,0.189999997616,-33.4171295166,-41.5133666992,2
1536691718031907096,6841,1536691718027978840,NED,0.189999997616,-33.4171295166,-41.5133666992,2
1536691718077799512,6842,1536691718076758072,NED,0.280000001192,-41.544342041,-39.9363212585,4
1536691718101005240,6843,1536691718100476600,NED,0.280000001192,-41.544342041,-39.9363212585,4
1536691718135628056,6844,1536691718133130968,NED,0.280000001192,-41.544342041,-39.9363212585,4
1536691718205911736,6845,1536691718203792888,NED,0.359999984503,-41.544342041,-38.3357315063,6
1536691718213039672,6846,1536691718212649400,NED,0.359999984503,-41.544342041,-38.3357315063,6
1536691718325441176,6847,1536691718324617080,NED,0.42999997735,-41.6160583496,-36.6844749451,7
1536691718381496792,6848,1536691718380327832,NED,0.489999979734,-41.6160583496,-35.0339431763,9
1536691718429785624,6849,1536691718428941176,NED,0.489999979734,-41.6160583496,-35.0339431763,9
1536691718481935992,6850,1536691718470879032,NED,0.539999961853,-55.029964447,-33.3733787537,11
1536691718538242648,6851,1536691718537681528,NED,0.539999961853,-55.029964447,-33.3733787537,11
1536691718582499896,6852,1536691718580749624,NED,0.579999983311,-55.029964447,-31.7128181458,12
1536691718630872344,6853,1536691718630344920,NED,0.579999983311,-55.029964447,-31.7128181458,12
1536691718674721240,6854,1536691718674195576,NED,0.610000014305,-14.3010139465,-30.0507049561,14
1536691718724981656,6855,1536691718724419576,NED,0.610000014305,-14.3010139465,-30.0507049561,14
1536691718805922552,6856,1536691718794658104,NED,0.629999995232,-14.3010139465,-28.4038276672,16
1536691718840064504,6857,1536691718838912152,NED,0.649999976158,-15.9934043884,-26.7374858856,17
1536691718887893688,6858,1536691718887276920,NED,0.649999976158,-15.9934043884,-26.7374858856,17
1536691718930249656,6859,1536691718928473144,NED,0.649999976158,-15.9934043884,-26.7374858856,17
1536691718975077624,6860,1536691718974636760,NED,0.659999966621,-15.9934043884,-25.060710907,19
1536691719028314328,6861,1536691719027962488,NED,0.659999966621,-15.9934043884,-25.060710907,19
1536691719124105464,6862,1536691719123600408,NED,0.669999957085,-18.7439918518,-23.3882465363,21
1536691719200367704,6863,1536691719198237272,NED,0.689999997616,-18.7439918518,-21.729970932,22
1536691719234208696,6864,1536691719233573976,NED,0.689999997616,-18.7439918518,-21.729970932,22
1536691719296982840,6865,1536691719295716504,NED,0.719999969006,-23.2771873474,-20.0823249817,24
1536691719318698552,6866,1536691719318132632,NED,0.719999969006,-23.2771873474,-20.0823249817,24
1536691719355156952,6867,1536691719354719160,NED,0.75,-23.2771873474,-18.4131031036,26
1536691719416847256,6868,1536691719416447256,NED,0.75,-23.2771873474,-18.4131031036,26
1536691719486581112,6869,1536691719483901176,NED,0.789999961853,-16.3837432861,-16.73478508,27
1536691719518105976,6870,1536691719517140824,NED,0.789999961853,-16.3837432861,-16.73478508,27
1536691719614077944,6871,1536691719613648120,NED,0.839999973774,-16.3837432861,-15.0837402344,29
1536691719684241336,6872,1536691719683054680,NED,0.909999966621,-25.4114151001,-13.4380550385,31
1536691719726694040,6873,1536691719726169144,NED,0.909999966621,-25.4114151001,-13.4380550385,31
1536691719737941656,6874,1536691719737195000,NED,0.989999949932,-25.4114151001,-11.7726821899,32
1536691719785571416,6875,1536691719784089464,NED,0.989999949932,-25.4114151001,-11.7726821899,32
1536691719839917976,6876,1536691719834050584,NED,0.989999949932,-25.4114151001,-11.7726821899,32
1536691719886896824,6877,1536691719885243768,NED,1.07999992371,-34.58070755,-10.1246032715,34
1536691719939513464,6878,1536691719937524216,NED,1.07999992371,-34.58070755,-10.1246032715,34
1536691719990043736,6879,1536691719989272216,NED,1.16999995708,-34.58070755,-8.48511123657,35
1536691720037863160,6880,1536691720036557720,NED,1.16999995708,-34.58070755,-8.48511123657,35
1536691720072583992,6881,1536691720070553880,NED,1.25999999046,-58.2146644592,-6.86680984497,37
1536691720145996984,6882,1536691720145630264,NED,1.25999999046,-58.2146644592,-6.86680984497,37
1536691720203665176,6883,1536691720202811832,NED,1.35000002384,-58.2146644592,-5.23844909668,39
1536691720253708664,6884,1536691720242035192,NED,1.35000002384,-58.2146644592,-5.23844909668,39
