%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1536691717727692984,4899,1536691717727147800,base_link,97442.1691895,0.0
1536691717852579128,4900,1536691717852060920,base_link,97443.0969238,0.0
1536691717944429688,4901,1536691717943993144,base_link,97443.0969238,0.0
1536691718039921560,4902,1536691718039634424,base_link,97446.6003418,0.0
1536691718125091992,4903,1536691718124737464,base_link,97447.052002,0.0
1536691718243253272,4904,1536691718242826328,base_link,97448.0773926,0.0
1536691718345542712,4905,1536691718345166232,base_link,97449.597168,0.0
1536691718436055512,4906,1536691718435657208,base_link,97449.597168,0.0
1536691718542972504,4907,1536691718542711896,base_link,97453.6071777,0.0
1536691718636461880,4908,1536691718636054616,base_link,97455.291748,0.0
1536691718730618200,4909,1536691718730310360,base_link,97455.8959961,0.0
1536691718844944824,4910,1536691718844643576,base_link,97457.8186035,0.0
1536691718934537080,4911,1536691718934271000,base_link,97457.8186035,0.0
1536691719080615064,4912,1536691719079859800,base_link,97456.5856934,0.0
1536691719136562200,4913,1536691719136276472,base_link,97456.5856934,0.0
1536691719241065624,4914,1536691719240434712,base_link,97455.3955078,0.0
1536691719324239928,4915,1536691719323893720,base_link,97456.3232422,0.0
1536691719481699320,4916,1536691719479998840,base_link,97463.9587402,0.0
1536691719583063096,4917,1536691719582611192,base_link,97457.8552246,0.0
1536691719676033656,4918,1536691719675730584,base_link,97456.2866211,0.0
1536691719731639672,4919,1536691719731280984,base_link,97456.2866211,0.0
1536691719844675864,4920,1536691719842396888,base_link,97461.8347168,0.0
1536691719942464376,4921,1536691719942176728,base_link,97471.7651367,0.0
1536691720044657112,4922,1536691720044342712,base_link,97465.7897949,0.0
1536691720151777432,4923,1536691720151495992,base_link,97465.7897949,0.0
1536691720260342200,4924,1536691720256232760,base_link,97471.4416504,0.0
1536691720331766072,4925,1536691720331243064,base_link,97479.3945312,0.0
1536691720436941688,4926,1536691720436507864,base_link,97470.5444336,0.0
1536691720523730552,4927,1536691720523433272,base_link,97477.6916504,0.0
1536691720630726232,4928,1536691720630298776,base_link,97473.1750488,0.0
1536691720743737752,4929,1536691720743417880,base_link,97478.8085938,0.0
1536691720844948024,4930,1536691720844487640,base_link,97478.8085938,0.0
1536691720922560760,4931,1536691720922235224,base_link,97477.4841309,0.0
1536691721033770392,4932,1536691721033243640,base_link,97476.3793945,0.0
1536691721132458840,4933,1536691721132147448,base_link,97479.1625977,0.0
1536691721276693112,4934,1536691721267001624,base_link,97479.2419434,0.0
1536691721342775288,4935,1536691721342517016,base_link,97479.2419434,0.0
1536691721426081656,4936,1536691721425626808,base_link,97481.9519043,0.0
1536691721563132760,4937,1536691721562643736,base_link,97481.25,0.0
1536691721644384056,4938,1536691721644023416,base_link,97481.25,0.0
1536691721747135160,4939,1536691721746578488,base_link,97477.8747559,0.0
1536691721843101400,4940,1536691721842797656,base_link,97480.3161621,0.0
1536691721943620856,4941,1536691721943272952,base_link,97474.9755859,0.0
1536691722049049976,4942,1536691722048601400,base_link,97474.4812012,0.0
1536691722143613624,4943,1536691722143347800,base_link,97474.4812012,0.0
1536691722239321880,4944,1536691722238865496,base_link,97472.8393555,0.0
1536691722330725656,4945,1536691722330264152,base_link,97468.0541992,0.0
1536691722431148120,4946,1536691722430869688,base_link,97464.8193359,0.0
1536691722546965240,4947,1536691722546720824,base_link,97467.0043945,0.0
1536691722653894040,4948,1536691722652794008,base_link,97463.067627,0.0
1536691722736794488,4949,1536691722736530008,base_link,97458.1359863,0.0
1536691722842894456,4950,1536691722842622840,base_link,97458.1359863,0.0
