%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536691717904366296,2086,1536691717903551704,map,122.931808472,-7.08038234711,71.7491836548,0.0223078962353,0.0158096294537,-0.997505765699,-0.0650742712604
1536691718105922744,2087,1536691718105255096,map,119.728973389,-6.84404230118,71.5663909912,0.0223078962353,0.0158096294537,-0.997505765699,-0.0650742712604
1536691718362204248,2088,1536691718361775224,map,115.485984802,-6.59374189377,71.39037323,0.00879865200066,-0.0114654164907,-0.998124609363,-0.0594843856109
1536691718598553208,2089,1536691718595743160,map,111.523452759,-6.32046031952,71.2989349365,0.00879865200066,-0.0114654164907,-0.998124609363,-0.0594843856109
1536691718880598776,2090,1536691718880131352,map,106.8673172,-5.83698415756,71.2424926758,-0.0112323198922,-0.130331885455,-0.990133956421,-0.0502213397541
1536691719128786552,2091,1536691719128299224,map,102.92754364,-5.23110198975,71.2078781128,-0.0224320113931,-0.221095957653,-0.97247122336,-0.070093524026
1536691719337050264,2092,1536691719336171512,map,99.3246765137,-4.47107934952,71.1454772949,-0.0224320113931,-0.221095957653,-0.97247122336,-0.070093524026
1536691719615935480,2093,1536691719615031960,map,95.1102752686,-3.25268101692,71.0147247314,-0.0369597110929,-0.296266117466,-0.946412662903,-0.123139915926
1536691719826876728,2094,1536691719826316024,map,91.6361083984,-1.91072237492,70.8319549561,-0.0369597110929,-0.296266117466,-0.946412662903,-0.123139915926
1536691720061223352,2095,1536691720060162264,map,87.9903182983,-0.0581600368023,70.6195678711,-0.0693236831334,-0.345726146469,-0.917801810496,-0.182503411626
1536691720301339768,2096,1536691720300896632,map,84.5462341309,2.23019742966,70.4176712036,-0.103229767892,-0.35545004122,-0.897307926464,-0.240494008914
1536691720515269880,2097,1536691720513421400,map,81.5765762329,4.73509693146,70.260017395,-0.130108877674,-0.354681632723,-0.877682954205,-0.294864801658
1536691720791044696,2098,1536691720790618520,map,78.3916168213,8.12645339966,70.0987167358,-0.130108877674,-0.354681632723,-0.877682954205,-0.294864801658
1536691720999392312,2099,1536691720998924984,map,76.0164718628,11.3623085022,69.9978103638,-0.174247103612,-0.345551381701,-0.840873622019,-0.378369847214
1536691721210331384,2100,1536691721209710008,map,73.9918060303,14.8797073364,69.945640564,-0.174247103612,-0.345551381701,-0.840873622019,-0.378369847214
1536691721453486936,2101,1536691721452218072,map,72.3472747803,18.6277122498,69.9518890381,-0.220405549769,-0.315790296092,-0.792814500774,-0.472380196333
1536691721702428888,2102,1536691721701773688,map,70.9416732788,23.2875785828,70.0321350098,-0.220405549769,-0.315790296092,-0.792814500774,-0.472380196333
1536691721945958776,2103,1536691721945268568,map,70.2084732056,27.7454376221,70.170715332,-0.259821364379,-0.295061445638,-0.746199440621,-0.537231790503
1536691722200566424,2104,1536691722200098776,map,70.0093002319,32.6653594971,70.3956756592,-0.291913524668,-0.271347813735,-0.694216089307,-0.5993503812
1536691722428786776,2105,1536691722428458936,map,70.3063735962,36.8238792419,70.6003036499,-0.291913524668,-0.271347813735,-0.694216089307,-0.5993503812
1536691722654316184,2106,1536691722653931288,map,71.1016693115,41.2607421875,70.837928772,-0.31466676924,-0.249311331952,-0.638017051533,-0.657086695992
1536691722914235512,2107,1536691722911370072,map,72.3781890869,45.5812911987,71.0776443481,-0.337383204872,-0.226116705226,-0.576060226282,-0.709364803457
1536691723133322072,2108,1536691723132678424,map,74.1589813232,49.8045578003,71.3107681274,-0.337383204872,-0.226116705226,-0.576060226282,-0.709364803457
1536691723399813048,2109,1536691723399376344,map,76.4523773193,53.8433532715,71.5296401978,-0.360324968608,-0.191254414621,-0.500809475689,-0.76339867366
1536691723591378232,2110,1536691723590484216,map,78.9459075928,57.2704582214,71.717010498,-0.37092012255,-0.165513699788,-0.444155724376,-0.79859199243
1536691723851233656,2111,1536691723850284728,map,82.3771972656,61.0116271973,71.9223861694,-0.37092012255,-0.165513699788,-0.444155724376,-0.79859199243
1536691724109540504,2112,1536691724108845656,map,85.9215164185,64.0934371948,72.0805053711,-0.379531959956,-0.132046399485,-0.364557527585,-0.840010148056
1536691724373738776,2113,1536691724372641432,map,90.4665222168,67.2044143677,72.2325057983,-0.379531959956,-0.132046399485,-0.364557527585,-0.840010148056
1536691724579434104,2114,1536691724578508888,map,93.9286117554,69.0688171387,72.3111038208,-0.387480035791,-0.0953006331885,-0.26946722372,-0.876449899605
1536691724837921688,2115,1536691724836266232,map,98.3325195312,70.9275588989,72.3785400391,-0.395151817913,-0.0711106206097,-0.204836377312,-0.892659161699
1536691725071623128,2116,1536691725070948664,map,103.276817322,72.4223937988,72.4212799072,-0.395151817913,-0.0711106206097,-0.204836377312,-0.892659161699
