%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1532134949029314000,14547,1532134949028312368,base_link,-88000.0,-267000.0,-408000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949120629488,14548,1532134949119885648,base_link,-96000.0,-304000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949216914576,14549,1532134949208348016,base_link,-111000.0,-327000.0,-342000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949317479696,14550,1532134949316853072,base_link,-122000.0,-345000.0,-319000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949414761552,14551,1532134949412272720,base_link,-132000.0,-353000.0,-304000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949491178928,14552,1532134949490694768,base_link,-135000.0,-359000.0,-291000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949609799984,14553,1532134949606427312,base_link,-133000.0,-368000.0,-282000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949705980912,14554,1532134949705440688,base_link,-127000.0,-370000.0,-278000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949810954224,14555,1532134949806621232,base_link,-119000.0,-373000.0,-279000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134949915697296,14556,1532134949914409840,base_link,-107000.0,-379000.0,-274000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950004014352,14557,1532134950003168112,base_link,-94000.0,-384000.0,-273000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950118592528,14558,1532134950116639344,base_link,-78000.0,-389000.0,-270000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950225593360,14559,1532134950216651984,base_link,-62000.0,-395000.0,-264000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950315756912,14560,1532134950312401072,base_link,-43000.0,-400000.0,-258000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950418510960,14561,1532134950417853008,base_link,-27000.0,-402000.0,-261000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950517738544,14562,1532134950515900784,base_link,-10000.0,-402000.0,-263000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950632132208,14563,1532134950630918800,base_link,6000.0,-401000.0,-268000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950729709648,14564,1532134950729090064,base_link,26000.0,-396000.0,-274000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950842276656,14565,1532134950841284528,base_link,67000.0,-384000.0,-289000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134950914160432,14566,1532134950911009680,base_link,67000.0,-384000.0,-289000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951048589872,14567,1532134951044623312,base_link,87000.0,-377000.0,-295000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951106656464,14568,1532134951102893776,base_link,106000.0,-370000.0,-298000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951212139696,14569,1532134951211683408,base_link,124000.0,-358000.0,-304000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951313734096,14570,1532134951310066096,base_link,142000.0,-348000.0,-310000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951436198480,14571,1532134951433939088,base_link,164000.0,-337000.0,-316000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951529807632,14572,1532134951529039568,base_link,177000.0,-324000.0,-320000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951629802544,14573,1532134951629125168,base_link,194000.0,-309000.0,-328000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951706948880,14574,1532134951706487920,base_link,202000.0,-292000.0,-335000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951815531792,14575,1532134951814615824,base_link,214000.0,-276000.0,-347000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134951917673168,14576,1532134951915536912,base_link,227000.0,-256000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952013784272,14577,1532134952012929392,base_link,234000.0,-238000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952117565200,14578,1532134952115986000,base_link,235000.0,-216000.0,-382000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952214364816,14579,1532134952213747376,base_link,237000.0,-198000.0,-393000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952306210320,14580,1532134952305325872,base_link,235000.0,-181000.0,-404000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952441556944,14581,1532134952440689360,base_link,230000.0,-172000.0,-411000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952542436528,14582,1532134952541708656,base_link,223000.0,-170000.0,-416000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952624424688,14583,1532134952623451536,base_link,214000.0,-170000.0,-422000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952712732912,14584,1532134952706683152,base_link,204000.0,-170000.0,-426000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952848692400,14585,1532134952847775248,base_link,192000.0,-167000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134952924188496,14586,1532134952922214448,base_link,178000.0,-162000.0,-441000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953012249968,14587,1532134953010438000,base_link,164000.0,-154000.0,-451000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953108271664,14588,1532134953107679184,base_link,150000.0,-143000.0,-460000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953245775088,14589,1532134953243140080,base_link,135000.0,-129000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953314535888,14590,1532134953314045936,base_link,121000.0,-115000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953414558224,14591,1532134953413934384,base_link,107000.0,-106000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953522456176,14592,1532134953521376848,base_link,92000.0,-101000.0,-488000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953633759696,14593,1532134953628546896,base_link,77000.0,-101000.0,-492000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953718650000,14594,1532134953718169872,base_link,60000.0,-101000.0,-496000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953808557616,14595,1532134953807598480,base_link,41000.0,-100000.0,-499000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134953901614032,14596,1532134953900725776,base_link,23000.0,-102000.0,-499000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954014461200,14597,1532134954014079024,base_link,4000.0,-104000.0,-500000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954105781552,14598,1532134954104999600,base_link,-11000.0,-107000.0,-498000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954214486160,14599,1532134954213815600,base_link,-30000.0,-109000.0,-497000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954308395440,14600,1532134954305942992,base_link,-49000.0,-104000.0,-499000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954441602608,14601,1532134954440917840,base_link,-66000.0,-96000.0,-498000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954515711824,14602,1532134954514840624,base_link,-81000.0,-96000.0,-496000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954625469648,14603,1532134954624994832,base_link,-94000.0,-101000.0,-493000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954720877296,14604,1532134954719821264,base_link,-105000.0,-108000.0,-490000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954853475472,14605,1532134954849484560,base_link,-116000.0,-117000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134954903529968,14606,1532134954902983536,base_link,-126000.0,-125000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134955020650832,14607,1532134955019101168,base_link,-140000.0,-133000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134955110359024,14608,1532134955108391536,base_link,-148000.0,-141000.0,-465000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134955254181776,14609,1532134955253537456,base_link,-171000.0,-162000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134955315189424,14610,1532134955314344592,base_link,-171000.0,-162000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
