%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1532134949126901776,3419,1532134949126554992,,1532980965958000000,fcu
1532134949540851408,3420,1532134949540604112,,1532980966362000000,fcu
1532134950062987728,3421,1532134950061935632,,1532980966879000000,fcu
1532134950477258352,3422,1532134950476941904,,1532980967279000000,fcu
1532134950838840880,3423,1532134950838674192,,1532980967659000000,fcu
1532134951272416496,3424,1532134951272183024,,1532980968079000000,fcu
1532134951772576016,3425,1532134951772130416,,1532980968598000000,fcu
1532134952259448592,3426,1532134952259298448,,1532980969079000000,fcu
1532134952680949040,3427,1532134952680692816,,1532980969480000000,fcu
1532134953021772944,3428,1532134953021261936,,1532980969838000000,fcu
1532134953391848272,3429,1532134953391650448,,1532980970220000000,fcu
1532134953804423376,3430,1532134953801517776,,1532980970622000000,fcu
1532134954327347728,3431,1532134954324506672,,1532980971142000000,fcu
1532134954764522480,3432,1532134954763494352,,1532980971582000000,fcu
1532134955285092272,3433,1532134955283589008,,1532980972099000000,fcu
1532134955784529968,3434,1532134955784161872,,1532980972598000000,fcu
1532134956297493360,3435,1532134956297248688,,1532980973118000000,fcu
1532134956834501040,3436,1532134956833857712,,1532980973644000000,fcu
1532134957268786960,3437,1532134957268269392,,1532980974098000000,fcu
1532134957811250736,3438,1532134957810967280,,1532980974639000000,fcu
1532134958232009360,3439,1532134958231813136,,1532980975060000000,fcu
1532134958797583056,3440,1532134958790102864,,1532980975599000000,fcu
1532134959300733296,3441,1532134959300502320,,1532980976119000000,fcu
1532134959793110384,3442,1532134959792541360,,1532980976622000000,fcu
1532134960132306192,3443,1532134960132062672,,1532980976959000000,fcu
1532134960618055056,3444,1532134960617778992,,1532980977441000000,fcu
1532134961024868016,3445,1532134961024589808,,1532980977860000000,fcu
1532134961440334352,3446,1532134961440144720,,1532980978263000000,fcu
1532134961962842480,3447,1532134961962447664,,1532980978784000000,fcu
1532134962377649840,3448,1532134962377356752,,1532980979220000000,fcu
1532134962778461488,3449,1532134962777383472,,1532980979599000000,fcu
1532134963157868592,3450,1532134963156493904,,1532980979979000000,fcu
1532134963677861456,3451,1532134963677646608,,1532980980499000000,fcu
1532134964331338192,3452,1532134964330889392,,1532980981140000000,fcu
1532134964769994448,3453,1532134964769662512,,1532980981617000000,fcu
1532134965217146000,3454,1532134965216482736,,1532980982041000000,fcu
1532134965769748848,3455,1532134965769531632,,1532980982600000000,fcu
1532134966239409552,3456,1532134966239198576,,1532980983059000000,fcu
1532134966752840976,3457,1532134966752563344,,1532980983580000000,fcu
1532134967272851664,3458,1532134967269266896,,1532980984081000000,fcu
1532134967796131344,3459,1532134967795834320,,1532980984638000000,fcu
1532134968412425776,3460,1532134968411702128,,1532980985202000000,fcu
1532134968766780016,3461,1532134968766551504,,1532980985599000000,fcu
1532134969058769968,3462,1532134969058572528,,1532980985881000000,fcu
1532134969415727888,3463,1532134969415438064,,1532980986240000000,fcu
1532134969869041392,3464,1532134969868445008,,1532980986682000000,fcu
1532134970112552272,3465,1532134970112259632,,1532980986939000000,fcu
1532134970688726800,3466,1532134970688415568,,1532980987519000000,fcu
1532134971016688688,3467,1532134971015773808,,1532980987839000000,fcu
1532134971612537936,3468,1532134971612086768,,1532980988422000000,fcu
1532134972157090320,3469,1532134972155906512,,1532980988964000000,fcu
1532134972644738256,3470,1532134972644514288,,1532980989480000000,fcu
1532134973058195216,3471,1532134973057839952,,1532980989880000000,fcu
1532134973485319120,3472,1532134973485034832,,1532980990301000000,fcu
1532134974107194192,3473,1532134974106072336,,1532980990921000000,fcu
1532134974694300752,3474,1532134974693124848,,1532980991519000000,fcu
1532134975125111536,3475,1532134975123608528,,1532980991941000000,fcu
1532134975650285520,3476,1532134975650059184,,1532980992480000000,fcu
1532134976118645008,3477,1532134976116426448,,1532980992958000000,fcu
1532134976730087376,3478,1532134976729770480,,1532980993560000000,fcu
1532134977219282256,3479,1532134977217736560,,1532980994039000000,fcu
1532134977709002192,3480,1532134977706329296,,1532980994500000000,fcu
1532134978066834672,3481,1532134978066544880,,1532980994881000000,fcu
1532134978471333936,3482,1532134978471097424,,1532980995298000000,fcu
1532134978952517552,3483,1532134978952228688,,1532980995780000000,fcu
1532134979558439952,3484,1532134979557800848,,1532980996381000000,fcu
1532134980019588816,3485,1532134980019269232,,1532980996823000000,fcu
1532134980537178768,3486,1532134980536883824,,1532980997359000000,fcu
1532134980921974736,3487,1532134980921734768,,1532980997759000000,fcu
1532134981380899184,3488,1532134981380442128,,1532980998202000000,fcu
1532134981739788240,3489,1532134981737131952,,1532980998562000000,fcu
1532134982129414896,3490,1532134982129001424,,1532980998959000000,fcu
1532134982419735408,3491,1532134982419590512,,1532980999241000000,fcu
1532134982957434672,3492,1532134982957141456,,1532980999781000000,fcu
1532134983412079664,3493,1532134983411049520,,1532981000239000000,fcu
1532134983906036944,3494,1532134983905797360,,1532981000721000000,fcu
1532134984393442416,3495,1532134984393066192,,1532981001221000000,fcu
1532134984829305968,3496,1532134984829051888,,1532981001640000000,fcu
1532134985214452656,3497,1532134985214278352,,1532981002041000000,fcu
1532134985820953488,3498,1532134985820670448,,1532981002641000000,fcu
1532134986134518544,3499,1532134986134243216,,1532981002960000000,fcu
1532134986464909328,3500,1532134986464253328,,1532981003299000000,fcu
1532134986902416752,3501,1532134986902155760,,1532981003721000000,fcu
1532134987450933776,3502,1532134987450398544,,1532981004280000000,fcu
1532134987886468144,3503,1532134987883849808,,1532981004699000000,fcu
1532134988478394832,3504,1532134988477229264,,1532981005301000000,fcu
1532134988972415280,3505,1532134988972165456,,1532981005819000000,fcu
1532134989466784208,3506,1532134989466331856,,1532981006281000000,fcu
1532134989948667376,3507,1532134989948379984,,1532981006781000000,fcu
1532134990342606960,3508,1532134990341743568,,1532981007160000000,fcu
1532134990888307024,3509,1532134990886924592,,1532981007720000000,fcu
1532134991321682384,3510,1532134991321099632,,1532981008140000000,fcu
1532134991863749072,3511,1532134991863483984,,1532981008682000000,fcu
1532134992359797008,3512,1532134992359568656,,1532981009183000000,fcu
1532134992887334448,3513,1532134992886896336,,1532981009719000000,fcu
1532134993331438992,3514,1532134993331179696,,1532981010161000000,fcu
1532134993821373424,3515,1532134993820987504,,1532981010641000000,fcu
1532134994337100784,3516,1532134994336165456,,1532981011161000000,fcu
1532134994736618448,3517,1532134994736140336,,1532981011560000000,fcu
1532134995281786384,3518,1532134995281166480,,1532981012100000000,fcu
1532134995880216784,3519,1532134995880009456,,1532981012718000000,fcu
1532134996415030736,3520,1532134996414450288,,1532981013242000000,fcu
1532134996933412144,3521,1532134996933222160,,1532981013760000000,fcu
1532134997317377808,3522,1532134997316339632,,1532981014142000000,fcu
1532134997889313680,3523,1532134997888937488,,1532981014720000000,fcu
1532134998331636752,3524,1532134998330194896,,1532981015158000000,fcu
1532134998840314928,3525,1532134998838972592,,1532981015663000000,fcu
1532134999345726096,3526,1532134999345485520,,1532981016143000000,fcu
1532134999817848304,3527,1532134999817715856,,1532981016640000000,fcu
1532135000365057264,3528,1532135000358020656,,1532981017179000000,fcu
1532135000931323984,3529,1532135000930655344,,1532981017759000000,fcu
1532135001513773040,3530,1532135001512291920,,1532981018341000000,fcu
1532135001981516240,3531,1532135001981252368,,1532981018799000000,fcu
1532135002533051408,3532,1532135002527845808,,1532981019360000000,fcu
1532135002880923504,3533,1532135002880739344,,1532981019699000000,fcu
1532135003428588816,3534,1532135003428400240,,1532981020241000000,fcu
1532135003869016528,3535,1532135003868101616,,1532981020699000000,fcu
1532135004438182896,3536,1532135004437981840,,1532981021259000000,fcu
1532135004912887856,3537,1532135004912036944,,1532981021719000000,fcu
1532135005542213456,3538,1532135005538896528,,1532981022360000000,fcu
1532135005815838416,3539,1532135005809449104,,1532981022622000000,fcu
1532135006441447472,3540,1532135006441241264,,1532981023262000000,fcu
1532135006959677520,3541,1532135006958364080,,1532981023783000000,fcu
1532135007477399952,3542,1532135007477114736,,1532981024299000000,fcu
1532135007932190832,3543,1532135007931968272,,1532981024741000000,fcu
1532135008179380304,3544,1532135008179152688,,1532981024999000000,fcu
1532135008673736784,3545,1532135008671850736,,1532981025481000000,fcu
1532135009190206672,3546,1532135009189772400,,1532981026000000000,fcu
1532135009640197168,3547,1532135009639626096,,1532981026442000000,fcu
1532135010011336848,3548,1532135010010961616,,1532981026823000000,fcu
1532135010441766480,3549,1532135010423367536,,1532981027241000000,fcu
1532135010829162896,3550,1532135010822341104,,1532981027643000000,fcu
1532135011359739632,3551,1532135011359152368,,1532981028181000000,fcu
1532135011842906960,3552,1532135011833703504,,1532981028660000000,fcu
1532135012255871792,3553,1532135012253730832,,1532981029063000000,fcu
1532135012789621136,3554,1532135012789007984,,1532981029601000000,fcu
1532135013224904368,3555,1532135013224268848,,1532981030041000000,fcu
1532135013714938032,3556,1532135013714412592,,1532981030541000000,fcu
1532135014180852496,3557,1532135014179222832,,1532981031001000000,fcu
1532135014631815536,3558,1532135014631384080,,1532981031460000000,fcu
1532135015180646640,3559,1532135015180312240,,1532981031984000000,fcu
1532135015590726960,3560,1532135015590475824,,1532981032420000000,fcu
1532135016116062896,3561,1532135016115764464,,1532981032939000000,fcu
1532135016513547856,3562,1532135016513324272,,1532981033342000000,fcu
1532135017060666576,3563,1532135017053574672,,1532981033863000000,fcu
1532135017485729808,3564,1532135017485501072,,1532981034300000000,fcu
1532135017885071184,3565,1532135017884739920,,1532981034701000000,fcu
1532135018389569232,3566,1532135018389185968,,1532981035220000000,fcu
1532135018834467920,3567,1532135018833968912,,1532981035662000000,fcu
1532135019391901520,3568,1532135019390532560,,1532981036202000000,fcu
1532135019852838672,3569,1532135019852498512,,1532981036681000000,fcu
1532135020354582160,3570,1532135020354435952,,1532981037179000000,fcu
1532135020791729008,3571,1532135020791466448,,1532981037621000000,fcu
1532135021297705424,3572,1532135021296703440,,1532981038119000000,fcu
1532135021782377136,3573,1532135021780706832,,1532981038599000000,fcu
1532135022181832688,3574,1532135022181556976,,1532981038998000000,fcu
1532135022532978608,3575,1532135022532501712,,1532981039359000000,fcu
1532135023052614448,3576,1532135023052108272,,1532981039862000000,fcu
1532135023470263984,3577,1532135023469462576,,1532981040281000000,fcu
1532135023865806064,3578,1532135023865622384,,1532981040699000000,fcu
1532135024376395696,3579,1532135024376111760,,1532981041198000000,fcu
1532135024818227408,3580,1532135024817534192,,1532981041623000000,fcu
1532135025136769424,3581,1532135025135121936,,1532981041942000000,fcu
1532135025469518320,3582,1532135025469271728,,1532981042299000000,fcu
1532135025924981552,3583,1532135025924693712,,1532981042760000000,fcu
1532135026244978288,3584,1532135026244851088,,1532981043062000000,fcu
1532135026668891760,3585,1532135026668266192,,1532981043498000000,fcu
1532135027057849744,3586,1532135027050925712,,1532981043860000000,fcu
1532135027484155568,3587,1532135027483359152,,1532981044299000000,fcu
1532135027985665520,3588,1532135027979344080,,1532981044799000000,fcu
