%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1532134949280033136,4049,1532134949279625872,,22.1822185516,19.5370883942,296,0.0,404.639984131,6.91417980194
1532134949601156720,4050,1532134949600648848,,21.3423480988,17.9386501312,305,0.0,406.949981689,8.68025398254
1532134950045859440,4051,1532134950045330032,,19.4124946594,16.4781208038,318,0.0,410.0,8.06213665009
1532134950423407152,4052,1532134950423179824,,16.4257965088,15.7299156189,327,0.0,412.029998779,6.97953271866
1532134950699190576,4053,1532134950698590352,,15.0078887939,15.3282976151,333,0.0599999986589,412.799987793,4.94617652893
1532134951036312432,4054,1532134951036012400,,14.0908460617,15.0439395905,340,0.170000001788,413.199981689,2.31990265846
1532134951384305232,4055,1532134951382441520,,13.4475517273,14.9783811569,349,0.219999998808,412.889984131,-0.632550299168
1532134951837887696,4056,1532134951836612592,,13.6091251373,15.2158670425,4,0.180000007153,411.529998779,-2.88460707664
1532134952253646064,4057,1532134952253308624,,14.8962917328,15.7076730728,19,0.0599999986589,409.529998779,-5.20020961761
1532134952643514064,4058,1532134952634223408,,15.0616989136,16.1530323029,33,0.019999999553,407.429992676,-4.92211151123
1532134952941923536,4059,1532134952939775280,,15.2699098587,16.4266433716,43,0.019999999553,405.729980469,-6.34211158752
1532134953216969136,4060,1532134953213215536,,15.7050924301,16.5937404633,52,0.00999999977648,404.319976807,-6.03703117371
1532134953492532656,4061,1532134953492031312,,15.9268980026,16.6173534393,63,0.019999999553,402.769989014,-5.38108301163
1532134953869327728,4062,1532134953867725552,,16.6255836487,16.5122394562,75,0.0599999986589,401.029998779,-5.72562074661
1532134954258558512,4063,1532134954258287632,,16.8968639374,16.2317276001,89,0.070000000298,399.720001221,-3.99486064911
1532134954639362768,4064,1532134954639116624,,17.0231723785,15.8865804672,101,0.070000000298,398.940002441,-2.92640805244
1532134955038919376,4065,1532134955038656144,,16.7159957886,15.1718788147,114,0.119999997318,398.410003662,-1.52549934387
1532134955407332560,4066,1532134955406604400,,17.5246944427,14.4996738434,125,0.119999997318,398.0,-2.19169974327
1532134955823858640,4067,1532134955823446544,,17.5823173523,13.8189983368,138,0.0599999986589,397.779998779,-0.794408738613
1532134956210225424,4068,1532134956207491216,,17.0917854309,13.1952037811,146,0.0599999986589,397.679992676,0.461847871542
1532134956585937200,4069,1532134956585237072,,16.094707489,12.5671310425,151,0.0900000035763,397.759979248,-0.148345246911
1532134957069783856,4070,1532134957069439120,,14.1612453461,11.7784395218,151,0.209999993443,397.779998779,-0.353944778442
1532134957486308848,4071,1532134957485912304,,12.6521711349,11.4011583328,150,0.310000002384,397.509979248,-0.786152422428
1532134957909150992,4072,1532134957906049456,,11.7362470627,11.6271419525,149,0.370000004768,396.929992676,-2.84956121445
1532134958224250256,4073,1532134958223944816,,11.3149862289,12.0240240097,145,0.409999996424,396.299987793,-2.27107524872
1532134958721200592,4074,1532134958720565072,,10.7458620071,12.9179697037,141,0.5,394.949981689,-2.78380703926
1532134959113919536,4075,1532134959113665808,,11.6598167419,13.8558502197,140,0.52999997139,393.220001221,-4.77293634415
1532134959514377232,4076,1532134959512971696,,14.2164497375,14.9609613419,140,0.5,391.489990234,-6.20736217499
1532134959871575504,4077,1532134959869907280,,16.5239810944,15.7067995071,139,0.40000000596,390.059997559,-3.24869275093
1532134960166412080,4078,1532134960165996976,,17.6928920746,15.8598203659,139,0.319999992847,389.519989014,-2.45484209061
1532134960669757008,4079,1532134960668513584,,17.8987216949,15.2370147705,142,0.280000001192,389.660003662,0.488320589066
1532134961235520336,4080,1532134961233042704,,17.278175354,14.0966024399,144,0.310000002384,390.609985352,1.75836575031
1532134961488830448,4081,1532134961487333840,,16.6557025909,13.6300878525,144,0.340000003576,391.109985352,2.14363741875
1532134961942485328,4082,1532134961942172880,,16.5781478882,12.9896297455,145,0.340000003576,391.880004883,2.17005324364
1532134962242541648,4083,1532134962241598832,,16.091835022,12.7397603989,145,0.340000003576,392.309997559,1.84289932251
1532134962633259152,4084,1532134962632864016,,15.5938835144,12.4905920029,145,0.34999999404,392.729980469,1.73163759708
1532134963040277840,4085,1532134963039903024,,15.2489690781,12.4461212158,145,0.379999995232,392.880004883,0.946783900261
1532134963355463184,4086,1532134963354981552,,14.8705682755,12.5396747589,145,0.40000000596,392.789978027,0.433177381754
1532134963764189968,4087,1532134963762902736,,14.7376060486,12.7882575989,144,0.419999986887,392.470001221,-0.353895634413
1532134964279682384,4088,1532134964279343408,,15.6375074387,13.2133989334,143,0.409999996424,391.869995117,-2.27205514908
1532134964608554832,4089,1532134964606473264,,15.9915761948,13.4571046829,144,0.389999985695,391.519989014,0.24901150167
1532134964943518480,4090,1532134964943312336,,16.3421096802,13.5736045837,143,0.370000004768,391.350006104,-1.31218791008
1532134965463871440,4091,1532134965462775664,,16.324924469,13.4935150146,142,0.379999995232,391.359985352,0.00776044186205
1532134965829535632,4092,1532134965827424080,,16.1935176849,13.3815155029,142,0.409999996424,391.509979248,0.386769771576
1532134966190278832,4093,1532134966189822128,,15.5075874329,13.3200626373,144,0.430000007153,391.559997559,0.730700433254
1532134966518977552,4094,1532134966518614608,,15.7210922241,13.3036985397,145,0.439999997616,391.509979248,-0.401453793049
1532134967103110832,4095,1532134967102774064,,15.7027339935,13.3565196991,145,0.460000008345,391.289978027,0.259613990784
1532134967476999440,4096,1532134967476652688,,16.0556411743,13.3934440613,145,0.469999998808,391.160003662,-0.693182945251
1532134967870624208,4097,1532134967868229904,,16.3650074005,13.3881530762,148,0.430000007153,391.029998779,-0.536886453629
1532134968302812784,4098,1532134968302240272,,16.8923873901,13.2759809494,153,0.419999986887,390.899993896,-1.08878612518
1532134968669586064,4099,1532134968669280432,,17.2082252502,13.1521577835,158,0.409999996424,390.839996338,-0.729386806488
1532134968996338256,4100,1532134968995908976,,17.397441864,13.02110672,163,0.409999996424,390.850006104,0.598960220814
1532134969357374608,4101,1532134969355025808,,17.4578304291,12.898938179,169,0.409999996424,390.850006104,0.293800294399
1532134969697382064,4102,1532134969697104016,,17.4969749451,12.8678970337,177,0.419999986887,390.779998779,0.0706434324384
1532134970012534640,4103,1532134970012288752,,17.5898303986,12.9638214111,184,0.419999986887,390.639984131,-0.257842540741
1532134970393455600,4104,1532134970393097296,,17.6281070709,13.1765518188,194,0.439999997616,390.369995117,-0.184475153685
1532134970800059696,4105,1532134970799801808,,18.1670646667,13.4896183014,203,0.439999997616,390.059997559,-2.22869062424
1532134971215844848,4106,1532134971215601008,,18.4069442749,13.7914829254,214,0.40000000596,389.899993896,-0.780597925186
1532134971680221808,4107,1532134971679746256,,18.3070926666,14.0049285889,225,0.409999996424,389.889984131,0.28522375226
1532134972045291952,4108,1532134972044486608,,17.8657855988,14.1311416626,233,0.419999986887,389.989990234,0.291401147842
1532134972483871568,4109,1532134972483461168,,17.8327579498,14.3336544037,241,0.460000008345,390.139984131,-0.428274899721
