%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1532134949076245872,1476,1532134949075685616,,1,1,1,GUIDED,4
1532134950060367568,1477,1532134950059976688,,1,1,1,GUIDED,4
1532134951081123888,1478,1532134951080699664,,1,1,1,GUIDED,4
1532134952078405808,1479,1532134952077786960,,1,1,1,GUIDED,4
1532134953054561168,1480,1532134953054332976,,1,1,1,GUIDED,4
1532134954097432656,1481,1532134954097094512,,1,1,1,GUIDED,4
1532134955079532656,1482,1532134955079131568,,1,1,1,GUIDED,4
1532134956046720688,1483,1532134956046243408,,1,1,1,GUIDED,4
1532134957068350032,1484,1532134957067192016,,1,1,1,GUIDED,4
1532134958094892016,1485,1532134958094405008,,1,1,1,GUIDED,4
1532134959081207440,1486,1532134959079963696,,1,1,1,GUIDED,4
1532134960073462288,1487,1532134960072780336,,1,1,1,GUIDED,4
1532134961074317584,1488,1532134961073221328,,1,1,1,GUIDED,4
1532134962062581552,1489,1532134962062102992,,1,1,1,GUIDED,4
1532134963085146576,1490,1532134963081589296,,1,1,1,GUIDED,4
1532134964047829840,1491,1532134964047555920,,1,1,1,GUIDED,4
1532134965054958928,1492,1532134965054316560,,1,1,1,GUIDED,4
1532134966098171888,1493,1532134966097923248,,1,1,1,GUIDED,4
1532134967070288496,1494,1532134967069500208,,1,1,1,GUIDED,4
1532134968063755440,1495,1532134968062489616,,1,1,1,GUIDED,4
1532134969059117392,1496,1532134969058834672,,1,1,1,GUIDED,4
1532134970071463088,1497,1532134970070911696,,1,1,1,GUIDED,4
1532134971037322576,1498,1532134971036224240,,1,1,1,GUIDED,4
1532134972056145840,1499,1532134972055805328,,1,1,1,GUIDED,4
1532134973060217328,1500,1532134973059853904,,1,1,1,GUIDED,4
1532134974101216336,1501,1532134974098500592,,1,1,1,GUIDED,4
1532134975089042160,1502,1532134975088210768,,1,1,1,GUIDED,4
1532134976048242000,1503,1532134976047727920,,1,1,1,GUIDED,4
1532134977058300208,1504,1532134977057887120,,1,1,1,GUIDED,4
1532134978064694256,1505,1532134978062914640,,1,1,1,GUIDED,4
1532134979071421840,1506,1532134979071036304,,1,1,1,GUIDED,4
1532134980058482864,1507,1532134980057751536,,1,1,1,GUIDED,4
1532134981060853008,1508,1532134981059839184,,1,1,1,GUIDED,4
1532134982070352656,1509,1532134982068909872,,1,1,1,GUIDED,4
1532134983109024720,1510,1532134983108618448,,1,1,1,GUIDED,4
1532134984052003024,1511,1532134984051584880,,1,1,1,GUIDED,4
1532134985090588976,1512,1532134985089241488,,1,1,1,GUIDED,4
1532134986072973872,1513,1532134986071016944,,1,1,1,GUIDED,4
1532134987074063280,1514,1532134987073564208,,1,1,1,GUIDED,4
1532134988061927568,1515,1532134988061616432,,1,1,1,GUIDED,4
1532134989062972784,1516,1532134989062701072,,1,1,1,GUIDED,4
1532134990063436432,1517,1532134990062314480,,1,1,1,GUIDED,4
1532134991065728848,1518,1532134991065297040,,1,1,1,GUIDED,4
1532134992086809360,1519,1532134992083730832,,1,1,1,GUIDED,4
1532134993063759760,1520,1532134993063298128,,1,1,1,GUIDED,4
1532134994085834256,1521,1532134994084647376,,1,1,1,GUIDED,4
1532134995056607824,1522,1532134995055629488,,1,1,1,GUIDED,4
1532134996059161424,1523,1532134996052444976,,1,1,1,GUIDED,4
1532134997089391088,1524,1532134997088917552,,1,1,1,GUIDED,4
1532134998081484880,1525,1532134998078835024,,1,1,1,GUIDED,4
1532134999056847696,1526,1532134999056340208,,1,1,1,GUIDED,4
1532135000070229200,1527,1532135000069534224,,1,1,1,GUIDED,4
1532135001071807760,1528,1532135001071452688,,1,1,1,GUIDED,4
1532135002066045904,1529,1532135002065634064,,1,1,1,GUIDED,4
1532135003066780176,1530,1532135003066491728,,1,1,1,GUIDED,4
1532135004067526288,1531,1532135004066705200,,1,1,1,GUIDED,4
1532135005067008080,1532,1532135005066506832,,1,1,1,GUIDED,4
1532135006061121968,1533,1532135006060443376,,1,1,1,GUIDED,4
1532135007062458480,1534,1532135007062130672,,1,1,1,GUIDED,4
1532135008071799600,1535,1532135008071213456,,1,1,1,GUIDED,4
1532135009065113392,1536,1532135009064696752,,1,1,1,GUIDED,4
1532135010052100592,1537,1532135010050960592,,1,1,1,GUIDED,4
1532135011060622352,1538,1532135011060218576,,1,1,1,GUIDED,4
1532135012065162736,1539,1532135012063439504,,1,1,1,GUIDED,4
1532135013074052752,1540,1532135013073693200,,1,1,1,GUIDED,4
1532135014074451760,1541,1532135014074040208,,1,1,1,GUIDED,4
1532135015084829712,1542,1532135015084314064,,1,1,1,GUIDED,4
1532135016059812240,1543,1532135016059041712,,1,1,1,GUIDED,4
1532135017068141552,1544,1532135017067335216,,1,1,1,GUIDED,4
1532135018039019920,1545,1532135018038675888,,1,1,1,GUIDED,4
1532135019050746960,1546,1532135019050275504,,1,1,1,GUIDED,4
1532135020069899888,1547,1532135020069123056,,1,1,1,GUIDED,4
1532135021066096048,1548,1532135021065520464,,1,1,1,GUIDED,4
1532135022079630224,1549,1532135022078524272,,1,1,1,GUIDED,4
1532135023076513232,1550,1532135023074504432,,1,1,1,GUIDED,4
1532135024071520944,1551,1532135024071200912,,1,1,1,GUIDED,4
1532135025059263088,1552,1532135025058937296,,1,1,1,GUIDED,4
1532135026057215536,1553,1532135026056544336,,1,1,1,GUIDED,4
1532135027075359504,1554,1532135027074842416,,1,1,1,GUIDED,4
1532135028075241552,1555,1532135028073961616,,1,1,1,GUIDED,4
1532135029076031440,1556,1532135029075442352,,1,1,1,GUIDED,4
1532135030069148176,1557,1532135030068019632,,1,1,1,GUIDED,4
1532135031075360880,1558,1532135031074322256,,1,1,1,GUIDED,4
1532135032086473328,1559,1532135032068835600,,1,1,1,GUIDED,4
1532135033072029008,1560,1532135033071284528,,1,1,1,GUIDED,4
1532135034070508304,1561,1532135034069205616,,1,1,1,GUIDED,4
1532135035093648752,1562,1532135035092261200,,1,1,1,GUIDED,4
1532135036067552464,1563,1532135036062831408,,1,1,1,GUIDED,4
1532135037080489328,1564,1532135037077639248,,1,1,1,GUIDED,4
1532135038086838960,1565,1532135038085960912,,1,1,1,GUIDED,4
1532135039092824144,1566,1532135039092147952,,1,1,1,GUIDED,4
1532135040078313552,1567,1532135040077723664,,1,1,1,GUIDED,4
1532135041068210800,1568,1532135041067342096,,1,1,1,GUIDED,4
1532135042076336784,1569,1532135042072832016,,1,1,1,GUIDED,4
1532135043061809872,1570,1532135043061261776,,1,1,1,GUIDED,4
1532135044063406032,1571,1532135044063101680,,1,1,1,GUIDED,4
1532135045065809584,1572,1532135045065372496,,1,1,1,GUIDED,4
1532135046048759248,1573,1532135046047049392,,1,1,1,GUIDED,4
1532135047072214864,1574,1532135047071742544,,1,1,1,GUIDED,4
1532135048045756688,1575,1532135048043598192,,1,1,1,GUIDED,4
1532135049065753648,1576,1532135049065340080,,1,1,1,GUIDED,4
1532135050065129776,1577,1532135050064613168,,1,1,1,GUIDED,4
1532135051060243376,1578,1532135051059555376,,1,1,1,GUIDED,4
1532135052086134800,1579,1532135052085794928,,1,1,1,GUIDED,4
1532135053063011344,1580,1532135053062469712,,1,1,1,GUIDED,4
1532135054095526416,1581,1532135054094670736,,1,1,1,GUIDED,4
