%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536690450516380840,4287,1536690450515885210,,0.879636576443,1.05345270711,0.0,0.0,0.0,0.0
1536690450959485509,4288,1536690450958621285,,0.882244000743,1.06001630848,0.0,0.0,0.0,0.0
1536690451453064671,4289,1536690451452662030,,0.883537203527,1.06443734381,0.0,0.0,0.0,0.0
1536690452024377930,4290,1536690452022371155,,0.884251635619,1.07030473925,0.0,0.0,0.0,0.0
1536690452390549273,4291,1536690452390232133,,0.88303045234,1.07391642476,0.0,0.0,0.0,0.0
1536690452898345863,4292,1536690452897851353,,0.877063030339,1.08669548446,0.0,0.0,0.0,0.0
1536690453387011926,4293,1536690453386273841,,0.866927247243,1.09960056487,0.0,0.0,0.0,0.0
1536690453886967237,4294,1536690453884672826,,0.867051265725,1.12064492635,0.0,0.0,0.0,0.0
1536690454482995713,4295,1536690454482630767,,0.847152742432,1.14699466571,0.0,0.0,0.0,0.0
1536690454938539029,4296,1536690454937841422,,0.830085060714,1.16319795832,0.0,0.0,0.0,0.0
1536690455455345911,4297,1536690455455075457,,0.820872621328,1.17421729936,0.0,0.0,0.0,0.0
1536690455852394645,4298,1536690455851455639,,0.805962164863,1.18772588202,0.0,0.0,0.0,0.0
1536690456337454601,4299,1536690456337092406,,0.799950970173,1.19343023545,0.0,0.0,0.0,0.0
1536690456855460671,4300,1536690456855258598,,0.803214509744,1.19664701353,0.0,0.0,0.0,0.0
1536690457166166697,4301,1536690457164498439,,0.804039930579,1.20155333899,0.0,0.0,0.0,0.0
1536690457711442867,4302,1536690457706991031,,0.805118762319,1.21161465422,0.0,0.0,0.0,0.0
1536690458319247709,4303,1536690458319025285,,0.80027854661,1.23194233249,0.0,0.0,0.0,0.0
1536690458762555891,4304,1536690458762247966,,0.792498659,1.24953197927,0.0,0.0,0.0,0.0
1536690459263918542,4305,1536690459263002160,,0.777022693818,1.28499536442,0.0,0.0,0.0,0.0
1536690459700157897,4306,1536690459699676858,,0.762895009813,1.31451958009,0.0,0.0,0.0,0.0
1536690460144953000,4307,1536690460144587093,,0.751515550709,1.34559692327,0.0,0.0,0.0,0.0
1536690460529335128,4308,1536690460529052419,,0.743760477794,1.37094020385,0.0,0.0,0.0,0.0
1536690460972841831,4309,1536690460972381976,,0.734949241545,1.39457079291,0.0,0.0,0.0,0.0
1536690461412626750,4310,1536690461411337294,,0.727841856056,1.41663625386,0.0,0.0,0.0,0.0
1536690461877409597,4311,1536690461876951790,,0.72483050484,1.43910649167,0.0,0.0,0.0,0.0
1536690462202866952,4312,1536690462202500342,,0.723977010815,1.44552870011,0.0,0.0,0.0,0.0
1536690462689058962,4313,1536690462688749662,,0.720442327122,1.45520649038,0.0,0.0,0.0,0.0
1536690463148780428,4314,1536690463148472983,,0.719580048292,1.45902979136,0.0,0.0,0.0,0.0
1536690463701779353,4315,1536690463701523042,,0.723363805488,1.45558867323,0.0,0.0,0.0,0.0
1536690464092181388,4316,1536690464091953972,,0.72907060702,1.44864435783,0.0,0.0,0.0,0.0
1536690464598092703,4317,1536690464597841961,,0.741106728365,1.4377202499,0.0,0.0,0.0,0.0
1536690465059911147,4318,1536690465057395400,,0.753556717877,1.42585562126,0.0,0.0,0.0,0.0
1536690465547006900,4319,1536690465546507175,,0.769681526965,1.41335920092,0.0,0.0,0.0,0.0
1536690466098892554,4320,1536690466098616852,,0.788622585632,1.40031483711,0.0,0.0,0.0,0.0
1536690466521506298,4321,1536690466521162151,,0.813136443208,1.38939878789,0.0,0.0,0.0,0.0
1536690467103671285,4322,1536690467103367808,,0.824103618846,1.38174655926,0.0,0.0,0.0,0.0
1536690467589108635,4323,1536690467588493778,,0.82122433981,1.37774776381,0.0,0.0,0.0,0.0
1536690468080504390,4324,1536690468080219408,,0.81885848263,1.37244765044,0.0,0.0,0.0,0.0
1536690468359025682,4325,1536690468358008471,,0.816580545608,1.37098744842,0.0,0.0,0.0,0.0
1536690468951109343,4326,1536690468950328988,,0.813769933611,1.36832493164,0.0,0.0,0.0,0.0
1536690469553799366,4327,1536690469553520592,,0.799909813682,1.36693948316,0.0,0.0,0.0,0.0
1536690470042482132,4328,1536690470042007558,,0.792162285682,1.3666913004,0.0,0.0,0.0,0.0
1536690470477467837,4329,1536690470468772637,,0.78731971873,1.3671867319,0.0,0.0,0.0,0.0
1536690470951979413,4330,1536690470951130900,,0.77656421811,1.36902150276,0.0,0.0,0.0,0.0
1536690471503251714,4331,1536690471502921870,,0.768340393922,1.37231702266,0.0,0.0,0.0,0.0
1536690471946020172,4332,1536690471945023120,,0.761114517963,1.37693562342,0.0,0.0,0.0,0.0
1536690472402600984,4333,1536690472400923606,,0.757053845799,1.38256025608,0.0,0.0,0.0,0.0
1536690472699527327,4334,1536690472697717217,,0.756107296021,1.38776865166,0.0,0.0,0.0,0.0
1536690473074499050,4335,1536690473067744291,,0.756949224364,1.39360879212,0.0,0.0,0.0,0.0
1536690473701197020,4336,1536690473700004872,,0.761112092273,1.40734581673,0.0,0.0,0.0,0.0
1536690474304137274,4337,1536690474303695626,,0.775863923161,1.4208532459,0.0,0.0,0.0,0.0
1536690474890545336,4338,1536690474885398902,,0.792650114136,1.43145656781,0.0,0.0,0.0,0.0
1536690475401243803,4339,1536690475400669681,,0.804744686667,1.43509396195,0.0,0.0,0.0,0.0
1536690476006392807,4340,1536690476005745503,,0.816876597006,1.43377988733,0.0,0.0,0.0,0.0
1536690476622364581,4341,1536690476621961940,,0.820849911402,1.41998393552,0.0,0.0,0.0,0.0
1536690476992451012,4342,1536690476991981205,,0.818937568206,1.40577139579,0.0,0.0,0.0,0.0
1536690477446961245,4343,1536690477443283909,,0.817157467674,1.38815329681,0.0,0.0,0.0,0.0
1536690477975762534,4344,1536690477975204186,,0.813516686591,1.36606673215,0.0,0.0,0.0,0.0
1536690478352229658,4345,1536690478348961490,,0.810879285739,1.34732387254,0.0,0.0,0.0,0.0
1536690478683516270,4346,1536690478683280407,,0.808786852758,1.33412263557,0.0,0.0,0.0,0.0
1536690479209491903,4347,1536690479209191626,,0.807873874646,1.31506078845,0.0,0.0,0.0,0.0
1536690479661222718,4348,1536690479660694930,,0.805938928978,1.29911477757,0.0,0.0,0.0,0.0
1536690480050211749,4349,1536690480048516164,,0.805376756712,1.28937476004,0.0,0.0,0.0,0.0
1536690480590184818,4350,1536690480587621329,,0.803369383771,1.2791803862,0.0,0.0,0.0,0.0
1536690481050722381,4351,1536690481050132227,,0.804077485031,1.26893190631,0.0,0.0,0.0,0.0
1536690481606210431,4352,1536690481605898346,,0.804090457632,1.25586841732,0.0,0.0,0.0,0.0
1536690482028538042,4353,1536690482028264100,,0.80336529815,1.25157603205,0.0,0.0,0.0,0.0
1536690482337316811,4354,1536690482336580550,,0.802887722755,1.24834786897,0.0,0.0,0.0,0.0
1536690482861392674,4355,1536690482849826220,,0.801294928054,1.24363676011,0.0,0.0,0.0,0.0
1536690483407101403,4356,1536690483406672811,,0.79924614933,1.23592229151,0.0,0.0,0.0,0.0
1536690483685582441,4357,1536690483685268117,,0.798300316104,1.22905575851,0.0,0.0,0.0,0.0
1536690484347849821,4358,1536690484347230516,,0.796837654445,1.21037457131,0.0,0.0,0.0,0.0
1536690484904761626,4359,1536690484904160496,,0.795130798273,1.18903191297,0.0,0.0,0.0,0.0
1536690485384567055,4360,1536690485384091937,,0.794718555627,1.17507126035,0.0,0.0,0.0,0.0
1536690485748301081,4361,1536690485748085569,,0.795364222301,1.16517549778,0.0,0.0,0.0,0.0
1536690486356920645,4362,1536690486356457846,,0.795867576812,1.14811789373,0.0,0.0,0.0,0.0
1536690486859901573,4363,1536690486859439190,,0.796727701383,1.1395329741,0.0,0.0,0.0,0.0
1536690487317817536,4364,1536690487313443489,,0.797242411622,1.13203022793,0.0,0.0,0.0,0.0
1536690487710330181,4365,1536690487710087982,,0.797227217766,1.12274706651,0.0,0.0,0.0,0.0
1536690488143042337,4366,1536690488142727597,,0.796585097598,1.11341400665,0.0,0.0,0.0,0.0
1536690488544414912,4367,1536690488543818198,,0.796271118345,1.10236620526,0.0,0.0,0.0,0.0
