%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1536690450517496191,4287,1536690450517108365,,1536690450457000000,fcu
1536690450960941135,4288,1536690450959989170,,1536690450915000000,fcu
1536690451453982525,4289,1536690451453703464,,1536690451401000000,fcu
1536690452024322508,4290,1536690452022598571,,1536690451976000000,fcu
1536690452391233888,4291,1536690452391041159,,1536690452357000000,fcu
1536690452900318751,4292,1536690452900039305,,1536690452876000000,fcu
1536690453402136521,4293,1536690453401519552,,1536690453376000000,fcu
1536690453886958342,4294,1536690453885447901,,1536690453855000000,fcu
1536690454485656639,4295,1536690454483475088,,1536690454437000000,fcu
1536690454939643756,4296,1536690454939314392,,1536690454915000000,fcu
1536690455456995930,4297,1536690455456827232,,1536690455402000000,fcu
1536690455852742344,4298,1536690455852495697,,1536690455819000000,fcu
1536690456339787027,4299,1536690456339242535,,1536690456300000000,fcu
1536690456856313343,4300,1536690456856174213,,1536690456818000000,fcu
1536690457166352003,4301,1536690457164960918,,1536690457137000000,fcu
1536690457711425140,4302,1536690457707151281,,1536690457676000000,fcu
1536690458320499343,4303,1536690458320281623,,1536690458298000000,fcu
1536690458763490545,4304,1536690458763299064,,1536690458736000000,fcu
1536690459265229118,4305,1536690459264758128,,1536690459236000000,fcu
1536690459702394262,4306,1536690459701739118,,1536690459663000000,fcu
1536690460145849575,4307,1536690460145545842,,1536690460099000000,fcu
1536690460540484286,4308,1536690460540221031,,1536690460516000000,fcu
1536690460974256371,4309,1536690460973502062,,1536690460936000000,fcu
1536690461413098861,4310,1536690461412866326,,1536690461376000000,fcu
1536690461881111317,4311,1536690461880669317,,1536690461855000000,fcu
1536690462203658251,4312,1536690462203311736,,1536690462141000000,fcu
1536690462690038638,4313,1536690462689684443,,1536690462639000000,fcu
1536690463149563247,4314,1536690463149370806,,1536690463100000000,fcu
1536690463702773044,4315,1536690463702474975,,1536690463659000000,fcu
1536690464092881618,4316,1536690464092749079,,1536690464041000000,fcu
1536690464600902040,4317,1536690464599143961,,1536690464559000000,fcu
1536690465059899692,4318,1536690465058758070,,1536690465001000000,fcu
