%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1536690450465968489,1849,1536690450465607094,,1,1,1,GUIDED,4
1536690451469512289,1850,1536690451468994004,,1,1,1,GUIDED,4
1536690452460186420,1851,1536690452459938653,,1,1,1,GUIDED,4
1536690453441630618,1852,1536690453441286535,,1,1,1,GUIDED,4
1536690454481765647,1853,1536690454481499001,,1,1,1,GUIDED,4
1536690455457581093,1854,1536690455457362253,,1,1,1,GUIDED,4
1536690456450750139,1855,1536690456450573858,,1,1,1,GUIDED,4
1536690457456678588,1856,1536690457456246700,,1,1,1,GUIDED,4
1536690458459103549,1857,1536690458458825224,,1,1,1,GUIDED,4
1536690459482030380,1858,1536690459481407299,,1,1,1,GUIDED,4
1536690460460473985,1859,1536690460458396141,,1,1,1,GUIDED,4
1536690461455134657,1860,1536690461454743727,,1,1,1,GUIDED,4
1536690462467841767,1861,1536690462466235331,,1,1,1,GUIDED,4
1536690463451480093,1862,1536690463451197544,,1,1,1,GUIDED,4
1536690464466019745,1863,1536690464465757514,,1,1,1,GUIDED,4
1536690465507693948,1864,1536690465507313482,,1,1,1,GUIDED,4
1536690466469343004,1865,1536690466469045863,,1,1,1,GUIDED,4
1536690467463871457,1866,1536690467463465200,,1,1,1,GUIDED,4
1536690468464382057,1867,1536690468463939353,,1,1,1,GUIDED,4
1536690469473777546,1868,1536690469468073820,,1,1,1,GUIDED,4
1536690470477429086,1869,1536690470461169685,,1,1,1,GUIDED,4
1536690471452769381,1870,1536690471452405235,,1,1,1,GUIDED,4
1536690472469523671,1871,1536690472469112454,,1,1,1,GUIDED,4
1536690473440989965,1872,1536690473440424898,,1,1,1,GUIDED,4
1536690474445081586,1873,1536690474444482824,,1,1,1,GUIDED,4
1536690475453725774,1874,1536690475453294078,,1,1,1,GUIDED,4
1536690476493060768,1875,1536690476492373945,,1,1,1,GUIDED,4
1536690477446636265,1876,1536690477443634744,,1,1,1,GUIDED,4
1536690478444032356,1877,1536690478443444538,,1,1,1,GUIDED,4
1536690479450087424,1878,1536690479449408921,,1,1,1,GUIDED,4
1536690480475032068,1879,1536690480473524956,,1,1,1,GUIDED,4
1536690481470210993,1880,1536690481469943931,,1,1,1,GUIDED,4
1536690482468801408,1881,1536690482468252756,,1,1,1,GUIDED,4
1536690483459902402,1882,1536690483459214396,,1,1,1,GUIDED,4
1536690484473419371,1883,1536690484471935074,,1,1,1,GUIDED,4
1536690485455184230,1884,1536690485454547966,,1,1,1,GUIDED,4
1536690486480825457,1885,1536690486470933885,,1,1,1,GUIDED,4
1536690487453123784,1886,1536690487452723671,,1,1,1,GUIDED,4
1536690488465381183,1887,1536690488465049836,,1,1,1,GUIDED,4
1536690489465815882,1888,1536690489465426265,,1,1,1,GUIDED,4
1536690490458170239,1889,1536690490457680657,,1,1,1,GUIDED,4
1536690491457757801,1890,1536690491457329465,,1,1,1,GUIDED,4
1536690492458785438,1891,1536690492456383511,,1,1,1,GUIDED,4
1536690493452441315,1892,1536690493451268302,,1,1,1,GUIDED,4
1536690494491693560,1893,1536690494491129517,,1,1,1,GUIDED,4
1536690495456922164,1894,1536690495456343817,,1,1,1,GUIDED,4
1536690496476308389,1895,1536690496475677756,,1,1,1,GUIDED,4
1536690497460450216,1896,1536690497460046711,,1,1,1,GUIDED,4
1536690498450044002,1897,1536690498449431321,,1,1,1,GUIDED,4
1536690499440483613,1898,1536690499440147882,,1,1,1,GUIDED,4
1536690500465152556,1899,1536690500464812056,,1,1,1,GUIDED,4
1536690501450511010,1900,1536690501449990901,,1,1,1,GUIDED,4
1536690502459103136,1901,1536690502456677306,,1,1,1,GUIDED,4
1536690503450410460,1902,1536690503448016820,,1,1,1,GUIDED,4
1536690504441035440,1903,1536690504440737563,,1,1,1,GUIDED,4
1536690505484712674,1904,1536690505479476131,,1,1,1,GUIDED,4
1536690506467788972,1905,1536690506465134734,,1,1,1,GUIDED,4
1536690507447116545,1906,1536690507445121002,,1,1,1,GUIDED,4
1536690508467857824,1907,1536690508464172455,,1,1,1,GUIDED,4
1536690509462733815,1908,1536690509462448034,,1,1,1,GUIDED,4
1536690510442262980,1909,1536690510441808757,,1,1,1,GUIDED,4
1536690511458368526,1910,1536690511457703687,,1,1,1,GUIDED,4
1536690512496447278,1911,1536690512487234978,,1,1,1,GUIDED,4
