%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1536690450515663362,5847,1536690450515282320,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690450860875318,5848,1536690450860686876,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690451173666387,5849,1536690451173251267,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690451505880229,5850,1536690451505527570,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690451852531076,5851,1536690451852377738,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690452219374106,5852,1536690452217903217,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690452642075015,5853,1536690452641414496,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690452898008596,5854,1536690452897600355,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690453261460167,5855,1536690453261206992,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690453611693794,5856,1536690453611447531,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690453970890482,5857,1536690453970546910,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690454404491085,5858,1536690454402918279,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690454708390899,5859,1536690454708030464,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690455140341931,5860,1536690455139996983,,0,1514,1552,1646,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
