%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536701837987880321,3747,1536701837987572077,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.6698532104,3.67780351639,-0.483936160803,-15.0,-0.0
1536701838022341987,3748,1536701838021642203,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.6426773071,3.75558590889,-0.505438923836,-15.0,-0.0
1536701838096943849,3749,1536701838096200752,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.5776290894,3.94253635406,-0.508053719997,-15.0,-0.0
1536701838155118478,3750,1536701838154410115,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.5217895508,4.09192180634,-0.536676704884,-15.0,-0.0
1536701838212844906,3751,1536701838210867871,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.4714450836,4.21759033203,-0.620077729225,-15.0,-0.0
1536701838271133594,3752,1536701838269349015,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,0.000418000010544,-1.95948606887e-15,-16.410402298,4.37320041656,-0.689123749733,-15.0,-0.0
1536701838297224896,3753,1536701838296077358,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,0.000418000010544,-1.95948606887e-15,-16.3905296326,4.42495536804,-0.709558486938,-15.0,-0.0
1536701838358228978,3754,1536701838356831522,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,0.000418000010544,-1.95948606887e-15,-16.3276672363,4.59658193588,-0.776152193546,-15.0,-0.0
1536701838427515967,3755,1536701838425022321,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,0.000418000010544,-1.95948606887e-15,-16.254573822,4.78790855408,-0.819875240326,-16.0,-0.0
1536701838466649063,3756,1536701838466041153,,5,65528,40.591379,-79.8967088,410.839996338,-16.0,0.000418000010544,-1.95948606887e-15,-16.1786270142,4.98878908157,-0.85117906332,-16.0,-0.0
