%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1536701837994400226,2165,1536701837994179502,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701838301132229,2166,1536701838300869217,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701838610325418,2167,1536701838610110521,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701838943925721,2168,1536701838943757241,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701839387512428,2169,1536701839385082870,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701839692658360,2170,1536701839691813497,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701839934350067,2171,1536701839932486739,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701840353057258,2172,1536701840352246136,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701840725356541,2173,1536701840724080346,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701841083576997,2174,1536701841083389695,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701841386717787,2175,1536701841386377851,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701841679917251,2176,1536701841678319687,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701842052038578,2177,1536701842051643325,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701842288061326,2178,1536701842287698981,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701842588459063,2179,1536701842588257483,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701842881203059,2180,1536701842881042326,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701843272608987,2181,1536701843270936323,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701843624192855,2182,1536701843622399185,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701843981200822,2183,1536701843980945205,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701844286934047,2184,1536701844286539850,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701844696148242,2185,1536701844695926111,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701845067684836,2186,1536701845067314104,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701845420787327,2187,1536701845417480861,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701845705208625,2188,1536701845705012775,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701846041564369,2189,1536701846041312786,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701846302503639,2190,1536701846300373778,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701846589222093,2191,1536701846588972271,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701846922558648,2192,1536701846922323295,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701847256248777,2193,1536701847252017258,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701847550867498,2194,1536701847550700042,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701847914903400,2195,1536701847914648328,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701848272602252,2196,1536701848264770460,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701848635983859,2197,1536701848635746970,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701848900741725,2198,1536701848899187506,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701849174391976,2199,1536701849173873092,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701849594370720,2200,1536701849592710732,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701849890173600,2201,1536701849887688661,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701850192464884,2202,1536701850192195343,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701850518584183,2203,1536701850518396112,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701850804135861,2204,1536701850803693646,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701851194488943,2205,1536701851194082517,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701851507642861,2206,1536701851507372999,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701851829812924,2207,1536701851829623668,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701852205590289,2208,1536701852205346100,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701852520418024,2209,1536701852520196308,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536701852848115551,2210,1536701852847783138,,0,1514,1553,1549,1510,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
