%time,field.data
1536701838025695767,286.85
1536701838272560021,288.26
1536701838489538515,290.5
1536701838760816061,292.21
1536701839013569933,293.24
1536701839240518884,292.91
1536701839481969411,291.33
1536701839736389225,287.97
1536701840024586383,284.26
1536701840243183504,281.03
1536701840484924638,278.09
1536701840752150924,274.18
1536701840994727830,270.29
1536701841265584801,264.09
1536701841501631398,261.97
1536701841743871793,259.94
1536701841990291143,256.08
1536701842226561024,250.99
1536701842485129286,248.01
1536701842732448720,246.84
1536701842988582110,244.56
1536701843222501535,243.37
1536701843483539947,241.94
1536701843701469584,241.4
1536701843895028218,242.82
1536701844124328329,245.33
1536701844381368205,247.15
1536701844623937044,247.04
1536701844891412833,246.81
1536701845125336420,248.0
1536701845387770815,249.87
1536701845605397266,251.19
1536701845857137923,252.8
1536701846084265757,253.72
1536701846291536742,254.17
1536701846533256523,254.3
1536701846785491255,254.53
1536701847016920203,254.58
1536701847243025379,253.46
1536701847503720397,252.43
1536701847733041828,251.87
1536701847992627275,251.88
1536701848202418220,251.71
1536701848456701854,251.43
1536701848708488993,250.69
1536701848965497914,250.19
1536701849202458072,250.81
1536701849467130337,251.22
1536701849721908271,249.19
1536701849949216973,248.39
1536701850185396453,249.16
1536701850413376385,250.74
1536701850628559608,251.85
1536701850914005037,252.93
1536701851152553860,253.74
1536701851387115448,254.73
1536701851647944533,255.59
1536701851869606365,256.35
1536701852110252781,256.71
1536701852366056638,257.06
1536701852548754654,257.58
1536701852789787136,257.91
1536701853002327280,257.85
1536701853227763691,257.91
1536701853436153915,259.34
1536701853696487772,260.88
1536701853910640398,262.57
1536701854175391285,264.31
1536701854388486519,264.9
1536701854655716967,265.86
1536701854867974092,267.08
1536701855167921483,270.42
1536701855371118736,272.85
1536701855620437614,276.26
1536701855859581606,279.79
1536701856075755828,283.62
1536701856350975087,287.16
1536701856586285086,290.46
1536701856837258125,294.26
1536701857091425140,298.14
1536701857339955720,301.63
1536701857523132349,305.5
1536701857763561723,310.47
1536701858001286619,314.89
1536701858230749351,319.89
1536701858490467840,325.14
1536701858719099218,329.29
1536701858945501530,332.69
1536701859171151302,335.88
1536701859408358306,339.83
1536701859666471964,342.98
1536701859883413260,344.89
1536701860137345049,346.72
1536701860370162650,349.37
1536701860611847026,351.65
1536701860853869834,353.08
1536701861069879258,354.69
1536701861347225241,356.3
1536701861569208251,358.0
1536701861885319127,359.61
1536701862056621348,0.02
1536701862280595670,0.93
1536701862491230678,1.89
1536701862759978020,2.54
1536701862988081807,1.87
1536701863244786452,0.58
1536701863496743255,359.91
1536701863730223507,359.81
1536701863987562440,0.03
1536701864206023798,0.1
1536701864454484592,359.72
1536701864706710008,358.02
1536701864952020555,356.04
1536701865200306371,355.05
1536701865442299536,355.16
1536701865663046206,355.84
1536701865915032876,356.33
1536701866166160086,356.45
1536701866405239733,356.16
1536701866687136173,355.06
1536701866931263328,354.31
1536701867174888566,356.23
1536701867402886585,358.05
1536701867652451764,358.07
1536701867888227059,357.97
1536701868160700705,356.01
1536701868416054408,356.01
1536701868638582135,356.88
1536701868890345745,357.32
1536701869159165370,357.66
1536701869415184669,357.25
1536701869601240851,356.68
1536701869821869780,356.06
1536701870073913464,355.88
1536701870285343941,356.23
1536701870564716418,358.28
1536701870789979836,0.23
1536701871044755496,1.23
1536701871280156538,0.09
1536701871559766673,0.31
