%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536701838196327943,7700,1536701838195554082,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838216446011,7701,1536701838215544870,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838238103445,7702,1536701838234972021,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838254867510,7703,1536701838253915502,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838275491273,7704,1536701838274968195,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838298198704,7705,1536701838297805948,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838314493951,7706,1536701838313933259,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838335232190,7707,1536701838334813568,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838355320039,7708,1536701838354881953,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838375440796,7709,1536701838374814607,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838395763838,7710,1536701838395273604,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838418104602,7711,1536701838416522724,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838436494529,7712,1536701838435097265,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838455091575,7713,1536701838454633385,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838475052527,7714,1536701838474580061,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838494948720,7715,1536701838494272304,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838514602645,7716,1536701838514207135,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838535604695,7717,1536701838534742673,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838555132076,7718,1536701838554622988,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838575307158,7719,1536701838574832867,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838596061242,7720,1536701838595459383,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838615332879,7721,1536701838614378182,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838637148709,7722,1536701838635738864,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838655303539,7723,1536701838654839075,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838674739461,7724,1536701838674151687,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838695265012,7725,1536701838694807911,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838715812938,7726,1536701838715238545,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838734739676,7727,1536701838734391161,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838756897908,7728,1536701838755688395,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838775253966,7729,1536701838774843155,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838797504744,7730,1536701838796735942,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838816203908,7731,1536701838815514624,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838835172742,7732,1536701838834452086,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838854055207,7733,1536701838853693599,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838875500785,7734,1536701838874788676,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838895496567,7735,1536701838894986583,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838916400533,7736,1536701838915446284,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838936501186,7737,1536701838936062717,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838955316362,7738,1536701838954889257,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838975323477,7739,1536701838974964269,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701838997104125,7740,1536701838995933603,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839016662782,7741,1536701839016346919,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839035055558,7742,1536701839034598265,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839058600394,7743,1536701839058034804,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839074919010,7744,1536701839074493377,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839096464498,7745,1536701839095791219,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839115523286,7746,1536701839114766808,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839134905620,7747,1536701839134518017,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839155266532,7748,1536701839154809111,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839175792210,7749,1536701839175195473,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839196917315,7750,1536701839196406114,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839216999210,7751,1536701839216437685,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839235918009,7752,1536701839235319926,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839255662592,7753,1536701839255323167,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839274279644,7754,1536701839273880902,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839294542824,7755,1536701839294200486,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839314924191,7756,1536701839314017769,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839335017642,7757,1536701839334328870,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839355174541,7758,1536701839354742762,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839379697218,7759,1536701839375246512,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839396668817,7760,1536701839394806577,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839415158590,7761,1536701839414817917,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839434818597,7762,1536701839433851160,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839455909961,7763,1536701839455363643,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839476376866,7764,1536701839475945246,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
1536701839494961714,7765,1536701839494428297,1,1,1472,-158.191236,-49.999979,50.0,-15.9999999945,0.000417999999857,-0.0,0.0,0.0,0.0,0.0,0.0
