%time,field.data
1536701838025679345,63.545
1536701838272528937,63.399
1536701838489522765,63.228
1536701838760801847,63.017
1536701839013555047,62.908
1536701839239719349,62.724
1536701839481957471,62.442
1536701839736242226,61.892
1536701840023884357,60.965
1536701840243159687,60.064
1536701840484885679,58.884
1536701840751622565,57.396
1536701840994728918,55.869
1536701841265566714,53.859
1536701841499344582,52.248
1536701841743481181,50.324
1536701841990252376,48.762
1536701842226546587,47.313
1536701842485113728,46.359
1536701842732398301,45.815
1536701842988572891,45.502
1536701843222442761,45.428
1536701843483529447,45.667
1536701843701399606,45.982
1536701843895018966,46.328
1536701844124316133,46.677
1536701844381273290,47.15
1536701844623892451,47.701
1536701844891403357,48.407
1536701845125274412,49.038
1536701845387763548,49.725
1536701845605394417,50.221
1536701845857111641,50.517
1536701846084233457,50.618
1536701846291461962,50.616
1536701846533048445,50.5
1536701846785384623,50.289
1536701847016912809,50.091
1536701847242943204,49.949
1536701847503693026,49.843
1536701847733036066,49.825
1536701847992540074,49.82
1536701848202365944,49.876
1536701848456676821,49.937
1536701848708475740,49.936
1536701848965475121,49.887
1536701849201973153,49.771
1536701849463870993,49.767
1536701849721634951,50.045
1536701849949177118,50.406
1536701850185378974,50.691
1536701850413339251,50.926
1536701850628521898,51.033
1536701850913667982,51.025
1536701851152547586,50.905
1536701851387101171,50.767
1536701851647906054,50.667
1536701851869455780,50.652
1536701852110232613,50.663
1536701852365857203,50.751
1536701852548579324,50.874
1536701852789765400,51.001
1536701853002311338,51.093
1536701853227752455,51.188
1536701853436143447,51.261
1536701853696468085,51.336
1536701853910646768,51.352
1536701854175375791,51.301
1536701854387310458,51.238
1536701854655695999,51.172
1536701854867965417,51.156
1536701855167887134,51.14
1536701855371087652,51.1
1536701855620417766,50.933
1536701855859530354,50.765
1536701856075645834,50.677
1536701856350957385,50.636
1536701856586238573,50.598
1536701856837164298,50.556
1536701857090527937,50.507
1536701857339941698,50.448
1536701857523114294,50.377
1536701857763537618,50.307
1536701858001180306,50.318
1536701858230679885,50.453
1536701858490118396,50.659
1536701858719084237,50.838
1536701858945484916,50.997
1536701859171140162,51.094
1536701859408343932,51.184
1536701859666452436,51.262
1536701859883396645,51.323
1536701860137253110,51.382
1536701860370146804,51.371
1536701860611828171,51.374
1536701860853853316,51.435
1536701861069822916,51.486
1536701861347211540,51.467
1536701861569117785,51.364
1536701861885267876,51.146
1536701862056398192,50.984
1536701862280585554,50.746
1536701862491223444,50.534
1536701862759959773,50.31
1536701862988043104,50.208
1536701863244765581,50.215
1536701863496570806,50.234
1536701863730173472,50.289
1536701863987542400,50.383
1536701864205990538,50.477
1536701864454494003,50.547
1536701864706698676,50.569
1536701864951879734,50.53
1536701865200300192,50.415
1536701865441700365,50.242
1536701865662971426,50.143
1536701865915032396,50.038
1536701866166136237,49.922
1536701866405227921,49.795
1536701866687022658,49.748
1536701866931243673,49.821
1536701867174869519,49.83
1536701867402862128,49.733
1536701867652430220,49.602
1536701867888166684,49.501
1536701868160677688,49.468
1536701868416051175,49.521
1536701868638456008,49.663
1536701868890341232,49.887
1536701869159163097,50.128
1536701869415167734,50.343
1536701869601228590,50.481
1536701869821858480,50.658
1536701870073898322,50.831
1536701870285325342,50.908
1536701870564716547,50.833
1536701870789974810,50.664
1536701871044726781,50.464
1536701871280142708,50.356
1536701871559706042,50.363
1536701871794766154,50.267
1536701872023486046,50.052
1536701872245846991,49.814
1536701872452658890,49.727
1536701872644923530,49.786
1536701872889988448,49.865
1536701873136594525,49.768
1536701873388381888,49.626
1536701873636549322,49.485
1536701873872511408,49.372
1536701874108535276,49.306
1536701874333092827,49.277
1536701874605033920,49.257
1536701874838248310,49.274
1536701875139954990,49.408
1536701875355439479,49.511
1536701875626613690,49.588
1536701875857199279,49.694
1536701876089841485,49.857
1536701876368010212,50.096
1536701876581153272,50.25
1536701876788555186,50.39
1536701877041994822,50.515
1536701877278769758,50.687
1536701877540881728,50.873
1536701877778412406,51.056
1536701878010070881,51.234
1536701878283602559,51.42
1536701878537368109,51.46
1536701878790757326,51.413
1536701879004077061,51.367
1536701879238307451,51.281
1536701879469108450,51.198
1536701879743158596,51.084
1536701879997566437,50.929
1536701880205375641,50.771
1536701880454570760,50.542
1536701880688967518,50.349
1536701880949690418,50.186
1536701881179555863,50.081
1536701881415322835,50.022
1536701881678021394,50.031
1536701881928609872,50.124
1536701882184460307,50.224
1536701882410580752,50.285
1536701882656738051,50.28
1536701882885390717,50.165
1536701883105014787,50.034
1536701883354106539,49.898
1536701883582489344,49.801
1536701883782145290,49.762
1536701884050981849,49.712
1536701884301000576,49.611
1536701884558847541,49.503
1536701884780601920,49.396
1536701885060793331,49.247
1536701885293915719,49.137
1536701885578722987,49.001
1536701885819860757,48.899
1536701886081166533,48.784
1536701886309025940,48.731
1536701886554677352,48.712
1536701886801558732,48.816
1536701887023312951,49.017
1536701887277620435,49.367
1536701887496110348,49.643
1536701887721365506,49.973
1536701887990148861,50.324
1536701888237043943,50.597
1536701888526733793,50.813
1536701888698446601,50.85
1536701888955685688,50.795
1536701889206269140,50.678
1536701889516735515,50.491
1536701889698019301,50.313
1536701889962611792,49.995
1536701890180977338,49.702
1536701890426284812,49.443
1536701890675000358,49.252
1536701890893042998,49.219
1536701891141677617,49.199
1536701891350131000,49.199
1536701891601303635,49.322
1536701891865150628,49.525
1536701892094511531,49.749
1536701892389775583,49.933
1536701892594693326,49.961
1536701892824364810,49.89
1536701893084253219,49.712
1536701893304749330,49.596
1536701893542540395,49.521
1536701893804425110,49.434
1536701894042514560,49.285
1536701894299635234,49.124
1536701894591462276,49.006
1536701894814488624,48.999
1536701895028872537,49.043
1536701895291833435,49.097
1536701895539374905,49.157
1536701895807214384,49.217
1536701896012534967,49.301
1536701896283904804,49.468
1536701896499204007,49.585
1536701896762827652,49.603
1536701896996328679,49.558
1536701897239074064,49.465
1536701897491004265,49.281
1536701897707864506,49.092
1536701897944803569,48.867
1536701898206631207,48.579
1536701898456568654,48.258
1536701898714629204,47.901
1536701898951079378,47.601
1536701899226560049,47.374
