%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1536701837981364034,3819,1536701837980211471,NED,0.199999988079,-397.025878906,-33.5844726562,10
1536701838020339822,3820,1536701838014518486,NED,0.199999988079,-397.025878906,-33.5844726562,10
1536701838093870400,3821,1536701838092352418,NED,0.25,-395.18737793,-31.8737869263,12
1536701838151158902,3822,1536701838149362191,NED,0.25,-395.18737793,-31.8737869263,12
1536701838212806971,3823,1536701838210245811,NED,0.299999982119,-395.18737793,-30.1566429138,13
1536701838268039752,3824,1536701838267515554,NED,0.359999984503,-387.726196289,-28.4514350891,15
1536701838295300969,3825,1536701838293750078,NED,0.359999984503,-387.726196289,-28.4514350891,15
1536701838357997915,3826,1536701838355916392,NED,0.359999984503,-387.726196289,-28.4514350891,15
1536701838427273924,3827,1536701838421934434,NED,0.42999997735,-387.726196289,-93.7638626099,17
1536701838462207512,3828,1536701838461676239,NED,0.509999990463,-276.403625488,-94.2313995361,18
1536701838488028856,3829,1536701838483853038,NED,0.509999990463,-276.403625488,-94.2313995361,18
1536701838542763945,3830,1536701838541002319,NED,0.509999990463,-276.403625488,-94.2313995361,18
1536701838598944412,3831,1536701838597591485,NED,0.599999964237,-276.403625488,-94.7323379517,20
1536701838648698034,3832,1536701838645059091,NED,0.599999964237,-276.403625488,-94.7323379517,20
1536701838684125793,3833,1536701838683627525,NED,0.680000007153,-271.120452881,-95.2666702271,22
1536701838751178306,3834,1536701838749172972,NED,0.680000007153,-271.120452881,-95.2666702271,22
1536701838825379505,3835,1536701838823389889,NED,0.75,-271.120452881,-95.8121337891,23
1536701838852823606,3836,1536701838850538774,NED,0.75,-271.120452881,-95.8121337891,23
1536701838862031983,3837,1536701838861287125,NED,0.789999961853,-264.043609619,-96.3464584351,25
1536701838912213158,3838,1536701838909619218,NED,0.789999961853,-264.043609619,-96.3464584351,25
1536701838988163338,3839,1536701838985247868,NED,0.839999973774,-270.602416992,-96.8696594238,27
1536701839050485871,3840,1536701839045904459,NED,0.839999973774,-270.602416992,-96.8696594238,27
1536701839064375569,3841,1536701839063477117,NED,0.889999985695,-270.602416992,-97.3594589233,28
1536701839127861837,3842,1536701839127377558,NED,0.889999985695,-270.602416992,-97.3594589233,28
1536701839189488715,3843,1536701839188395438,NED,0.959999978542,-259.201416016,-97.827003479,30
1536701839223670691,3844,1536701839220853146,NED,0.959999978542,-259.201416016,-97.827003479,30
1536701839280486599,3845,1536701839279876864,NED,1.04999995232,-259.201416016,-98.2500152588,32
1536701839300870751,3846,1536701839299983760,NED,1.04999995232,-259.201416016,-98.2500152588,32
1536701839382405858,3847,1536701839375964383,NED,1.15999996662,-257.398223877,-98.6507644653,34
1536701839416894510,3848,1536701839416301134,NED,1.15999996662,-257.398223877,-98.6507644653,34
1536701839477655301,3849,1536701839477169549,NED,1.29999995232,-257.398223877,-98.9958496094,35
1536701839501261824,3850,1536701839500554036,NED,1.29999995232,-257.398223877,-98.9958496094,35
1536701839570452456,3851,1536701839569942119,NED,1.4699999094,-247.552871704,-99.3186721802,37
1536701839627214007,3852,1536701839625139943,NED,1.4699999094,-247.552871704,-99.3186721802,37
1536701839658447189,3853,1536701839657760177,NED,1.68999993801,-247.552871704,-99.5858383179,39
1536701839707522954,3854,1536701839704298760,NED,1.68999993801,-247.552871704,-99.5858383179,39
1536701839804066646,3855,1536701839803305655,NED,1.93999993801,-238.312530518,-99.8307418823,40
1536701839864531293,3856,1536701839863450084,NED,2.21000003815,-238.312530518,-100.008850098,42
1536701839901085974,3857,1536701839900371784,NED,2.21000003815,-238.312530518,-100.008850098,42
1536701840005679556,3858,1536701840004601036,NED,2.52999997139,-178.509140015,-100.16469574,44
1536701840075544140,3859,1536701840074638133,NED,2.87999987602,-178.509140015,-100.253753662,45
1536701840110894653,3860,1536701840107568884,NED,2.87999987602,-178.509140015,-100.253753662,45
1536701840189042208,3861,1536701840188428760,NED,3.27999997139,-183.334533691,-100.331672668,47
1536701840210747660,3862,1536701840208807951,NED,3.27999997139,-183.334533691,-100.331672668,47
1536701840279530683,3863,1536701840278776766,NED,3.70999979973,-183.334533691,-100.342803955,49
1536701840338575849,3864,1536701840337956030,NED,3.70999979973,-183.334533691,-100.342803955,49
1536701840388466322,3865,1536701840387839846,NED,4.17999982834,-189.917373657,-100.320541382,50
1536701840411108257,3866,1536701840409731960,NED,4.17999982834,-189.917373657,-100.320541382,50
1536701840479735637,3867,1536701840479216368,NED,4.67999982834,-189.917373657,-100.242622375,52
1536701840528940315,3868,1536701840528472906,NED,4.67999982834,-189.917373657,-100.242622375,52
1536701840584284210,3869,1536701840580033643,NED,5.21000003815,-187.383087158,-100.120170593,54
