%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536701838024638279,6444,1536701838024002167,base_link,38.48,0.0
1536701838123255075,6445,1536701838122903326,base_link,38.48,0.0
1536701838216996267,6446,1536701838216584463,base_link,38.48,0.0
1536701838310589660,6447,1536701838310096161,base_link,38.48,0.0
1536701838450266967,6448,1536701838437533610,base_link,38.48,0.0
1536701838518452484,6449,1536701838518176988,base_link,38.48,0.0
1536701838624047949,6450,1536701838620714433,base_link,38.48,0.0
1536701838731225132,6451,1536701838730893839,base_link,38.48,0.0
1536701838829582949,6452,1536701838829204278,base_link,38.48,0.0
1536701838942348741,6453,1536701838942006147,base_link,38.48,0.0
1536701839053537168,6454,1536701839052600014,base_link,38.47,0.0
1536701839137023732,6455,1536701839136809923,base_link,38.47,0.0
1536701839230170940,6456,1536701839229830428,base_link,38.47,0.0
1536701839324573759,6457,1536701839324178761,base_link,38.47,0.0
1536701839422495539,6458,1536701839422235985,base_link,38.47,0.0
1536701839537916318,6459,1536701839537480922,base_link,38.47,0.0
1536701839631785559,6460,1536701839631368249,base_link,38.46,0.0
1536701839734134261,6461,1536701839733739392,base_link,38.47,0.0
1536701839820019972,6462,1536701839819739450,base_link,38.46,0.0
1536701839929379996,6463,1536701839928917037,base_link,38.46,0.0
1536701840057758377,6464,1536701840057397953,base_link,38.46,0.0
1536701840117797070,6465,1536701840112933632,base_link,38.46,0.0
1536701840214855133,6466,1536701840214418616,base_link,38.46,0.0
1536701840350225436,6467,1536701840347720105,base_link,38.46,0.0
1536701840423158251,6468,1536701840422694908,base_link,38.46,0.0
1536701840536356078,6469,1536701840535743334,base_link,38.46,0.0
1536701840665198186,6470,1536701840664851047,base_link,38.46,0.0
1536701840734665211,6471,1536701840734457965,base_link,38.46,0.0
1536701840826095834,6472,1536701840825651698,base_link,38.45,0.0
1536701840929329959,6473,1536701840926995060,base_link,38.45,0.0
1536701841049672118,6474,1536701841049206694,base_link,38.45,0.0
1536701841130235914,6475,1536701841126647261,base_link,38.45,0.0
1536701841263358584,6476,1536701841263028347,base_link,38.45,0.0
1536701841354958198,6477,1536701841354621111,base_link,38.45,0.0
1536701841433068171,6478,1536701841432719239,base_link,38.45,0.0
1536701841536796946,6479,1536701841536556119,base_link,38.44,0.0
1536701841636108340,6480,1536701841635549729,base_link,38.44,0.0
1536701841725136167,6481,1536701841724345692,base_link,38.44,0.0
1536701841865003114,6482,1536701841864728162,base_link,38.44,0.0
1536701841921376038,6483,1536701841921151217,base_link,38.44,0.0
1536701842045629115,6484,1536701842040165482,base_link,38.44,0.0
1536701842160338745,6485,1536701842159964204,base_link,38.44,0.0
1536701842223241145,6486,1536701842222961808,base_link,38.44,0.0
1536701842322505802,6487,1536701842321837645,base_link,38.44,0.0
1536701842468746070,6488,1536701842467147642,base_link,38.43,0.0
1536701842540740130,6489,1536701842539880829,base_link,38.44,0.0
1536701842631889335,6490,1536701842631560635,base_link,38.44,0.0
1536701842729335192,6491,1536701842729065073,base_link,38.43,0.0
1536701842821070218,6492,1536701842820524732,base_link,38.43,0.0
1536701842943554627,6493,1536701842943243373,base_link,38.43,0.0
1536701843021149268,6494,1536701843020404506,base_link,38.43,0.0
