%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1532133199035759344,3089,1532133199035168144,base_link,31000.0,-354000.0,-303000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199115130960,3090,1532133199113683568,base_link,37000.0,-365000.0,-287000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199226378704,3091,1532133199225584848,base_link,41000.0,-376000.0,-272000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199340600624,3092,1532133199340019280,base_link,49000.0,-384000.0,-261000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199414179408,3093,1532133199413398928,base_link,53000.0,-386000.0,-255000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199496714896,3094,1532133199496135056,base_link,57000.0,-385000.0,-255000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199641697360,3095,1532133199641093776,base_link,60000.0,-382000.0,-260000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199758206288,3096,1532133199757514384,base_link,62000.0,-376000.0,-266000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199815469136,3097,1532133199814807760,base_link,76000.0,-373000.0,-271000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133199927453872,3098,1532133199926728016,base_link,80000.0,-365000.0,-277000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133200041071376,3099,1532133200040198576,base_link,89000.0,-361000.0,-279000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133200115271504,3100,1532133200114110704,base_link,86000.0,-360000.0,-280000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133200207891248,3101,1532133200206968592,base_link,97000.0,-365000.0,-273000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133200317215472,3102,1532133200315478928,base_link,103000.0,-370000.0,-267000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133200413367952,3103,1532133200412754736,base_link,99000.0,-371000.0,-270000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532133200525632944,3104,1532133200524589360,base_link,92000.0,-363000.0,-283000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
