%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1532133199945864624,330,1532133199945131536,,1,1,1,GUIDED,4
1532133200927467056,331,1532133200927055824,,1,1,1,GUIDED,4
1532133201920358480,332,1532133201919268016,,1,1,1,GUIDED,4
1532133202917232208,333,1532133202916665936,,1,1,1,GUIDED,4
1532133203920136784,334,1532133203919733936,,1,1,1,GUIDED,4
1532133204929678480,335,1532133204929331952,,1,1,1,GUIDED,4
1532133205953741648,336,1532133205950324304,,1,1,1,GUIDED,4
1532133206922722960,337,1532133206919263344,,1,1,1,GUIDED,4
1532133207929637104,338,1532133207929341840,,1,1,1,GUIDED,4
1532133208893804048,339,1532133208893485392,,1,1,1,GUIDED,4
1532133209927306864,340,1532133209926880656,,1,1,1,GUIDED,4
1532133210931313040,341,1532133210927566768,,1,1,1,GUIDED,4
1532133211932117488,342,1532133211930693360,,1,1,1,GUIDED,4
1532133212940109584,343,1532133212938205776,,1,1,1,GUIDED,4
1532133213926146800,344,1532133213925770608,,1,1,1,GUIDED,4
1532133214920948464,345,1532133214918402000,,1,1,1,GUIDED,4
1532133215941511856,346,1532133215941094256,,1,1,1,GUIDED,4
1532133216919205648,347,1532133216918581840,,1,1,1,GUIDED,4
1532133217917957136,348,1532133217917683568,,1,1,1,GUIDED,4
1532133218927143888,349,1532133218926470416,,1,1,1,GUIDED,4
1532133219916303408,350,1532133219915934416,,1,1,1,GUIDED,4
1532133220920169680,351,1532133220919753968,,1,1,1,GUIDED,4
1532133221928331216,352,1532133221927983184,,1,1,1,GUIDED,4
1532133222922964144,353,1532133222922718704,,1,1,1,GUIDED,4
1532133223933402672,354,1532133223932930320,,1,1,1,GUIDED,4
1532133224929793456,355,1532133224929039728,,1,1,1,GUIDED,4
1532133225907083216,356,1532133225904109584,,1,1,1,GUIDED,4
1532133226936353328,357,1532133226935948720,,1,1,1,GUIDED,4
1532133227935937584,358,1532133227934899536,,1,1,1,GUIDED,4
