%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1532133199412325200,761,1532133199411901392,,1532982290839000000,fcu
1532133199916705840,762,1532133199916312144,,1532982291341000000,fcu
1532133200412780304,763,1532133200412490384,,1532982291860000000,fcu
1532133200824924816,764,1532133200824750736,,1532982292261000000,fcu
1532133201407371408,765,1532133201406756624,,1532982292839000000,fcu
1532133201928749936,766,1532133201928556656,,1532982293379000000,fcu
1532133202512109744,767,1532133202511634320,,1532982293939000000,fcu
1532133202986685424,768,1532133202986394032,,1532982294439000000,fcu
1532133203530102960,769,1532133203529889104,,1532982294981000000,fcu
1532133203847857264,770,1532133203847332752,,1532982295298000000,fcu
1532133204465712368,771,1532133204465071216,,1532982295918000000,fcu
1532133204819711024,772,1532133204819320848,,1532982296260000000,fcu
1532133205166803440,773,1532133205164868272,,1532982296599000000,fcu
1532133205703456656,774,1532133205703023760,,1532982297138000000,fcu
1532133206195068144,775,1532133206194739120,,1532982297639000000,fcu
1532133206612062160,776,1532133206611714288,,1532982298060000000,fcu
1532133207106971440,777,1532133207106258448,,1532982298539000000,fcu
1532133207653650544,778,1532133207653372368,,1532982299099000000,fcu
1532133208142270064,779,1532133208142018064,,1532982299561000000,fcu
1532133208600691600,780,1532133208600240336,,1532982300038000000,fcu
1532133209092183056,781,1532133209091052624,,1532982300538000000,fcu
1532133209648595216,782,1532133209648352720,,1532982301099000000,fcu
1532133210135167344,783,1532133210134847344,,1532982301579000000,fcu
1532133210632701072,784,1532133210632346224,,1532982302061000000,fcu
1532133211136719472,785,1532133211135889488,,1532982302581000000,fcu
1532133211643041808,786,1532133211637644368,,1532982303078000000,fcu
1532133212021896048,787,1532133212021654832,,1532982303462000000,fcu
1532133212441385840,788,1532133212435970832,,1532982303861000000,fcu
1532133212851976080,789,1532133212846832720,,1532982304280000000,fcu
1532133213217947120,790,1532133213217768976,,1532982304660000000,fcu
1532133213647630416,791,1532133213646689072,,1532982305079000000,fcu
1532133214204610576,792,1532133214204329072,,1532982305639000000,fcu
1532133214700560400,793,1532133214700299248,,1532982306139000000,fcu
1532133215275627344,794,1532133215274539920,,1532982306719000000,fcu
1532133215727354832,795,1532133215723740304,,1532982307162000000,fcu
1532133216086241616,796,1532133216085995408,,1532982307520000000,fcu
1532133216585744880,797,1532133216583616144,,1532982308022000000,fcu
1532133217194839152,798,1532133217194602448,,1532982308638000000,fcu
1532133217713410064,799,1532133217706983600,,1532982309141000000,fcu
