%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1532133199267215152,1025,1532133199266789040,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133199651244464,1026,1532133199648815536,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133199977006064,1027,1532133199976767952,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133200381141968,1028,1532133200380934480,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133200676346704,1029,1532133200676161712,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133200957031024,1030,1532133200955585808,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133201326697968,1031,1532133201326464208,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133201660882832,1032,1532133201660698032,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133202078244624,1033,1532133202078028208,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133202372670608,1034,1532133202372318256,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133202734992304,1035,1532133202734010032,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133203092777072,1036,1532133203092252656,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133203453049264,1037,1532133203449647248,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133203755114352,1038,1532133203750924272,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133204126470320,1039,1532133204126168336,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133204507660464,1040,1532133204507286864,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
1532133204800794352,1041,1532133204800536080,,0,1515,1552,1548,1509,1415,2036,2036,991,1514,1514,1514,1514,1514,1514,1514,1514
