%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1538768398798858599,1881,1538768398796650279,NED,-0.589999973774,-948.946594238,-37.693649292,6
1538768398836707463,1882,1538768398835102631,NED,-0.589999973774,-948.946594238,-37.693649292,6
1538768398893202311,1883,1538768398891217735,NED,-0.889999985695,-949.491699219,-35.0868377686,8
1538768398969894087,1884,1538768398967342375,NED,-1.19999992847,-949.491699219,-481.379760742,11
1538768399039974279,1885,1538768399039371079,NED,-1.19999992847,-949.491699219,-481.379760742,11
1538768399095218695,1886,1538768399092211047,NED,-1.54999995232,-813.140686035,-482.554656982,13
1538768399182482087,1887,1538768399180367463,NED,-1.90999996662,-813.140686035,-483.695831299,16
1538768399229936231,1888,1538768399229486599,NED,-1.90999996662,-813.140686035,-483.695831299,16
1538768399268240743,1889,1538768399267168423,NED,-2.28999996185,-801.438110352,-484.794342041,18
1538768399336341479,1890,1538768399331727783,NED,-2.28999996185,-801.438110352,-484.794342041,18
1538768399391962599,1891,1538768399391291719,NED,-2.64999985695,-801.438110352,-485.850982666,21
1538768399466197319,1892,1538768399461558727,NED,-2.98000001907,-759.547058105,-486.856719971,23
1538768399477980871,1893,1538768399477075623,NED,-2.98000001907,-759.547058105,-486.856719971,23
1538768399562199815,1894,1538768399561602471,NED,-3.27999997139,-759.547058105,-487.828735352,26
1538768399622538023,1895,1538768399621743623,NED,-3.27999997139,-759.547058105,-487.828735352,26
1538768399653192295,1896,1538768399652069511,NED,-3.51999998093,-717.073608398,-488.775512695,28
1538768399669177287,1897,1538768399667911879,NED,-3.51999998093,-717.073608398,-488.775512695,28
1538768399738208519,1898,1538768399733410311,NED,-3.51999998093,-717.073608398,-488.775512695,28
1538768399784540967,1899,1538768399783704967,NED,-3.70999979973,-717.073608398,-489.662811279,30
1538768399837267239,1900,1538768399836648743,NED,-3.70999979973,-717.073608398,-489.662811279,30
1538768399875342855,1901,1538768399869737959,NED,-3.82999992371,-673.001464844,-490.533477783,33
1538768399980157671,1902,1538768399978274471,NED,-3.89999985695,-673.001464844,-491.344573975,35
1538768400029249191,1903,1538768400028522631,NED,-3.89999985695,-673.001464844,-491.344573975,35
1538768400051795719,1904,1538768400049045607,NED,-3.89999985695,-611.101928711,-492.113800049,37
1538768400160675527,1905,1538768400158714695,NED,-3.84999990463,-611.101928711,-492.849273682,40
1538768400209866183,1906,1538768400209049543,NED,-3.84999990463,-611.101928711,-492.849273682,40
1538768400254056871,1907,1538768400253199655,NED,-3.74000000954,-571.83605957,-493.559020996,42
1538768400344116551,1908,1538768400342796743,NED,-3.74000000954,-571.83605957,-493.559020996,42
1538768400374188423,1909,1538768400373552551,NED,-3.58999991417,-571.83605957,-494.20993042,44
1538768400411160903,1910,1538768400410567015,NED,-3.58999991417,-571.83605957,-494.20993042,44
1538768400479622407,1911,1538768400478496999,NED,-3.37999987602,-546.778503418,-494.82699585,46
1538768400501523815,1912,1538768400500616967,NED,-3.37999987602,-546.778503418,-494.82699585,46
1538768400572347751,1913,1538768400569789191,NED,-3.13999986649,-546.778503418,-495.418426514,48
1538768400588587751,1914,1538768400587703879,NED,-3.13999986649,-546.778503418,-495.418426514,48
1538768400653089479,1915,1538768400652073767,NED,-2.84999990463,-531.780456543,-495.967895508,51
1538768400694970375,1916,1538768400693128007,NED,-2.84999990463,-531.780456543,-495.967895508,51
1538768400759726151,1917,1538768400759148391,NED,-2.52999997139,-531.780456543,-496.474609375,53
1538768400778799367,1918,1538768400776771975,NED,-2.52999997139,-531.780456543,-496.474609375,53
1538768400832233447,1919,1538768400831571815,NED,-2.52999997139,-531.780456543,-496.474609375,53
1538768400870002023,1920,1538768400866145447,NED,-2.15999984741,-520.128845215,-496.964874268,55
1538768400950989959,1921,1538768400949706279,NED,-1.76999998093,-520.128845215,-497.395690918,57
1538768400990653927,1922,1538768400989800583,NED,-1.76999998093,-520.128845215,-497.395690918,57
1538768401031186151,1923,1538768401022853607,NED,-1.76999998093,-520.128845215,-497.395690918,57
1538768401074924071,1924,1538768401073964039,NED,-1.30999994278,-537.970703125,-497.801422119,59
1538768401138167463,1925,1538768401129827943,NED,-1.30999994278,-537.970703125,-497.801422119,59
1538768401191632615,1926,1538768401190886535,NED,-0.829999983311,-537.970703125,-498.148040771,62
1538768401233248071,1927,1538768401231102919,NED,-0.829999983311,-537.970703125,-498.148040771,62
1538768401268279527,1928,1538768401265385895,NED,-0.299999982119,-531.783691406,-498.443603516,64
1538768401335518567,1929,1538768401331724423,NED,-0.299999982119,-531.783691406,-498.443603516,64
1538768401394190791,1930,1538768401392195111,NED,0.269999980927,-531.783691406,-498.697174072,66
1538768401459655303,1931,1538768401458964359,NED,0.8599999547,-523.241027832,-498.882781982,68
1538768401550286727,1932,1538768401548578439,NED,1.48000001907,-523.241027832,-499.009552002,70
1538768401584577799,1933,1538768401582985415,NED,1.48000001907,-523.241027832,-499.009552002,70
1538768401630638695,1934,1538768401629734023,NED,1.48000001907,-523.241027832,-499.009552002,70
1538768401670748423,1935,1538768401669036103,NED,2.1099998951,-517.471496582,-499.077148438,72
1538768401748551015,1936,1538768401743639367,NED,2.1099998951,-517.471496582,-499.077148438,72
1538768401783763111,1937,1538768401779286055,NED,2.75999999046,-517.471496582,-499.076812744,74
1538768401839162759,1938,1538768401838485415,NED,3.44999980927,-528.375793457,-499.017669678,77
1538768401860687815,1939,1538768401860146151,NED,3.44999980927,-528.375793457,-499.017669678,77
1538768401931555815,1940,1538768401930711751,NED,3.44999980927,-528.375793457,-499.017669678,77
1538768401961204935,1941,1538768401957494279,NED,4.13000011444,-528.375793457,-498.890533447,79
1538768402029327271,1942,1538768402028849479,NED,4.13000011444,-528.375793457,-498.890533447,79
1538768402066096487,1943,1538768402063342823,NED,4.81999969482,-549.174499512,-498.696105957,81
1538768402104839015,1944,1538768402104148871,NED,4.81999969482,-549.174499512,-498.696105957,81
1538768402149223239,1945,1538768402146007559,NED,5.50999975204,-549.174499512,-498.425201416,83
1538768402239873031,1946,1538768402239385319,NED,5.50999975204,-549.174499512,-498.425201416,83
1538768402252249319,1947,1538768402251436615,NED,6.21000003815,-563.867919922,-498.078613281,85
1538768402307529351,1948,1538768402306672263,NED,6.21000003815,-563.867919922,-498.078613281,85
1538768402355676679,1949,1538768402354448167,NED,6.88999986649,-563.867919922,-497.639038086,87
1538768402424604775,1950,1538768402421164007,NED,6.88999986649,-563.867919922,-497.639038086,87
1538768402496987207,1951,1538768402492878503,NED,7.55999994278,-601.517883301,-497.089233398,89
1538768402543132711,1952,1538768402538764263,NED,8.19999980927,-601.517883301,-496.463684082,91
1538768402581133223,1953,1538768402579336327,NED,8.19999980927,-601.517883301,-496.463684082,91
1538768402608872423,1954,1538768402607806823,NED,8.19999980927,-601.517883301,-496.463684082,91
1538768402674923143,1955,1538768402673015335,NED,8.80999946594,-595.742431641,-495.727966309,93
1538768402698668839,1956,1538768402697794343,NED,8.80999946594,-595.742431641,-495.727966309,93
1538768402790009511,1957,1538768402789216231,NED,9.39999961853,-595.742431641,-494.882476807,95
1538768402822397159,1958,1538768402820609543,NED,9.39999961853,-595.742431641,-494.882476807,95
1538768402857415815,1959,1538768402856648103,NED,9.96999931335,-641.916625977,-493.910308838,97
1538768402910157575,1960,1538768402908130983,NED,9.96999931335,-641.916625977,-493.910308838,97
1538768402953212135,1961,1538768402950800135,NED,10.4899997711,-641.916625977,-492.861938477,99
1538768403009849575,1962,1538768403008700743,NED,10.4899997711,-641.916625977,-492.861938477,99
1538768403048706535,1963,1538768403047832711,NED,10.9799995422,-672.013061523,-491.678466797,101
1538768403107483079,1964,1538768403106648455,NED,10.9799995422,-672.013061523,-491.678466797,101
1538768403182526215,1965,1538768403181668327,NED,11.4299993515,-672.013061523,-490.393249512,102
1538768403219594343,1966,1538768403219124391,NED,11.4299993515,-672.013061523,-490.393249512,102
1538768403259032967,1967,1538768403258527751,NED,11.8199996948,-686.397338867,-489.015380859,104
1538768403337269287,1968,1538768403333157383,NED,11.8199996948,-686.397338867,-489.015380859,104
1538768403354863943,1969,1538768403354073383,NED,12.1700000763,-686.397338867,-487.527313232,106
1538768403416480423,1970,1538768403415961895,NED,12.1700000763,-686.397338867,-487.527313232,106
1538768403442187431,1971,1538768403441413895,NED,12.4699993134,-705.00604248,-485.946563721,107
1538768403507157671,1972,1538768403506621127,NED,12.4699993134,-705.00604248,-485.946563721,107
1538768403595388743,1973,1538768403592387687,NED,12.7199993134,-705.00604248,-484.281311035,109
1538768403619674599,1974,1538768403618921127,NED,12.7199993134,-705.00604248,-484.281311035,109
1538768403702083719,1975,1538768403700931271,NED,12.8899993896,-731.454101562,-482.565002441,110
