%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1538768399261920551,2050,1538768399259660807,,1538768399119000000,fcu
1538768399690666727,2051,1538768399690396295,,1538768399560000000,fcu
1538768400258186311,2052,1538768400257214983,,1538768400100000000,fcu
1538768400835841511,2053,1538768400835407111,,1538768400700000000,fcu
1538768401345338919,2054,1538768401345000647,,1538768401203000000,fcu
1538768401751534631,2055,1538768401751289607,,1538768401602000000,fcu
1538768402328190983,2056,1538768402327883111,,1538768402199000000,fcu
1538768402678462951,2057,1538768402678302215,,1538768402538000000,fcu
1538768403127152455,2058,1538768403126931591,,1538768403001000000,fcu
1538768403627733895,2059,1538768403627514151,,1538768403499000000,fcu
1538768404140936039,2060,1538768404140616071,,1538768404002000000,fcu
1538768404609098919,2061,1538768404608853575,,1538768404478000000,fcu
1538768405112079399,2062,1538768405111445191,,1538768404979000000,fcu
1538768405449932679,2063,1538768405449393895,,1538768405301000000,fcu
1538768405946881607,2064,1538768405946735719,,1538768405802000000,fcu
1538768406492118983,2065,1538768406491800839,,1538768406360000000,fcu
1538768406988329991,2066,1538768406988098471,,1538768406858000000,fcu
1538768407462458663,2067,1538768407462286599,,1538768407338000000,fcu
1538768407935339751,2068,1538768407934628327,,1538768407801000000,fcu
1538768408350914855,2069,1538768408349634375,,1538768408221000000,fcu
1538768408820867527,2070,1538768408820465767,,1538768408681000000,fcu
1538768409253497351,2071,1538768409253299527,,1538768409120000000,fcu
1538768409625466023,2072,1538768409625141607,,1538768409480000000,fcu
1538768410028611367,2073,1538768410028411783,,1538768409901000000,fcu
1538768410347852487,2074,1538768410347636551,,1538768410222000000,fcu
1538768410642267495,2075,1538768410641989767,,1538768410501000000,fcu
1538768411191298247,2076,1538768411190452839,,1538768411039000000,fcu
1538768411702894855,2077,1538768411702665639,,1538768411579000000,fcu
1538768412107042087,2078,1538768412106836743,,1538768411979000000,fcu
1538768412495612295,2079,1538768412495346503,,1538768412359000000,fcu
1538768412997855399,2080,1538768412997601927,,1538768412860000000,fcu
1538768413506112583,2081,1538768413505848135,,1538768413379000000,fcu
1538768414007013127,2082,1538768414006678631,,1538768413860000000,fcu
1538768414491518727,2083,1538768414491213191,,1538768414359000000,fcu
1538768415012094503,2084,1538768415008253255,,1538768414879000000,fcu
1538768415454098183,2085,1538768415453714951,,1538768415319000000,fcu
1538768415862279335,2086,1538768415861581159,,1538768415719000000,fcu
1538768416343533223,2087,1538768416343296999,,1538768416199000000,fcu
1538768416779865895,2088,1538768416779628039,,1538768416639000000,fcu
1538768417234767015,2089,1538768417234463655,,1538768417098000000,fcu
1538768417603489511,2090,1538768417603283751,,1538768417478000000,fcu
1538768418166447655,2091,1538768418165691335,,1538768418039000000,fcu
1538768418618401255,2092,1538768418618013863,,1538768418460000000,fcu
1538768418964069063,2093,1538768418963138919,,1538768418821000000,fcu
1538768419508810375,2094,1538768419508493671,,1538768419379000000,fcu
1538768419989997095,2095,1538768419989591655,,1538768419860000000,fcu
1538768420525032007,2096,1538768420524703431,,1538768420399000000,fcu
1538768421143080999,2097,1538768421142820391,,1538768420999000000,fcu
1538768421647788359,2098,1538768421647459815,,1538768421519000000,fcu
1538768421991150855,2099,1538768421990490727,,1538768421860000000,fcu
1538768422600041415,2100,1538768422599754695,,1538768422481000000,fcu
1538768423007320487,2101,1538768423007131015,,1538768422861000000,fcu
1538768423508269255,2102,1538768423507916487,,1538768423380000000,fcu
1538768423945732615,2103,1538768423945502023,,1538768423822000000,fcu
1538768424478563975,2104,1538768424477706183,,1538768424338000000,fcu
1538768424864313447,2105,1538768424858944263,,1538768424721000000,fcu
1538768425391600487,2106,1538768425391054823,,1538768425278000000,fcu
1538768425914086919,2107,1538768425913716103,,1538768425780000000,fcu
1538768426211325703,2108,1538768426211127751,,1538768426061000000,fcu
1538768426531752135,2109,1538768426531479399,,1538768426420000000,fcu
1538768426800613671,2110,1538768426799832391,,1538768426680000000,fcu
1538768427342119015,2111,1538768427341908007,,1538768427222000000,fcu
1538768427855956519,2112,1538768427855686471,,1538768427701000000,fcu
1538768428402787815,2113,1538768428402594791,,1538768428262000000,fcu
1538768428857639527,2114,1538768428855781895,,1538768428702000000,fcu
1538768429305908039,2115,1538768429304862055,,1538768429180000000,fcu
1538768429727017959,2116,1538768429726447175,,1538768429618000000,fcu
1538768430182328199,2117,1538768430181125831,,1538768430040000000,fcu
1538768430655840615,2118,1538768430655366151,,1538768430521000000,fcu
1538768431192123303,2119,1538768431189715431,,1538768431041000000,fcu
1538768431579748615,2120,1538768431579502023,,1538768431439000000,fcu
1538768432124868711,2121,1538768432124351591,,1538768431999000000,fcu
1538768432619703207,2122,1538768432619371399,,1538768432479000000,fcu
1538768433068273671,2123,1538768433066079751,,1538768432920000000,fcu
1538768433428087175,2124,1538768433427143943,,1538768433299000000,fcu
1538768433921810727,2125,1538768433920847719,,1538768433779000000,fcu
