%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1538768398789095079,8231,1538768398788710471,base_link,97267.9016113,0.0
1538768398901276263,8232,1538768398900918791,base_link,97260.7177734,0.0
1538768399004949575,8233,1538768399004507111,base_link,97247.2473145,0.0
1538768399101554823,8234,1538768399101200231,base_link,97232.989502,0.0
1538768399204615847,8235,1538768399204172359,base_link,97234.5153809,0.0
1538768399280478887,8236,1538768399280054375,base_link,97225.982666,0.0
1538768399399191079,8237,1538768399398336935,base_link,97222.1862793,0.0
1538768399489711303,8238,1538768399489483783,base_link,97214.1601562,0.0
1538768399627923175,8239,1538768399627608583,base_link,97211.6455078,0.0
1538768399689244103,8240,1538768399689023111,base_link,97204.6325684,0.0
1538768399791364167,8241,1538768399791109223,base_link,97202.3986816,0.0
1538768399905623015,8242,1538768399905251239,base_link,97199.029541,0.0
1538768399993233191,8243,1538768399992898055,base_link,97198.3276367,0.0
1538768400075930567,8244,1538768400075527495,base_link,97197.2839355,0.0
1538768400187551015,8245,1538768400187063783,base_link,97197.6745605,0.0
1538768400285791111,8246,1538768400285479079,base_link,97196.0632324,0.0
1538768400385335559,8247,1538768400385061575,base_link,97196.6125488,0.0
1538768400495184295,8248,1538768400494859335,base_link,97200.0854492,0.0
1538768400581133031,8249,1538768400580558023,base_link,97202.4658203,0.0
1538768400716107271,8250,1538768400713128327,base_link,97206.1218262,0.0
1538768400798270727,8251,1538768400797977831,base_link,97214.0075684,0.0
1538768400898868167,8252,1538768400898337991,base_link,97214.7338867,0.0
1538768400993050151,8253,1538768400991573063,base_link,97224.005127,0.0
1538768401083426695,8254,1538768401082912551,base_link,97226.6601562,0.0
1538768401222245287,8255,1538768401221926567,base_link,97232.7880859,0.0
1538768401292147911,8256,1538768401291863015,base_link,97238.1591797,0.0
1538768401411199815,8257,1538768401410916391,base_link,97244.0429688,0.0
1538768401508641543,8258,1538768401508139655,base_link,97254.4372559,0.0
1538768401587390279,8259,1538768401587067751,base_link,97263.6230469,0.0
1538768401679930471,8260,1538768401679680231,base_link,97273.5839844,0.0
1538768401787226919,8261,1538768401785933447,base_link,97278.1005859,0.0
1538768401896982855,8262,1538768401896184199,base_link,97288.1774902,0.0
1538768401999380807,8263,1538768401996727943,base_link,97300.8239746,0.0
1538768402084666151,8264,1538768402084285543,base_link,97307.1289062,0.0
1538768402166519303,8265,1538768402165655495,base_link,97318.6523438,0.0
1538768402288579943,8266,1538768402288183431,base_link,97328.8757324,0.0
1538768402390110983,8267,1538768402389664935,base_link,97340.625,0.0
1538768402509073159,8268,1538768402507920903,base_link,97354.2236328,0.0
1538768402591130279,8269,1538768402590844967,base_link,97365.0512695,0.0
1538768402690521223,8270,1538768402690009575,base_link,97368.0969238,0.0
1538768402818467175,8271,1538768402815802727,base_link,97385.2661133,0.0
1538768402902028647,8272,1538768402901479975,base_link,97388.9343262,0.0
1538768402992431975,8273,1538768402991668743,base_link,97394.3908691,0.0
1538768403096561671,8274,1538768403096225607,base_link,97404.7607422,0.0
1538768403208770055,8275,1538768403207591687,base_link,97418.0969238,0.0
1538768403305038247,8276,1538768403304112999,base_link,97425.9094238,0.0
1538768403367809159,8277,1538768403367392071,base_link,97432.2570801,0.0
1538768403487305927,8278,1538768403483825639,base_link,97431.2683105,0.0
1538768403613677127,8279,1538768403613020551,base_link,97435.4919434,0.0
1538768403709228455,8280,1538768403708687655,base_link,97444.2687988,0.0
1538768403830138279,8281,1538768403829864999,base_link,97446.4355469,0.0
1538768403896940007,8282,1538768403895283975,base_link,97445.1049805,0.0
1538768403982930407,8283,1538768403981854727,base_link,97449.3347168,0.0
1538768404106979207,8284,1538768404106400999,base_link,97444.7021484,0.0
1538768404195509607,8285,1538768404193974343,base_link,97443.6218262,0.0
1538768404317321799,8286,1538768404316424199,base_link,97437.4755859,0.0
1538768404417910919,8287,1538768404417575079,base_link,97434.765625,0.0
1538768404485120455,8288,1538768404484681799,base_link,97432.5378418,0.0
1538768404606102919,8289,1538768404605726407,base_link,97430.4870605,0.0
1538768404686259015,8290,1538768404685325191,base_link,97417.7856445,0.0
1538768404791721959,8291,1538768404791305895,base_link,97414.7399902,0.0
1538768404904795207,8292,1538768404899046599,base_link,97409.3811035,0.0
1538768405011200007,8293,1538768405010825351,base_link,97406.2561035,0.0
1538768405109084359,8294,1538768405108372263,base_link,97397.3571777,0.0
1538768405208079911,8295,1538768405206487143,base_link,97398.2177734,0.0
1538768405285888071,8296,1538768405285468711,base_link,97394.7692871,0.0
1538768405386795879,8297,1538768405386214759,base_link,97387.2009277,0.0
1538768405538909959,8298,1538768405537359591,base_link,97381.3354492,0.0
1538768405602671655,8299,1538768405602357575,base_link,97377.1789551,0.0
1538768405692626183,8300,1538768405691957095,base_link,97369.0002441,0.0
1538768405798212807,8301,1538768405797843751,base_link,97370.3186035,0.0
1538768405903175751,8302,1538768405902364391,base_link,97366.3635254,0.0
1538768406016197895,8303,1538768406011557191,base_link,97360.2172852,0.0
1538768406096969927,8304,1538768406096558919,base_link,97361.6394043,0.0
1538768406203708071,8305,1538768406203362791,base_link,97356.817627,0.0
1538768406316856967,8306,1538768406311778663,base_link,97355.7922363,0.0
1538768406388428647,8307,1538768406387991527,base_link,97354.8339844,0.0
1538768406489682919,8308,1538768406489120327,base_link,97353.8818359,0.0
1538768406643515143,8309,1538768406643045735,base_link,97350.3662109,0.0
1538768406703788199,8310,1538768406703265991,base_link,97351.2268066,0.0
1538768406789565255,8311,1538768406789156231,base_link,97350.1159668,0.0
1538768406888663623,8312,1538768406888391047,base_link,97350.6164551,0.0
1538768406985428551,8313,1538768406984938727,base_link,97352.9663086,0.0
1538768407077654887,8314,1538768407077315495,base_link,97348.2421875,0.0
1538768407181995015,8315,1538768407181651079,base_link,97352.9296875,0.0
1538768407330847047,8316,1538768407330535655,base_link,97352.6000977,0.0
1538768407397429159,8317,1538768407396571623,base_link,97352.7404785,0.0
1538768407490106631,8318,1538768407489805447,base_link,97357.0739746,0.0
