%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1538768398840402567,863,1538768398840245159,,1,1,1,GUIDED,4
1538768399841921159,864,1538768399841677767,,1,1,1,GUIDED,4
1538768400854310439,865,1538768400849535239,,1,1,1,GUIDED,4
1538768401862145991,866,1538768401861830791,,1,1,1,GUIDED,4
1538768402861677543,867,1538768402861374215,,1,1,1,GUIDED,4
1538768403871663879,868,1538768403871168295,,1,1,1,GUIDED,4
1538768404870345639,869,1538768404870013383,,1,1,1,GUIDED,4
1538768405853201063,870,1538768405852845959,,1,1,1,GUIDED,4
1538768406841150375,871,1538768406839492391,,1,1,1,GUIDED,4
1538768407858425735,872,1538768407858252007,,1,1,1,GUIDED,4
1538768408864677703,873,1538768408864383687,,1,1,1,GUIDED,4
1538768409854349735,874,1538768409854128231,,1,1,1,GUIDED,4
1538768410846177287,875,1538768410836624551,,1,1,1,GUIDED,4
1538768411866640551,876,1538768411866420807,,1,1,1,GUIDED,4
1538768412853220487,877,1538768412852864199,,1,1,1,GUIDED,4
1538768413841439495,878,1538768413841193415,,1,1,1,GUIDED,4
1538768414832227239,879,1538768414831794919,,1,1,1,GUIDED,4
1538768415863722311,880,1538768415863238439,,1,1,1,GUIDED,4
1538768416857416519,881,1538768416857102055,,1,1,1,GUIDED,4
1538768417868341607,882,1538768417866168135,,1,1,1,GUIDED,4
1538768418847418887,883,1538768418843348455,,1,1,1,GUIDED,4
1538768419845589383,884,1538768419844933575,,1,1,1,GUIDED,4
1538768420863194279,885,1538768420857966151,,1,1,1,GUIDED,4
1538768421843805607,886,1538768421843434695,,1,1,1,GUIDED,4
1538768422843385863,887,1538768422842840327,,1,1,1,GUIDED,4
1538768423881344519,888,1538768423880905959,,1,1,1,GUIDED,4
1538768424855381223,889,1538768424854667367,,1,1,1,GUIDED,4
1538768425867276711,890,1538768425866400807,,1,1,1,GUIDED,4
1538768426844433799,891,1538768426843155303,,1,1,1,GUIDED,4
1538768427857158919,892,1538768427856637511,,1,1,1,GUIDED,4
1538768428859321447,893,1538768428858764103,,1,1,1,GUIDED,4
1538768429873148807,894,1538768429870171815,,1,1,1,GUIDED,4
1538768430900344775,895,1538768430897006375,,1,1,1,GUIDED,4
1538768431868539527,896,1538768431867682055,,1,1,1,GUIDED,4
1538768432858082983,897,1538768432857830695,,1,1,1,GUIDED,4
1538768433844787655,898,1538768433844558631,,1,1,1,GUIDED,4
1538768434835148455,899,1538768434833021095,,1,1,1,GUIDED,4
1538768435855161223,900,1538768435851135015,,1,1,1,GUIDED,4
1538768436864370983,901,1538768436863900903,,1,1,1,GUIDED,4
1538768437858421191,902,1538768437857996071,,1,1,1,GUIDED,4
1538768438861135239,903,1538768438860810919,,1,1,1,GUIDED,4
1538768439839480103,904,1538768439835658759,,1,1,1,GUIDED,4
1538768440855693703,905,1538768440855292391,,1,1,1,GUIDED,4
1538768441867542375,906,1538768441867000455,,1,1,1,GUIDED,4
1538768442892551687,907,1538768442891669991,,1,1,1,GUIDED,4
1538768443869136359,908,1538768443868397735,,1,1,1,GUIDED,4
1538768444870467399,909,1538768444870174055,,1,1,1,GUIDED,4
1538768445856822823,910,1538768445856500007,,1,1,1,GUIDED,4
1538768446857643399,911,1538768446856984615,,1,1,1,GUIDED,4
1538768447864498215,912,1538768447864205031,,1,1,1,GUIDED,4
1538768448856371911,913,1538768448855995879,,1,1,1,GUIDED,4
1538768449848964071,914,1538768449841587303,,1,1,1,GUIDED,4
1538768450858340455,915,1538768450858065543,,1,1,1,GUIDED,4
1538768451845185799,916,1538768451844421607,,1,1,1,GUIDED,4
1538768452848423943,917,1538768452847545127,,1,1,1,GUIDED,4
1538768453841970343,918,1538768453841716455,,1,1,1,GUIDED,4
1538768454835694119,919,1538768454834259623,,1,1,1,GUIDED,4
1538768455837992391,920,1538768455837720679,,1,1,1,GUIDED,4
1538768456905363847,921,1538768456905094823,,1,1,1,GUIDED,4
1538768457850857159,922,1538768457850526311,,1,1,1,GUIDED,4
1538768458831312295,923,1538768458831081991,,1,1,1,GUIDED,4
1538768459861278951,924,1538768459860890215,,1,1,1,GUIDED,4
1538768460864878983,925,1538768460864675015,,1,1,1,GUIDED,4
1538768461842069799,926,1538768461841790311,,1,1,1,GUIDED,4
1538768462858317927,927,1538768462857924839,,1,1,1,GUIDED,4
1538768463846961959,928,1538768463846510887,,1,1,1,GUIDED,4
1538768464872243815,929,1538768464866166151,,1,1,1,GUIDED,4
1538768465860237767,930,1538768465859923239,,1,1,1,GUIDED,4
1538768466861486311,931,1538768466861214151,,1,1,1,GUIDED,4
1538768467922242215,932,1538768467921348295,,1,1,1,GUIDED,4
1538768468855234631,933,1538768468854923303,,1,1,1,GUIDED,4
1538768469862983655,934,1538768469861799655,,1,1,1,GUIDED,4
1538768470850008071,935,1538768470849447623,,1,1,1,GUIDED,4
1538768471849044839,936,1538768471848065127,,1,1,1,GUIDED,4
1538768472849729383,937,1538768472849296519,,1,1,1,GUIDED,4
1538768473851958983,938,1538768473850440199,,1,1,1,GUIDED,4
1538768474856522183,939,1538768474855967559,,1,1,1,GUIDED,4
1538768475848226631,940,1538768475847980327,,1,1,1,GUIDED,4
1538768476873172775,941,1538768476871602215,,1,1,1,GUIDED,4
1538768477855796551,942,1538768477855381511,,1,1,1,GUIDED,4
1538768478873855239,943,1538768478872923175,,1,1,1,GUIDED,4
1538768479863915655,944,1538768479863443335,,1,1,1,GUIDED,4
1538768480833915783,945,1538768480832413415,,1,1,1,GUIDED,4
1538768481867422087,946,1538768481863786183,,1,1,1,GUIDED,4
1538768482853513031,947,1538768482853097511,,1,1,1,GUIDED,4
1538768483848829735,948,1538768483848232391,,1,1,1,GUIDED,4
1538768484866280135,949,1538768484865390087,,1,1,1,GUIDED,4
1538768485869459655,950,1538768485869212583,,1,1,1,GUIDED,4
