%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1538768398838849607,3522,1538768398837540839,base_link,0,1,40.5906697,-79.8951574,370.806996758,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768399105308391,3523,1538768399104041031,base_link,0,1,40.5907259,-79.8951182,371.75701314,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768399342783111,3524,1538768399341781671,base_link,0,1,40.5907694,-79.8950901,372.567023523,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768399629938471,3525,1538768399628943879,base_link,0,1,40.5908243,-79.8950578,373.387033386,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768399840086023,3526,1538768399839255975,base_link,0,1,40.5908677,-79.8950347,373.747038688,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768400080810887,3527,1538768400076870119,base_link,0,1,40.5909144,-79.8950125,373.807041671,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768400350884871,3528,1538768400348951111,base_link,0,1,40.5909651,-79.8949912,373.50704204,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768400574980903,3529,1538768400574032007,base_link,0,1,40.5910115,-79.8949742,372.947039822,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768400799489671,3530,1538768400798440295,base_link,0,1,40.5910546,-79.8949608,372.227035313,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768401058489863,3531,1538768401057630087,base_link,0,1,40.5911057,-79.8949478,371.127027008,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768401293725831,3532,1538768401293147751,base_link,0,1,40.5911532,-79.8949392,369.877015716,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768401559971015,3533,1538768401559139591,base_link,0,1,40.5912009,-79.8949344,368.437000444,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768401790390567,3534,1538768401789303207,base_link,0,1,40.5912489,-79.8949338,366.876980737,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768402033876071,3535,1538768402033250151,base_link,0,1,40.5913009,-79.8949381,365.096954312,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768402268203431,3536,1538768402267103303,base_link,0,1,40.5913493,-79.8949474,363.436924284,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768402552884807,3537,1538768402551565799,base_link,0,1,40.5914055,-79.8949662,361.596881208,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768402796184807,3538,1538768402794332775,base_link,0,1,40.5914527,-79.89499,360.166836812,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768402963421607,3539,1538768402962668839,base_link,0,1,40.5914867,-79.8950126,359.226799234,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768403225741095,3540,1538768403225107495,base_link,0,1,40.5915299,-79.8950494,358.166743192,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768403476148007,3541,1538768403475448103,base_link,0,1,40.5915723,-79.8950966,357.346676817,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768403739138567,3542,1538768403738405223,base_link,0,1,40.5916103,-79.8951502,356.906605738,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1538768403971424071,3543,1538768403970314183,base_link,0,1,40.5916412,-79.8952022,356.896539309,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768404216422247,3544,1538768404213476903,base_link,0,1,40.5916698,-79.895255,357.216473039,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768404470011175,3545,1538768404466929031,base_link,0,1,40.5916972,-79.8953062,357.796408929,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768404694413063,3546,1538768404692908679,base_link,0,1,40.5917245,-79.8953554,358.566346926,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768404988963591,3547,1538768404977063079,base_link,0,1,40.5917571,-79.89541,359.596277163,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768405210960679,3548,1538768405209447783,base_link,0,1,40.5917831,-79.8954507,360.396224456,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768405404069479,3549,1538768405402597735,base_link,0,1,40.5918095,-79.8954905,361.076172513,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768405668654983,3550,1538768405667160231,base_link,0,1,40.5918385,-79.8955326,361.676117127,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768405909365383,3551,1538768405906797383,base_link,0,1,40.5918675,-79.8955736,362.10606288,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768406175124839,3552,1538768406170120423,base_link,0,1,40.5918992,-79.8956172,362.416004843,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768406412310183,3553,1538768406410754695,base_link,0,1,40.5919314,-79.8956595,362.695947942,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1538768406675222631,3554,1538768406674538695,base_link,0,1,40.5919636,-79.8957007,362.895892181,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
