%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1538769499437368544,0,1538769499436549120,1,1,1472,-220.0,-18.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499461581248,1,1538769499461037536,1,1,1472,-220.0,-14.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499475904832,2,1538769499475558176,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499497650272,3,1538769499497251872,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499517849856,4,1538769499517303488,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499537689984,5,1538769499537229152,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499557633024,6,1538769499557221696,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499578323136,7,1538769499577398560,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499600997024,8,1538769499600544864,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499617813408,9,1538769499617352224,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499639863808,10,1538769499637993088,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499658686240,11,1538769499658311104,1,1,1472,-220.0,-12.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538769499675990944,12,1538769499675529280,1,1,1472,-220.0,-6.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
