%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1538769499345775520,1008,1538769499345264224,,1500,1477,1452,1410,1601,1601,1500,1926
1538769499658027424,1009,1538769499657694976,,1500,1495,1428,1323,1427,1427,1500,1926
1538769499974708320,1010,1538769499972644512,,1500,1526,1340,1433,1448,1448,1500,1926
1538769500243534304,1011,1538769500243280608,,1500,1533,1292,1483,1466,1466,1500,1926
1538769500653851424,1012,1538769500652812736,,1500,1547,1156,1482,1463,1463,1500,1926
1538769500938813920,1013,1538769500938279136,,1500,1536,1124,1482,1464,1464,1500,1926
1538769501266246816,1014,1538769501263211808,,1500,1524,1132,1486,1471,1471,1500,1926
1538769501622496352,1015,1538769501621802464,,1500,1516,1180,1489,1477,1477,1500,1926
1538769501850025024,1016,1538769501849775168,,1500,1505,1228,1492,1482,1482,1500,1926
1538769502220764800,1017,1538769502220576352,,1500,1490,1284,1488,1475,1475,1500,1926
1538769502532724416,1018,1538769502532435840,,1500,1475,1356,1485,1469,1469,1500,1926
1538769502889506656,1019,1538769502888728384,,1500,1469,1412,1486,1472,1472,1500,1926
1538769503283479616,1020,1538769503283145664,,1500,1464,1484,1496,1491,1491,1500,1926
1538769503584274848,1021,1538769503583975264,,1500,1463,1524,1506,1513,1513,1500,1926
1538769503999251264,1022,1538769503999066208,,1500,1470,1548,1524,1548,1548,1500,1926
1538769504339666720,1023,1538769504338974528,,1500,1482,1548,1543,1586,1586,1500,1926
1538769504727870912,1024,1538769504727620192,,1500,1502,1524,1544,1588,1588,1500,1926
1538769505077487936,1025,1538769505077206656,,1500,1514,1500,1533,1567,1567,1500,1926
1538769505459714816,1026,1538769505457163264,,1500,1518,1476,1417,1334,1334,1500,1926
1538769505777691680,1027,1538769505777445888,,1500,1526,1444,1427,1354,1354,1500,1926
1538769506015417888,1028,1538769506015282144,,1500,1526,1420,1440,1380,1380,1500,1926
1538769506321778816,1029,1538769506321526304,,1500,1523,1396,1455,1409,1409,1500,1926
1538769506574144128,1030,1538769506566625024,,1500,1516,1404,1462,1424,1424,1500,1926
1538769506969767488,1031,1538769506969402144,,1500,1505,1412,1484,1467,1467,1500,1926
1538769507258328672,1032,1538769507258076384,,1500,1507,1420,1490,1479,1479,1500,1926
1538769507549346336,1033,1538769507548317344,,1500,1506,1412,1496,1491,1491,1500,1926
1538769507862657664,1034,1538769507862387616,,1500,1502,1420,1506,1512,1512,1500,1926
1538769508153074304,1035,1538769508152637152,,1500,1500,1428,1518,1537,1537,1500,1926
1538769508437577760,1036,1538769508436749088,,1500,1500,1428,1518,1537,1537,1500,1926
1538769508738006112,1037,1538769508736848000,,1500,1500,1436,1519,1539,1539,1500,1926
1538769509044130400,1038,1538769509043912768,,1500,1500,1444,1512,1524,1524,1500,1926
1538769509384359680,1039,1538769509382878368,,1500,1500,1452,1503,1507,1507,1500,1926
1538769509725361088,1040,1538769509724771776,,1500,1500,1460,1499,1496,1496,1500,1926
1538769510111869824,1041,1538769510111538560,,1500,1507,1460,1484,1468,1468,1500,1926
1538769510426650432,1042,1538769510426264160,,1500,1509,1460,1465,1429,1429,1500,1926
1538769510763288096,1043,1538769510763034976,,1500,1510,1460,1464,1428,1428,1500,1926
1538769511121005824,1044,1538769511120629856,,1500,1509,1460,1459,1418,1418,1500,1926
1538769511476775104,1045,1538769511475791680,,1500,1508,1460,1467,1434,1434,1500,1926
1538769511763519232,1046,1538769511762959328,,1500,1503,1468,1469,1438,1438,1500,1926
1538769512078324352,1047,1538769512076932704,,1500,1493,1476,1473,1445,1445,1500,1926
1538769512397054656,1048,1538769512390679488,,1500,1484,1500,1482,1463,1463,1500,1926
1538769512698088000,1049,1538769512697679936,,1500,1477,1516,1488,1475,1475,1500,1926
1538769513021179040,1050,1538769513020930720,,1500,1472,1532,1496,1491,1491,1500,1926
1538769513461595712,1051,1538769513461090624,,1500,1472,1548,1507,1515,1515,1500,1926
1538769513650747424,1052,1538769513649800992,,1500,1474,1548,1510,1520,1520,1500,1926
1538769514040396192,1053,1538769514040129920,,1500,1481,1556,1520,1541,1541,1500,1926
1538769514365496256,1054,1538769514365175904,,1500,1494,1548,1536,1573,1573,1500,1926
1538769514671759584,1055,1538769514671489760,,1500,1504,1524,1536,1572,1572,1500,1926
1538769514999772800,1056,1538769514999557024,,1500,1512,1508,1532,1565,1565,1500,1926
1538769515362229120,1057,1538769515361901056,,1500,1516,1492,1518,1537,1537,1500,1926
1538769515702623776,1058,1538769515702201216,,1500,1514,1484,1505,1511,1511,1500,1926
1538769516067578464,1059,1538769516067292544,,1500,1510,1476,1497,1493,1493,1500,1926
1538769516282177504,1060,1538769516282004320,,1500,1506,1476,1493,1485,1485,1500,1926
1538769516573648480,1061,1538769516573349184,,1500,1501,1476,1490,1480,1480,1500,1926
1538769516922697376,1062,1538769516922167168,,1500,1499,1476,1487,1473,1473,1500,1926
1538769517261485664,1063,1538769517260890208,,1500,1499,1476,1484,1468,1468,1500,1926
1538769517594007200,1064,1538769517593743648,,1500,1501,1476,1481,1462,1462,1500,1926
1538769517812958144,1065,1538769517812732512,,1500,1504,1476,1481,1462,1462,1500,1926
1538769518118985472,1066,1538769518118776672,,1500,1506,1468,1488,1475,1475,1500,1926
1538769518463493280,1067,1538769518462868256,,1500,1508,1460,1488,1475,1475,1500,1926
1538769518856752384,1068,1538769518856384512,,1500,1512,1444,1487,1473,1473,1500,1926
1538769519170879264,1069,1538769519170648448,,1500,1513,1436,1483,1464,1464,1500,1926
1538769519524106592,1070,1538769519523494688,,1500,1512,1428,1488,1476,1476,1500,1926
1538769519851895008,1071,1538769519851714944,,1500,1508,1428,1499,1497,1497,1500,1926
1538769520261717376,1072,1538769520261533312,,1500,1501,1428,1500,1501,1501,1500,1926
1538769520611968096,1073,1538769520611756064,,1500,1500,1444,1500,1500,1500,1500,1926
1538769520917402816,1074,1538769520917148480,,1500,1500,1452,1503,1507,1507,1500,1926
1538769521272713280,1075,1538769521270705888,,1500,1499,1460,1505,1510,1510,1500,1926
1538769521536970880,1076,1538769521536803232,,1500,1499,1468,1503,1507,1507,1500,1926
1538769521931068704,1077,1538769521930828032,,1500,1500,1476,1500,1500,1500,1500,1926
1538769522298814016,1078,1538769522297762688,,1500,1501,1484,1499,1497,1497,1500,1926
1538769522616791296,1079,1538769522616606752,,1500,1503,1484,1497,1493,1493,1500,1926
1538769522961454176,1080,1538769522960050048,,1500,1505,1484,1496,1490,1490,1500,1926
1538769523269949120,1081,1538769523269099168,,1500,1504,1484,1496,1492,1492,1500,1926
1538769523564588832,1082,1538769523564354816,,1500,1502,1484,1495,1490,1490,1500,1926
1538769523749422304,1083,1538769523749158848,,1500,1501,1484,1494,1488,1488,1500,1926
1538769524084504416,1084,1538769524084287840,,1500,1498,1484,1492,1484,1484,1500,1926
1538769524463530368,1085,1538769524463323520,,1500,1496,1492,1494,1488,1488,1500,1926
1538769524840653568,1086,1538769524837915904,,1500,1496,1500,1496,1492,1492,1500,1926
1538769525196316992,1087,1538769525193222912,,1500,1496,1500,1498,1495,1495,1500,1926
1538769525504863648,1088,1538769525504582752,,1500,1496,1500,1496,1492,1492,1500,1926
1538769525781885536,1089,1538769525781672416,,1500,1495,1500,1495,1489,1489,1500,1926
1538769526102929312,1090,1538769526101076992,,1500,1492,1500,1494,1488,1488,1500,1926
1538769526417301088,1091,1538769526416723232,,1500,1491,1508,1499,1498,1498,1500,1926
1538769526686256384,1092,1538769526686116800,,1500,1493,1508,1506,1512,1512,1500,1926
1538769527051558816,1093,1538769527051238208,,1500,1499,1500,1507,1514,1514,1500,1926
1538769527421166752,1094,1538769527420915616,,1500,1504,1492,1510,1521,1521,1500,1926
1538769527643273312,1095,1538769527642962592,,1500,1506,1476,1512,1524,1524,1500,1926
1538769528047930720,1096,1538769528047367104,,1500,1503,1468,1500,1500,1500,1500,1926
1538769528520369600,1097,1538769528518210752,,1500,1496,1460,1480,1460,1460,1500,1926
1538769528759714048,1098,1538769528759430272,,1500,1491,1468,1482,1464,1464,1500,1926
1538769529150420288,1099,1538769529142443328,,1500,1486,1476,1485,1469,1469,1500,1926
1538769529466906656,1100,1538769529466654144,,1500,1490,1476,1490,1480,1480,1500,1926
1538769529824984928,1101,1538769529824669280,,1500,1497,1476,1490,1480,1480,1500,1926
1538769530150296128,1102,1538769530150126912,,1500,1503,1468,1493,1485,1485,1500,1926
1538769530582884128,1103,1538769530582646624,,1500,1508,1460,1494,1487,1487,1500,1926
1538769530815145760,1104,1538769530813669952,,1500,1509,1460,1498,1496,1496,1500,1926
1538769531166776032,1105,1538769531166259136,,1500,1510,1460,1513,1526,1526,1500,1926
1538769531500334912,1106,1538769531499686912,,1500,1509,1452,1519,1539,1539,1500,1926
1538769531729624928,1107,1538769531729385888,,1500,1506,1452,1522,1544,1544,1500,1926
1538769532148390240,1108,1538769532148134464,,1500,1488,1460,1511,1523,1523,1500,1926
1538769532421634592,1109,1538769532421019360,,1500,1484,1476,1503,1506,1506,1500,1926
1538769532831824064,1110,1538769532831499648,,1500,1485,1476,1511,1522,1522,1500,1926
1538769533119034464,1111,1538769533118566112,,1500,1472,1484,1512,1525,1525,1500,1926
1538769533470463904,1112,1538769533467498176,,1500,1460,1508,1500,1501,1501,1500,1926
1538769533764164256,1113,1538769533763681280,,1500,1457,1516,1506,1513,1513,1500,1926
1538769534092399008,1114,1538769534092016288,,1500,1446,1540,1501,1502,1502,1500,1926
1538769534353711904,1115,1538769534353396608,,1500,1444,1564,1494,1487,1487,1500,1926
1538769534721528800,1116,1538769534721210688,,1500,1452,1564,1498,1496,1496,1500,1926
1538769535018827040,1117,1538769535016629728,,1500,1446,1572,1497,1493,1493,1500,1926
1538769535409349792,1118,1538769535409088224,,1500,1453,1580,1500,1499,1499,1500,1926
1538769535706300064,1119,1538769535706086144,,1500,1464,1564,1506,1513,1513,1500,1926
1538769536037324640,1120,1538769536036928992,,1500,1469,1564,1504,1508,1508,1500,1926
1538769536450058016,1121,1538769536449255968,,1500,1477,1556,1502,1504,1504,1500,1926
1538769536868177792,1122,1538769536867682016,,1500,1470,1548,1497,1493,1493,1500,1926
1538769537153877408,1123,1538769537153635168,,1500,1460,1564,1488,1475,1475,1500,1926
1538769537490068512,1124,1538769537489694336,,1500,1463,1556,1482,1464,1464,1500,1926
1538769537842297376,1125,1538769537841509120,,1500,1466,1540,1482,1463,1463,1500,1926
1538769538160176224,1126,1538769538159924192,,1500,1464,1516,1475,1449,1449,1500,1926
1538769538512674208,1127,1538769538512543296,,1500,1469,1516,1460,1420,1420,1500,1926
1538769538853711424,1128,1538769538853548032,,1500,1483,1500,1448,1396,1396,1500,1926
1538769539048097280,1129,1538769539047408960,,1500,1489,1492,1449,1398,1398,1500,1926
1538769539373636544,1130,1538769539373159968,,1500,1497,1468,1454,1407,1407,1500,1926
1538769539705973760,1131,1538769539699015872,,1500,1505,1452,1461,1421,1421,1500,1926
1538769540022056928,1132,1538769540021866272,,1500,1509,1436,1471,1442,1442,1500,1926
1538769540305291136,1133,1538769540301344672,,1500,1513,1428,1477,1453,1453,1500,1926
1538769540741499520,1134,1538769540740790720,,1500,1515,1404,1488,1475,1475,1500,1926
1538769541113210528,1135,1538769541112003744,,1500,1512,1404,1500,1500,1500,1500,1926
1538769541474874848,1136,1538769541474016928,,1500,1512,1396,1507,1514,1514,1500,1926
1538769541783387648,1137,1538769541783155424,,1500,1504,1396,1509,1518,1518,1500,1926
1538769542134795296,1138,1538769542133961056,,1500,1497,1412,1514,1529,1529,1500,1926
1538769542488511680,1139,1538769542486381984,,1500,1483,1444,1517,1534,1534,1500,1926
1538769542883611296,1140,1538769542882655776,,1500,1473,1476,1521,1543,1543,1500,1926
1538769543162164352,1141,1538769543161354752,,1500,1468,1508,1511,1523,1523,1500,1926
1538769543535070464,1142,1538769543534802080,,1500,1477,1516,1507,1514,1514,1500,1926
1538769543863751072,1143,1538769543863505664,,1500,1471,1516,1502,1505,1505,1500,1926
1538769544144879456,1144,1538769544144405216,,1500,1457,1540,1494,1488,1488,1500,1926
1538769544465930336,1145,1538769544465562656,,1500,1453,1564,1493,1486,1486,1500,1926
1538769544819298944,1146,1538769544819013792,,1500,1451,1572,1492,1483,1483,1500,1926
1538769545155026720,1147,1538769545154625312,,1500,1452,1596,1490,1480,1480,1500,1926
1538769545463716480,1148,1538769545463425984,,1500,1455,1596,1489,1477,1477,1500,1926
1538769545815613184,1149,1538769545815339104,,1500,1458,1596,1490,1479,1479,1500,1926
1538769546109179200,1150,1538769546108866432,,1500,1456,1596,1487,1474,1474,1500,1926
1538769546466103616,1151,1538769546465818208,,1500,1459,1580,1480,1459,1459,1500,1926
1538769546757855296,1152,1538769546757661536,,1500,1464,1564,1480,1459,1459,1500,1926
1538769547116122912,1153,1538769547115686464,,1500,1463,1556,1468,1435,1435,1500,1926
1538769547507064928,1154,1538769547506732800,,1500,1479,1532,1465,1429,1429,1500,1926
1538769547881059168,1155,1538769547879665440,,1500,1495,1500,1453,1405,1405,1500,1926
1538769548257171360,1156,1538769548256257216,,1500,1517,1460,1455,1410,1410,1500,1926
1538769548636843296,1157,1538769548636562080,,1500,1528,1412,1468,1435,1435,1500,1926
1538769548963550016,1158,1538769548963071776,,1500,1527,1388,1475,1450,1450,1500,1926
1538769549200233920,1159,1538769549200015104,,1500,1526,1388,1478,1455,1455,1500,1926
1538769549475017120,1160,1538769549474181408,,1500,1525,1380,1481,1461,1461,1500,1926
1538769549751154656,1161,1538769549750292832,,1500,1522,1372,1480,1460,1460,1500,1926
1538769550088128768,1162,1538769550087679936,,1500,1508,1380,1498,1495,1495,1500,1926
1538769550399818336,1163,1538769550399547168,,1500,1501,1388,1500,1500,1500,1500,1926
1538769550724277472,1164,1538769550723945984,,1500,1499,1404,1499,1498,1498,1500,1926
1538769551089791712,1165,1538769551089488608,,1500,1499,1420,1500,1499,1499,1500,1926
1538769551439116032,1166,1538769551438084736,,1500,1499,1420,1514,1529,1529,1500,1926
1538769551773137408,1167,1538769551772444480,,1500,1497,1428,1515,1531,1531,1500,1926
1538769552063888992,1168,1538769552063637408,,1500,1500,1436,1512,1524,1524,1500,1926
1538769552427862976,1169,1538769552426946496,,1500,1503,1436,1512,1524,1524,1500,1926
1538769552751285888,1170,1538769552750923392,,1500,1504,1436,1509,1519,1519,1500,1926
1538769553066616640,1171,1538769553065793216,,1500,1502,1436,1501,1503,1503,1500,1926
1538769553478381280,1172,1538769553477772352,,1500,1500,1444,1493,1486,1486,1500,1926
1538769553773357792,1173,1538769553773102048,,1500,1501,1452,1491,1482,1482,1500,1926
1538769554181828576,1174,1538769554181585632,,1500,1496,1460,1500,1500,1500,1500,1926
1538769554521553088,1175,1538769554521277888,,1500,1489,1468,1484,1468,1468,1500,1926
1538769554857503392,1176,1538769554857182848,,1500,1489,1484,1494,1487,1487,1500,1926
1538769555304995232,1177,1538769555303542112,,1500,1487,1492,1497,1493,1493,1500,1926
1538769555561820096,1178,1538769555561474720,,1500,1490,1500,1492,1483,1483,1500,1926
1538769555871636608,1179,1538769555871058688,,1500,1496,1508,1495,1489,1489,1500,1926
1538769556162733312,1180,1538769556162222784,,1500,1500,1508,1499,1498,1498,1500,1926
1538769556547493216,1181,1538769556547293376,,1500,1506,1500,1496,1491,1491,1500,1926
1538769556793973536,1182,1538769556793765536,,1500,1511,1500,1490,1479,1479,1500,1926
1538769557099309632,1183,1538769557098167424,,1500,1516,1484,1494,1488,1488,1500,1926
1538769557403182816,1184,1538769557402895904,,1500,1517,1468,1498,1496,1496,1500,1926
1538769557777842624,1185,1538769557777662784,,1500,1516,1460,1492,1483,1483,1500,1926
1538769558116269568,1186,1538769558115321504,,1500,1513,1444,1490,1480,1480,1500,1926
1538769558497726560,1187,1538769558496784352,,1500,1506,1444,1488,1475,1475,1500,1926
1538769558811043488,1188,1538769558810799072,,1500,1505,1444,1484,1468,1468,1500,1926
1538769559177180480,1189,1538769559176944960,,1500,1500,1444,1484,1467,1467,1500,1926
1538769559522169184,1190,1538769559521951296,,1500,1495,1460,1486,1472,1472,1500,1926
1538769559833808800,1191,1538769559833620032,,1500,1493,1460,1496,1491,1491,1500,1926
1538769560129977888,1192,1538769560129418144,,1500,1488,1468,1498,1495,1495,1500,1926
1538769560562892704,1193,1538769560562639936,,1500,1488,1476,1500,1500,1500,1500,1926
1538769560808516352,1194,1538769560808365568,,1500,1490,1484,1498,1495,1495,1500,1926
1538769561063667648,1195,1538769561062773632,,1500,1491,1484,1499,1497,1497,1500,1926
1538769561460848064,1196,1538769561460603808,,1500,1493,1492,1502,1504,1504,1500,1926
1538769561803479712,1197,1538769561803243712,,1500,1496,1492,1497,1494,1494,1500,1926
1538769562124807520,1198,1538769562124464800,,1500,1500,1492,1487,1474,1474,1500,1926
1538769562526027136,1199,1538769562525504896,,1500,1500,1484,1493,1486,1486,1500,1926
1538769562818669440,1200,1538769562818465120,,1500,1496,1492,1496,1492,1492,1500,1926
1538769563221069600,1201,1538769563220778080,,1500,1495,1492,1494,1488,1488,1500,1926
1538769563513992832,1202,1538769563513738208,,1500,1495,1492,1493,1486,1486,1500,1926
1538769563859910624,1203,1538769563859030016,,1500,1494,1492,1497,1494,1494,1500,1926
1538769564188572160,1204,1538769564187909056,,1500,1493,1492,1499,1497,1497,1500,1926
1538769564515362880,1205,1538769564514873024,,1500,1492,1492,1498,1495,1495,1500,1926
1538769564805075936,1206,1538769564804611392,,1500,1490,1500,1496,1492,1492,1500,1926
1538769565135185312,1207,1538769565134650080,,1500,1492,1500,1496,1492,1492,1500,1926
1538769565477441984,1208,1538769565477057120,,1500,1496,1500,1492,1484,1484,1500,1926
1538769565792981024,1209,1538769565792366080,,1500,1501,1500,1489,1478,1478,1500,1926
1538769566182803872,1210,1538769566180866912,,1500,1500,1492,1487,1474,1474,1500,1926
1538769566540756800,1211,1538769566540387840,,1500,1496,1492,1477,1453,1453,1500,1926
1538769566822332480,1212,1538769566820743296,,1500,1493,1492,1471,1442,1442,1500,1926
1538769567174209952,1213,1538769567173109920,,1500,1490,1500,1487,1473,1473,1500,1926
1538769567549461504,1214,1538769567549218592,,1500,1488,1508,1477,1454,1454,1500,1926
1538769567922150368,1215,1538769567920100544,,1500,1485,1508,1480,1460,1460,1500,1926
1538769568325031968,1216,1538769568322915904,,1500,1478,1508,1488,1476,1476,1500,1926
1538769568602484960,1217,1538769568601997536,,1500,1474,1516,1483,1465,1465,1500,1926
1538769568784977888,1218,1538769568784515424,,1500,1471,1524,1477,1453,1453,1500,1926
1538769569103242752,1219,1538769569103068064,,1500,1462,1532,1496,1491,1491,1500,1926
1538769569453894560,1220,1538769569453634432,,1500,1464,1540,1498,1495,1495,1500,1926
1538769569804491648,1221,1538769569804245696,,1500,1472,1540,1502,1505,1505,1500,1926
1538769570133353696,1222,1538769570133081056,,1500,1458,1564,1506,1512,1512,1500,1926
1538769570439536352,1223,1538769570436891872,,1500,1451,1572,1508,1516,1516,1500,1926
1538769570733370880,1224,1538769570731926432,,1500,1447,1580,1502,1505,1505,1500,1926
1538769571036739616,1225,1538769571035581248,,1500,1453,1588,1507,1514,1514,1500,1926
1538769571381237920,1226,1538769571380981760,,1500,1459,1588,1509,1518,1518,1500,1926
1538769571737848672,1227,1538769571737617472,,1500,1462,1604,1520,1541,1541,1500,1926
1538769572023888864,1228,1538769572022985344,,1500,1469,1588,1519,1538,1538,1500,1926
1538769572262086272,1229,1538769572261692480,,1500,1475,1572,1528,1556,1556,1500,1926
1538769572608480832,1230,1538769572608192736,,1500,1487,1548,1530,1561,1561,1500,1926
1538769572905467456,1231,1538769572904906208,,1500,1495,1532,1537,1575,1575,1500,1926
1538769573186299616,1232,1538769573185160032,,1500,1506,1516,1540,1580,1580,1500,1926
1538769573575560864,1233,1538769573575192800,,1500,1516,1476,1526,1552,1552,1500,1926
1538769573893616320,1234,1538769573893152832,,1500,1518,1460,1516,1533,1533,1500,1926
1538769574172956864,1235,1538769574172616096,,1500,1518,1444,1509,1518,1518,1500,1926
1538769574532755168,1236,1538769574532580544,,1500,1515,1428,1503,1507,1507,1500,1926
1538769574860102048,1237,1538769574859895712,,1500,1506,1420,1502,1504,1504,1500,1926
1538769575085481600,1238,1538769575084770560,,1500,1502,1420,1499,1496,1496,1500,1926
1538769575363525280,1239,1538769575362933632,,1500,1499,1428,1491,1481,1481,1500,1926
1538769575701501664,1240,1538769575700901760,,1500,1495,1428,1485,1470,1470,1500,1926
1538769576021081312,1241,1538769576020827328,,1500,1491,1444,1478,1455,1455,1500,1926
1538769576306800800,1242,1538769576306600704,,1500,1492,1452,1464,1428,1428,1500,1926
1538769576699003872,1243,1538769576698500000,,1500,1491,1460,1458,1416,1416,1500,1926
1538769576951006656,1244,1538769576944463456,,1500,1492,1468,1455,1410,1410,1500,1926
1538769577270487392,1245,1538769577270222080,,1500,1488,1476,1463,1426,1426,1500,1926
1538769577694623488,1246,1538769577694202944,,1500,1478,1500,1479,1457,1457,1500,1926
1538769577920174912,1247,1538769577919950240,,1500,1476,1516,1480,1460,1460,1500,1926
1538769578249227840,1248,1538769578249051776,,1500,1472,1524,1484,1468,1468,1500,1926
1538769578522303008,1249,1538769578521942784,,1500,1469,1540,1482,1464,1464,1500,1926
1538769578865955456,1250,1538769578865700352,,1500,1464,1556,1485,1470,1470,1500,1926
1538769579121317632,1251,1538769579121033120,,1500,1458,1580,1490,1480,1480,1500,1926
1538769579460827168,1252,1538769579460083392,,1500,1455,1596,1491,1482,1482,1500,1926
1538769579767260832,1253,1538769579766897920,,1500,1451,1612,1495,1489,1489,1500,1926
1538769580007588032,1254,1538769580006217664,,1500,1447,1636,1498,1496,1496,1500,1926
1538769580417548672,1255,1538769580417345344,,1500,1445,1652,1500,1500,1500,1500,1926
1538769580723211680,1256,1538769580722955904,,1500,1437,1668,1503,1506,1506,1500,1926
1538769580977407904,1257,1538769580976950080,,1500,1437,1692,1506,1512,1512,1500,1926
1538769581263657792,1258,1538769581263383072,,1500,1449,1684,1516,1532,1532,1500,1926
1538769581665498944,1259,1538769581664927008,,1500,1469,1636,1532,1566,1566,1500,1926
1538769582012160896,1260,1538769582011805984,,1500,1489,1596,1542,1585,1585,1500,1926
1538769582401465632,1261,1538769582401186496,,1500,1517,1532,1541,1583,1583,1500,1926
1538769582778120768,1262,1538769582777860352,,1500,1538,1468,1520,1540,1540,1500,1926
1538769583123388480,1263,1538769583122869728,,1500,1546,1412,1503,1506,1506,1500,1926
1538769583441445792,1264,1538769583441124832,,1500,1543,1380,1495,1489,1489,1500,1926
1538769583699009760,1265,1538769583696795744,,1500,1537,1364,1491,1480,1480,1500,1926
1538769584058848192,1266,1538769584056730912,,1500,1527,1356,1485,1470,1470,1500,1926
1538769584384263840,1267,1538769584384000640,,1500,1517,1356,1487,1473,1473,1500,1926
1538769584757690304,1268,1538769584757399680,,1500,1508,1372,1490,1479,1479,1500,1926
1538769585064921568,1269,1538769585064080288,,1500,1502,1380,1491,1481,1481,1500,1926
1538769585352642528,1270,1538769585352399808,,1500,1500,1396,1492,1484,1484,1500,1926
1538769585752410720,1271,1538769585751772640,,1500,1495,1412,1493,1486,1486,1500,1926
1538769586063581312,1272,1538769586063337728,,1500,1493,1428,1493,1485,1485,1500,1926
1538769586423399232,1273,1538769586422308896,,1500,1490,1444,1491,1482,1482,1500,1926
1538769586845558304,1274,1538769586840683904,,1500,1493,1460,1494,1487,1487,1500,1926
1538769587120083328,1275,1538769587119796544,,1500,1495,1468,1496,1491,1491,1500,1926
1538769587469059360,1276,1538769587468749728,,1500,1499,1476,1497,1493,1493,1500,1926
1538769587779099328,1277,1538769587777866976,,1500,1501,1476,1498,1495,1495,1500,1926
1538769588163246368,1278,1538769588162843008,,1500,1504,1476,1498,1496,1496,1500,1926
1538769588615673344,1279,1538769588614678880,,1500,1508,1476,1497,1493,1493,1500,1926
1538769588974754048,1280,1538769588974480896,,1500,1510,1476,1498,1496,1496,1500,1926
1538769589345207392,1281,1538769589344670848,,1500,1510,1476,1499,1497,1497,1500,1926
1538769589681189312,1282,1538769589681001792,,1500,1510,1476,1498,1496,1496,1500,1926
1538769589997565792,1283,1538769589997309088,,1500,1504,1476,1496,1492,1492,1500,1926
1538769590397989216,1284,1538769590397616000,,1500,1500,1476,1495,1489,1489,1500,1926
1538769590677354400,1285,1538769590676998528,,1500,1497,1484,1496,1491,1491,1500,1926
1538769590990710848,1286,1538769590989509760,,1500,1494,1492,1495,1489,1489,1500,1926
1538769591267458400,1287,1538769591265895488,,1500,1494,1500,1493,1485,1485,1500,1926
1538769591618191808,1288,1538769591617949440,,1500,1496,1500,1492,1484,1484,1500,1926
1538769591976821696,1289,1538769591975960384,,1500,1500,1500,1496,1491,1491,1500,1926
1538769592307121376,1290,1538769592306773632,,1500,1501,1500,1498,1496,1496,1500,1926
1538769592684313792,1291,1538769592683744096,,1500,1499,1500,1498,1495,1495,1500,1926
1538769593056295072,1292,1538769593055251680,,1500,1495,1500,1496,1492,1492,1500,1926
1538769593414708096,1293,1538769593414278720,,1500,1491,1508,1496,1491,1491,1500,1926
1538769593656515232,1294,1538769593655248064,,1500,1490,1508,1491,1482,1482,1500,1926
1538769593978443552,1295,1538769593977082880,,1500,1493,1508,1490,1479,1479,1500,1926
