%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1531946413534500288,1188,1531946413534283161,,1,1,1,GUIDED,4
1531946414534873054,1189,1531946414534389401,,1,1,1,GUIDED,4
1531946415530284554,1190,1531946415529144205,,1,1,1,GUIDED,4
1531946416527751302,1191,1531946416525476110,,1,1,1,GUIDED,4
1531946417531771975,1192,1531946417529169716,,1,1,1,GUIDED,4
1531946418532034705,1193,1531946418530106046,,1,1,1,GUIDED,4
1531946419527715132,1194,1531946419527451391,,1,1,1,GUIDED,4
1531946420531793273,1195,1531946420530866881,,1,1,1,GUIDED,4
1531946421520672618,1196,1531946421520331047,,1,1,1,GUIDED,4
1531946422529461569,1197,1531946422529052863,,1,1,1,GUIDED,4
1531946423525693394,1198,1531946423525414862,,1,1,1,GUIDED,4
1531946424532857287,1199,1531946424531932656,,1,1,1,GUIDED,4
1531946425526675487,1200,1531946425526424392,,1,1,1,GUIDED,4
1531946426543878703,1201,1531946426543591367,,1,1,1,GUIDED,4
1531946427539168353,1202,1531946427538970275,,1,1,1,GUIDED,4
1531946428520819565,1203,1531946428519626070,,1,1,1,GUIDED,4
1531946429546504661,1204,1531946429545964533,,1,1,1,GUIDED,4
1531946430532368079,1205,1531946430532102929,,1,1,1,GUIDED,4
1531946431571195219,1206,1531946431570518065,,1,1,1,GUIDED,4
1531946432569494873,1207,1531946432568401170,,1,1,1,GUIDED,4
1531946433524959003,1208,1531946433523251825,,1,1,1,GUIDED,4
1531946434538732656,1209,1531946434538220445,,1,1,1,GUIDED,4
1531946435555317690,1210,1531946435555080906,,1,1,1,GUIDED,4
1531946436556098714,1211,1531946436555720967,,1,1,1,GUIDED,4
1531946437542388062,1212,1531946437540023869,,1,1,1,GUIDED,4
1531946438570748604,1213,1531946438570393139,,1,1,1,GUIDED,4
1531946439553091215,1214,1531946439552314815,,1,1,1,GUIDED,4
1531946440543820718,1215,1531946440543491474,,1,1,1,GUIDED,4
1531946441522531430,1216,1531946441522201770,,1,1,1,GUIDED,4
1531946442515888484,1217,1531946442513222130,,1,1,1,GUIDED,4
