%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1531946412606762913,2736,1531946412606449261,,1531946411943000000,fcu
1531946412912240368,2737,1531946412910957039,,1531946412258000000,fcu
1531946413408015538,2738,1531946413407817780,,1531946412742000000,fcu
1531946413888805358,2739,1531946413885978864,,1531946413242000000,fcu
1531946414551132257,2740,1531946414550921437,,1531946413899000000,fcu
1531946414931003921,2741,1531946414930379977,,1531946414260000000,fcu
1531946415343858499,2742,1531946415343572668,,1531946414679000000,fcu
1531946415938223328,2743,1531946415935805861,,1531946415279000000,fcu
1531946416461093626,2744,1531946416459566213,,1531946415800000000,fcu
1531946416894620605,2745,1531946416894287070,,1531946416222000000,fcu
1531946417269868251,2746,1531946417269562058,,1531946416622000000,fcu
1531946417819192829,2747,1531946417817115908,,1531946417142000000,fcu
1531946418332531405,2748,1531946418332155835,,1531946417659000000,fcu
1531946418826964178,2749,1531946418826744938,,1531946418140000000,fcu
1531946419301924128,2750,1531946419301560883,,1531946418623000000,fcu
1531946419821163263,2751,1531946419820877655,,1531946419160000000,fcu
1531946420315086546,2752,1531946420314865033,,1531946419642000000,fcu
1531946420866352942,2753,1531946420866185214,,1531946420222000000,fcu
1531946421390956798,2754,1531946421390736566,,1531946420741000000,fcu
1531946421830381359,2755,1531946421821011474,,1531946421140000000,fcu
1531946422317105323,2756,1531946422316760743,,1531946421642000000,fcu
1531946422578754814,2757,1531946422578410618,,1531946421899000000,fcu
1531946422958718234,2758,1531946422952792926,,1531946422298000000,fcu
1531946423406930836,2759,1531946423406643532,,1531946422740000000,fcu
1531946423754049104,2760,1531946423753767274,,1531946423098000000,fcu
1531946424460416099,2761,1531946424460085927,,1531946423779000000,fcu
1531946424901293285,2762,1531946424900894600,,1531946424221000000,fcu
1531946425403434100,2763,1531946425402822994,,1531946424719000000,fcu
1531946425784649506,2764,1531946425783259823,,1531946425119000000,fcu
1531946426351428670,2765,1531946426351144279,,1531946425699000000,fcu
1531946426863433396,2766,1531946426863120000,,1531946426180000000,fcu
1531946427280747178,2767,1531946427279823732,,1531946426621000000,fcu
1531946427729068761,2768,1531946427728811711,,1531946427042000000,fcu
1531946428255970348,2769,1531946428254974259,,1531946427601000000,fcu
1531946428655964648,2770,1531946428655508912,,1531946427998000000,fcu
1531946429197943180,2771,1531946429194977965,,1531946428518000000,fcu
1531946429719637593,2772,1531946429718954132,,1531946429059000000,fcu
1531946430200442267,2773,1531946430199118055,,1531946429519000000,fcu
1531946430737434338,2774,1531946430737210520,,1531946430039000000,fcu
1531946431380489469,2775,1531946431380116076,,1531946430718000000,fcu
1531946431802141437,2776,1531946431801780530,,1531946431141000000,fcu
1531946432196007582,2777,1531946432194983544,,1531946431520000000,fcu
1531946432728832459,2778,1531946432728279333,,1531946432060000000,fcu
1531946433205433924,2779,1531946433204969544,,1531946432542000000,fcu
1531946433662016258,2780,1531946433661789206,,1531946432999000000,fcu
1531946434044766600,2781,1531946434043618696,,1531946433360000000,fcu
1531946434709427183,2782,1531946434708565206,,1531946434042000000,fcu
1531946435275223992,2783,1531946435274737393,,1531946434599000000,fcu
1531946435742567240,2784,1531946435739597991,,1531946435079000000,fcu
1531946436161508674,2785,1531946436157472103,,1531946435499000000,fcu
1531946436560952665,2786,1531946436560670163,,1531946435899000000,fcu
1531946436944758549,2787,1531946436944500602,,1531946436259000000,fcu
1531946437260256309,2788,1531946437258399876,,1531946436599000000,fcu
1531946437873139941,2789,1531946437868834314,,1531946437201000000,fcu
1531946438267248984,2790,1531946438265188679,,1531946437599000000,fcu
1531946438879563642,2791,1531946438878893404,,1531946438180000000,fcu
1531946439278688313,2792,1531946439277939894,,1531946438622000000,fcu
1531946439753514664,2793,1531946439753211608,,1531946439099000000,fcu
1531946440390826302,2794,1531946440390244137,,1531946439720000000,fcu
1531946440881584787,2795,1531946440878158010,,1531946440201000000,fcu
1531946441227943591,2796,1531946441225805905,,1531946440560000000,fcu
1531946441888995965,2797,1531946441888612839,,1531946441222000000,fcu
1531946442277378100,2798,1531946442277159084,,1531946441622000000,fcu
1531946442729503791,2799,1531946442729292203,,1531946442040000000,fcu
