%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536689966531148936,13384,1536689966530615739,base_link,48.5,0.0
1536689966620898110,13385,1536689966620678918,base_link,48.5,0.0
1536689966757122180,13386,1536689966756782608,base_link,48.49,0.0
1536689966830300508,13387,1536689966829634420,base_link,48.49,0.0
1536689966942549013,13388,1536689966942251712,base_link,48.49,0.0
1536689967030410576,13389,1536689967030221911,base_link,48.48,0.0
1536689967139752341,13390,1536689967139208937,base_link,48.47,0.0
1536689967278842993,13391,1536689967278626521,base_link,48.47,0.0
1536689967319255872,13392,1536689967318991050,base_link,48.46,0.0
1536689967444810095,13393,1536689967444611990,base_link,48.46,0.0
1536689967534588708,13394,1536689967528664926,base_link,48.45,0.0
1536689967610144165,13395,1536689967609482685,base_link,48.45,0.0
1536689967735754386,13396,1536689967734978350,base_link,48.44,0.0
1536689967824260181,13397,1536689967822715662,base_link,48.44,0.0
1536689967918128596,13398,1536689967917882557,base_link,48.43,0.0
1536689968013181958,13399,1536689968012741526,base_link,48.43,0.0
1536689968106022986,13400,1536689968105774675,base_link,48.42,0.0
1536689968249784634,13401,1536689968249559875,base_link,48.42,0.0
1536689968338440280,13402,1536689968337317442,base_link,48.41,0.0
1536689968430744368,13403,1536689968426114619,base_link,48.41,0.0
1536689968521326792,13404,1536689968521002163,base_link,48.4,0.0
1536689968611642889,13405,1536689968611377426,base_link,48.4,0.0
1536689968714882349,13406,1536689968714730867,base_link,48.39,0.0
1536689968842047201,13407,1536689968841836009,base_link,48.39,0.0
1536689968920411002,13408,1536689968920112037,base_link,48.39,0.0
1536689969021436881,13409,1536689969021165595,base_link,48.38,0.0
1536689969138352926,13410,1536689969136380839,base_link,48.37,0.0
1536689969236286247,13411,1536689969235848407,base_link,48.37,0.0
1536689969316517467,13412,1536689969316135945,base_link,48.37,0.0
1536689969443607569,13413,1536689969443399545,base_link,48.36,0.0
1536689969517795141,13414,1536689969517360853,base_link,48.36,0.0
1536689969617163256,13415,1536689969616992190,base_link,48.35,0.0
1536689969701202144,13416,1536689969700969993,base_link,48.35,0.0
1536689969823137461,13417,1536689969822931228,base_link,48.34,0.0
1536689969921856000,13418,1536689969917644315,base_link,48.34,0.0
1536689970023919152,13419,1536689970022603073,base_link,48.33,0.0
1536689970141308844,13420,1536689970132493105,base_link,48.33,0.0
1536689970224396919,13421,1536689970223875915,base_link,48.32,0.0
1536689970355379358,13422,1536689970354857970,base_link,48.32,0.0
1536689970424054973,13423,1536689970423772871,base_link,48.31,0.0
1536689970528590066,13424,1536689970527795247,base_link,48.3,0.0
1536689970613136103,13425,1536689970612767157,base_link,48.31,0.0
1536689970710543267,13426,1536689970709779135,base_link,48.3,0.0
1536689970846940963,13427,1536689970846663661,base_link,48.29,0.0
1536689970917737555,13428,1536689970917502236,base_link,48.29,0.0
1536689971019655880,13429,1536689971019461104,base_link,48.28,0.0
1536689971120405033,13430,1536689971120178418,base_link,48.28,0.0
1536689971254555067,13431,1536689971254329028,base_link,48.27,0.0
1536689971334104201,13432,1536689971331700866,base_link,48.27,0.0
1536689971410098202,13433,1536689971409712040,base_link,48.27,0.0
1536689971525988397,13434,1536689971525649305,base_link,48.26,0.0
1536689971610570049,13435,1536689971610221166,base_link,48.26,0.0
1536689971771950024,13436,1536689971769952530,base_link,48.25,0.0
1536689971847856124,13437,1536689971847525512,base_link,48.25,0.0
1536689971940284911,13438,1536689971939726148,base_link,48.24,0.0
1536689972017375799,13439,1536689972017177471,base_link,48.23,0.0
1536689972130138398,13440,1536689972129596018,base_link,48.23,0.0
1536689972220869039,13441,1536689972220384801,base_link,48.23,0.0
1536689972366984777,13442,1536689972366598903,base_link,48.22,0.0
1536689972428347892,13443,1536689972428119741,base_link,48.22,0.0
1536689972521803938,13444,1536689972521588074,base_link,48.21,0.0
1536689972618193347,13445,1536689972617717397,base_link,48.21,0.0
1536689972744585203,13446,1536689972743788497,base_link,48.2,0.0
1536689972835826066,13447,1536689972835548860,base_link,48.2,0.0
1536689972913223919,13448,1536689972913006423,base_link,48.19,0.0
1536689973028584822,13449,1536689973028215171,base_link,48.19,0.0
1536689973123999931,13450,1536689973123550283,base_link,48.18,0.0
1536689973244143089,13451,1536689973243815965,base_link,48.18,0.0
1536689973335655974,13452,1536689973335235349,base_link,48.17,0.0
1536689973421951835,13453,1536689973421726787,base_link,48.17,0.0
1536689973543837617,13454,1536689973543240135,base_link,48.17,0.0
1536689973622413763,13455,1536689973621052245,base_link,48.16,0.0
1536689973711451411,13456,1536689973711171485,base_link,48.15,0.0
1536689973875324510,13457,1536689973875105766,base_link,48.15,0.0
1536689973921222371,13458,1536689973920989900,base_link,48.15,0.0
1536689974011850521,13459,1536689974011117492,base_link,48.14,0.0
1536689974119536346,13460,1536689974119286947,base_link,48.14,0.0
1536689974213623888,13461,1536689974213293404,base_link,48.13,0.0
1536689974314990906,13462,1536689974314691141,base_link,48.13,0.0
1536689974416598811,13463,1536689974416330149,base_link,48.12,0.0
1536689974529398816,13464,1536689974528712921,base_link,48.12,0.0
1536689974627383399,13465,1536689974627212365,base_link,48.11,0.0
1536689974756374039,13466,1536689974755907720,base_link,48.11,0.0
1536689974934646512,13467,1536689974934114691,base_link,48.1,0.0
1536689975042721219,13468,1536689975042186518,base_link,48.1,0.0
1536689975121581002,13469,1536689975121345970,base_link,48.09,0.0
1536689975214932635,13470,1536689975214745730,base_link,48.08,0.0
1536689975340663139,13471,1536689975338637998,base_link,48.08,0.0
1536689975450201568,13472,1536689975450001640,base_link,48.08,0.0
1536689975536797002,13473,1536689975536515413,base_link,48.07,0.0
1536689975609106883,13474,1536689975608943209,base_link,48.07,0.0
1536689975712920467,13475,1536689975712601342,base_link,48.06,0.0
1536689975801963011,13476,1536689975801683437,base_link,48.06,0.0
1536689975908867328,13477,1536689975908580139,base_link,48.05,0.0
1536689976024957452,13478,1536689976024663319,base_link,48.05,0.0
1536689976121926648,13479,1536689976121657154,base_link,48.04,0.0
1536689976233819358,13480,1536689976233554472,base_link,48.04,0.0
1536689976328905424,13481,1536689976328579452,base_link,48.03,0.0
1536689976427697272,13482,1536689976427314182,base_link,48.03,0.0
1536689976512997778,13483,1536689976512816217,base_link,48.02,0.0
1536689976612122607,13484,1536689976611779771,base_link,48.02,0.0
1536689976721705322,13485,1536689976721447507,base_link,48.01,0.0
1536689976815317106,13486,1536689976815037116,base_link,48.01,0.0
1536689976931323264,13487,1536689976931107144,base_link,48.0,0.0
1536689977015915828,13488,1536689977015611167,base_link,48.0,0.0
1536689977119889246,13489,1536689977119302740,base_link,47.99,0.0
1536689977220672349,13490,1536689977220376712,base_link,47.99,0.0
1536689977319877111,13491,1536689977319555331,base_link,47.99,0.0
1536689977436527406,13492,1536689977436300502,base_link,47.98,0.0
1536689977522145468,13493,1536689977521954755,base_link,47.98,0.0
1536689977617413351,13494,1536689977617207950,base_link,47.97,0.0
1536689977723900212,13495,1536689977723669405,base_link,47.97,0.0
1536689977849278953,13496,1536689977849066257,base_link,47.96,0.0
1536689977937398139,13497,1536689977937116070,base_link,47.96,0.0
1536689978015790612,13498,1536689978015542717,base_link,47.95,0.0
1536689978118311123,13499,1536689978118104923,base_link,47.95,0.0
1536689978239811287,13500,1536689978239413606,base_link,47.94,0.0
1536689978348029349,13501,1536689978347824493,base_link,47.93,0.0
1536689978429429326,13502,1536689978429139193,base_link,47.94,0.0
1536689978526107077,13503,1536689978525875278,base_link,47.93,0.0
1536689978616971250,13504,1536689978616759258,base_link,47.93,0.0
1536689978727427053,13505,1536689978726818884,base_link,47.92,0.0
1536689978815513312,13506,1536689978815159245,base_link,47.92,0.0
1536689978924013635,13507,1536689978923797387,base_link,47.91,0.0
1536689979063902050,13508,1536689979063466962,base_link,47.9,0.0
1536689979120557691,13509,1536689979120067181,base_link,47.9,0.0
1536689979231248590,13510,1536689979230905306,base_link,47.89,0.0
1536689979330887351,13511,1536689979330457767,base_link,47.89,0.0
1536689979417718329,13512,1536689979417450339,base_link,47.89,0.0
1536689979515043576,13513,1536689979514813472,base_link,47.88,0.0
1536689979645965729,13514,1536689979645626957,base_link,47.88,0.0
1536689979721587711,13515,1536689979721000533,base_link,47.87,0.0
1536689979823493781,13516,1536689979822852589,base_link,47.87,0.0
1536689979934452638,13517,1536689979934232838,base_link,47.86,0.0
1536689980032238188,13518,1536689980032012564,base_link,47.86,0.0
1536689980118465091,13519,1536689980118281322,base_link,47.85,0.0
1536689980218551197,13520,1536689980218330373,base_link,47.85,0.0
1536689980322748222,13521,1536689980322484360,base_link,47.84,0.0
1536689980424589783,13522,1536689980423060175,base_link,47.84,0.0
1536689980524806283,13523,1536689980524543509,base_link,47.83,0.0
1536689980619988697,13524,1536689980619619846,base_link,47.83,0.0
1536689980739358860,13525,1536689980739112437,base_link,47.82,0.0
1536689980828227010,13526,1536689980827962380,base_link,47.82,0.0
1536689980920745138,13527,1536689980920261924,base_link,47.82,0.0
1536689981080334363,13528,1536689981080001447,base_link,47.81,0.0
1536689981127004772,13529,1536689981126781580,base_link,47.81,0.0
1536689981236961041,13530,1536689981236779064,base_link,47.8,0.0
1536689981348508196,13531,1536689981348262797,base_link,47.8,0.0
1536689981430445690,13532,1536689981429078188,base_link,47.8,0.0
1536689981532552489,13533,1536689981532325617,base_link,47.79,0.0
1536689981613709179,13534,1536689981613490627,base_link,47.78,0.0
1536689981728169731,13535,1536689981727413567,base_link,47.78,0.0
1536689981836714980,13536,1536689981836077564,base_link,47.77,0.0
1536689981922654982,13537,1536689981922185784,base_link,47.77,0.0
1536689982019595827,13538,1536689982015065114,base_link,47.76,0.0
1536689982150253446,13539,1536689982149950578,base_link,47.76,0.0
1536689982211508182,13540,1536689982208305996,base_link,47.76,0.0
1536689982348743415,13541,1536689982348477056,base_link,47.75,0.0
1536689982426096501,13542,1536689982425732387,base_link,47.75,0.0
1536689982520105486,13543,1536689982519671230,base_link,47.74,0.0
1536689982606121966,13544,1536689982604944089,base_link,47.73,0.0
1536689982739000367,13545,1536689982738723257,base_link,47.73,0.0
1536689982828807842,13546,1536689982828528493,base_link,47.72,0.0
1536689982936044116,13547,1536689982933098657,base_link,47.72,0.0
1536689983050955563,13548,1536689983050723220,base_link,47.72,0.0
1536689983139730437,13549,1536689983139322196,base_link,47.71,0.0
1536689983215310181,13550,1536689983214998736,base_link,47.71,0.0
1536689983344608010,13551,1536689983344339092,base_link,47.7,0.0
1536689983441988583,13552,1536689983441622644,base_link,47.7,0.0
1536689983515525810,13553,1536689983515249852,base_link,47.69,0.0
1536689983642796706,13554,1536689983642565866,base_link,47.69,0.0
1536689983722049658,13555,1536689983721828002,base_link,47.69,0.0
1536689983819705517,13556,1536689983819486325,base_link,47.68,0.0
1536689983975831798,13557,1536689983975423813,base_link,47.68,0.0
1536689984000417836,13558,1536689983999957501,base_link,47.67,0.0
1536689984116337214,13559,1536689984116102662,base_link,47.67,0.0
1536689984216629199,13560,1536689984216377497,base_link,47.66,0.0
1536689984310198360,13561,1536689984310017663,base_link,47.66,0.0
1536689984440023370,13562,1536689984431452454,base_link,47.65,0.0
1536689984539677587,13563,1536689984533275455,base_link,47.65,0.0
1536689984620949505,13564,1536689984620559248,base_link,47.64,0.0
1536689984723531262,13565,1536689984722619264,base_link,47.64,0.0
1536689984826091740,13566,1536689984825248124,base_link,47.64,0.0
1536689984915387555,13567,1536689984915147276,base_link,47.63,0.0
1536689985022396125,13568,1536689985022046186,base_link,47.62,0.0
1536689985136198941,13569,1536689985135420378,base_link,47.62,0.0
1536689985221933703,13570,1536689985221489559,base_link,47.62,0.0
1536689985328492338,13571,1536689985327900999,base_link,47.61,0.0
1536689985436372012,13572,1536689985435307635,base_link,47.61,0.0
1536689985534876255,13573,1536689985534183032,base_link,47.6,0.0
1536689985643153642,13574,1536689985642594847,base_link,47.6,0.0
1536689985727852666,13575,1536689985727339117,base_link,47.59,0.0
1536689985816365854,13576,1536689985816089768,base_link,47.59,0.0
1536689985913916020,13577,1536689985913670333,base_link,47.59,0.0
1536689986056506512,13578,1536689986055972195,base_link,47.58,0.0
1536689986104959543,13579,1536689986104590980,base_link,47.57,0.0
1536689986239518458,13580,1536689986239093866,base_link,47.57,0.0
1536689986339383451,13581,1536689986338960267,base_link,47.57,0.0
1536689986417234120,13582,1536689986416954866,base_link,47.56,0.0
1536689986521222449,13583,1536689986520858750,base_link,47.56,0.0
1536689986624273917,13584,1536689986623902378,base_link,47.55,0.0
1536689986728356995,13585,1536689986728006384,base_link,47.55,0.0
1536689986840519263,13586,1536689986839127282,base_link,47.54,0.0
1536689986919517313,13587,1536689986914573815,base_link,47.54,0.0
1536689987030939672,13588,1536689987030555431,base_link,47.53,0.0
1536689987126402236,13589,1536689987126167557,base_link,47.53,0.0
1536689987222728256,13590,1536689987222128534,base_link,47.52,0.0
1536689987314180983,13591,1536689987313890273,base_link,47.52,0.0
1536689987426931549,13592,1536689987426483950,base_link,47.52,0.0
1536689987529553657,13593,1536689987529244004,base_link,47.51,0.0
1536689987632083192,13594,1536689987631643592,base_link,47.51,0.0
1536689987742783978,13595,1536689987741994343,base_link,47.5,0.0
1536689987824974103,13596,1536689987824514056,base_link,47.5,0.0
1536689987925294407,13597,1536689987925045040,base_link,47.49,0.0
1536689988024655099,13598,1536689988024184524,base_link,47.49,0.0
1536689988104961677,13599,1536689988104651096,base_link,47.48,0.0
1536689988222025716,13600,1536689988220059837,base_link,47.48,0.0
1536689988336777809,13601,1536689988336388032,base_link,47.47,0.0
