%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1536689966530043344,13385,1536689966528933401,base_link,-32000.0,-85000.0,-491000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689966619419572,13386,1536689966618920614,base_link,-24000.0,-94000.0,-494000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689966753999095,13387,1536689966753526664,base_link,-26000.0,-120000.0,-497000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689966830291676,13388,1536689966827797048,base_link,-20000.0,-150000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689966940483969,13389,1536689966940004627,base_link,-17000.0,-193000.0,-462000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967028844138,13390,1536689967028340029,base_link,-12000.0,-227000.0,-439000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967124266511,13391,1536689967122771814,base_link,-14000.0,-250000.0,-419000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967278157418,13392,1536689967276487880,base_link,-3000.0,-278000.0,-393000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967319219490,13393,1536689967318368129,base_link,-1000.0,-306000.0,-356000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967443542526,13394,1536689967442953204,base_link,13000.0,-328000.0,-331000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967534549893,13395,1536689967528174064,base_link,16000.0,-335000.0,-324000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967610115878,13396,1536689967609071404,base_link,27000.0,-337000.0,-313000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967720442534,13397,1536689967719662018,base_link,34000.0,-340000.0,-309000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967820787029,13398,1536689967820277832,base_link,49000.0,-345000.0,-296000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689967916222586,13399,1536689967915346458,base_link,57000.0,-349000.0,-290000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968005994095,13400,1536689968005441443,base_link,76000.0,-351000.0,-278000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968103963478,13401,1536689968103239889,base_link,82000.0,-348000.0,-276000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968248288241,13402,1536689968247633674,base_link,94000.0,-350000.0,-268000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968321531143,13403,1536689968320303189,base_link,107000.0,-353000.0,-259000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968430710706,13404,1536689968424792972,base_link,117000.0,-354000.0,-254000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968519203030,13405,1536689968518500560,base_link,111000.0,-344000.0,-258000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968610343224,13406,1536689968609553781,base_link,117000.0,-341000.0,-258000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968713658843,13407,1536689968713112527,base_link,118000.0,-340000.0,-253000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968840495258,13408,1536689968839687832,base_link,119000.0,-329000.0,-267000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689968919962955,13409,1536689968917655200,base_link,119000.0,-332000.0,-267000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969020181119,13410,1536689969019757263,base_link,118000.0,-332000.0,-263000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969136448356,13411,1536689969127212824,base_link,118000.0,-326000.0,-269000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969223349795,13412,1536689969215025014,base_link,125000.0,-318000.0,-277000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969314292781,13413,1536689969313600358,base_link,133000.0,-310000.0,-282000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969442469083,13414,1536689969441753846,base_link,142000.0,-314000.0,-268000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969515752528,13415,1536689969514759764,base_link,136000.0,-309000.0,-282000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969615993859,13416,1536689969615214944,base_link,147000.0,-304000.0,-274000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969699905520,13417,1536689969699277735,base_link,142000.0,-294000.0,-290000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969820387130,13418,1536689969819457084,base_link,144000.0,-290000.0,-295000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689969915677156,13419,1536689969913704652,base_link,142000.0,-286000.0,-298000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970015994900,13420,1536689970015223633,base_link,140000.0,-284000.0,-299000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970130584759,13421,1536689970129418626,base_link,132000.0,-278000.0,-307000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970221406822,13422,1536689970220806332,base_link,126000.0,-275000.0,-308000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970353357417,13423,1536689970352386029,base_link,115000.0,-269000.0,-326000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970423442547,13424,1536689970420219434,base_link,107000.0,-265000.0,-329000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970526082446,13425,1536689970524814365,base_link,99000.0,-264000.0,-333000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970610798622,13426,1536689970610140822,base_link,95000.0,-262000.0,-338000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970707472052,13427,1536689970706551478,base_link,94000.0,-258000.0,-348000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970841748034,13428,1536689970839415544,base_link,85000.0,-249000.0,-364000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689970916124142,13429,1536689970915317420,base_link,78000.0,-244000.0,-375000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689971018471124,13430,1536689971017806285,base_link,66000.0,-235000.0,-388000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689971118585388,13431,1536689971118093662,base_link,59000.0,-234000.0,-395000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689971253556320,13432,1536689971252946199,base_link,58000.0,-221000.0,-409000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689971329752329,13433,1536689971329005477,base_link,63000.0,-220000.0,-406000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536689971402148831,13434,1536689971401670256,base_link,64000.0,-215000.0,-411000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
