%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536689966611986150,5447,1536689966610401728,map,-73.4458007813,12.2262859344,62.2100982666,0.0117094105829,0.00736183051371,-0.998725187415,-0.0485457843451
1536689966836461465,5448,1536689966836027113,map,-78.3541641235,12.4617137909,62.2775917053,0.0117094105829,0.00736183051371,-0.998725187415,-0.0485457843451
1536689967075289275,5449,1536689967074965127,map,-82.7972640991,12.7791900635,62.33152771,0.00160540898642,-0.119825575701,-0.991155827542,-0.0570033297265
1536689967346785706,5450,1536689967345829645,map,-88.3325958252,13.445101738,62.4166717529,-0.00439918348289,-0.242963694515,-0.967987471058,-0.0628454151655
1536689967595668474,5451,1536689967595129838,map,-93.0129013062,14.3702077866,62.5027236938,-0.0107792058166,-0.316173030003,-0.944051053007,-0.0931988902182
1536689967801636567,5452,1536689967799338091,map,-96.8629760742,15.3313913345,62.4413452148,-0.0107792058166,-0.316173030003,-0.944051053007,-0.0931988902182
1536689968061223484,5453,1536689968060799084,map,-102.194610596,16.9645767212,62.1220970154,-0.00381400537796,-0.341298397769,-0.931473751746,-0.125926593111
1536689968278725968,5454,1536689968277832401,map,-106.297325134,18.5284614563,61.6975822449,-0.004501585667,-0.373408100325,-0.907902480585,-0.190418518231
1536689968549847405,5455,1536689968549382654,map,-111.002960205,20.823677063,61.0725212097,-0.004501585667,-0.373408100325,-0.907902480585,-0.190418518231
1536689968745490598,5456,1536689968745001432,map,-114.473045349,22.9929790497,60.5837516785,-0.0412686446499,-0.382755947452,-0.885290955682,-0.260872971859
1536689968981534895,5457,1536689968981092639,map,-118.355880737,26.0530052185,60.0778923035,-0.0805582144429,-0.376798659819,-0.865915719713,-0.318940606378
1536689969197149352,5458,1536689969196693465,map,-121.368431091,28.9595508575,59.6778755188,-0.0805582144429,-0.376798659819,-0.865915719713,-0.318940606378
1536689969479347309,5459,1536689969478980346,map,-125.15435791,33.5495643616,59.1857833862,-0.107023604314,-0.368864064472,-0.843402169865,-0.375710034372
1536689969698756123,5460,1536689969698382024,map,-127.892303467,37.9126205444,58.8423919678,-0.155473950874,-0.358253771736,-0.796691978341,-0.461263457563
1536689969958854317,5461,1536689969958541305,map,-130.144256592,42.6099586487,58.5669517517,-0.155473950874,-0.358253771736,-0.796691978341,-0.461263457563
1536689970205848483,5462,1536689970205551630,map,-131.870941162,48.0281105042,58.446598053,-0.207914533901,-0.337077332095,-0.744491495285,-0.537478215585
1536689970480709814,5463,1536689970480270918,map,-132.690490723,53.7087173462,58.6390075684,-0.274348185101,-0.29324555137,-0.685073167723,-0.607795092774
1536689970707242493,5464,1536689970704175438,map,-132.618453979,58.9874382019,59.0707702637,-0.274348185101,-0.29324555137,-0.685073167723,-0.607795092774
1536689970940725764,5465,1536689970940204887,map,-131.883346558,64.1938934326,59.6782073975,-0.306732337604,-0.232476577642,-0.626966408404,-0.677335246868
1536689971188381921,5466,1536689971188135850,map,-130.615463257,69.2495727539,60.3873176575,-0.306732337604,-0.232476577642,-0.626966408404,-0.677335246868
1536689971477143284,5467,1536689971476733315,map,-128.572158813,74.9053421021,61.2712554932,-0.311526934936,-0.19279694725,-0.564259606118,-0.73985904255
1536689971642359566,5468,1536689971641916510,map,-126.947540283,78.3983764648,61.8261909485,-0.311526934936,-0.19279694725,-0.564259606118,-0.73985904255
1536689971915275081,5469,1536689971914469286,map,-124.200408936,83.1769561768,62.6015319824,-0.34821883599,-0.178592045193,-0.477532421326,-0.786645606508
1536689972141303202,5470,1536689972140877938,map,-121.35484314,87.3155517578,63.2116470337,-0.358634487371,-0.174012771514,-0.423877891173,-0.813282480564
1536689972388302776,5471,1536689972387937157,map,-118.233802795,91.1670074463,63.6602706909,-0.358634487371,-0.174012771514,-0.423877891173,-0.813282480564
1536689972620950494,5472,1536689972620675880,map,-114.746116638,94.6601409912,64.0380783081,-0.36529757167,-0.150657777448,-0.354239746809,-0.847569536974
1536689972882261380,5473,1536689972881371012,map,-110.593811035,97.9892196655,64.364074707,-0.370605920914,-0.136048312728,-0.306774544629,-0.86604358248
1536689973091969623,5474,1536689973091474761,map,-106.828033447,100.422737122,64.5651245117,-0.370605920914,-0.136048312728,-0.306774544629,-0.86604358248
1536689973389976373,5475,1536689973384614938,map,-102.148590088,102.883766174,64.6488952637,-0.383290350962,-0.122545871582,-0.231720930626,-0.885650284552
1536689973598192511,5476,1536689973597866315,map,-97.6436767578,104.766624451,64.5820388794,-0.386119567327,-0.114296311306,-0.157685845355,-0.901655814113
1536689973896408565,5477,1536689973895537014,map,-92.1598587036,106.45098114,64.30909729,-0.386119567327,-0.114296311306,-0.157685845355,-0.901655814113
1536689974081754282,5478,1536689974081375512,map,-88.1518707275,107.286209106,63.9951324463,-0.39613684695,-0.106844753304,-0.0584175016542,-0.910080871505
1536689974295913465,5479,1536689974295489001,map,-83.6160430908,107.876411438,63.4681243896,-0.39613684695,-0.106844753304,-0.0584175016542,-0.910080871505
1536689974539135737,5480,1536689974538588237,map,-79.0467605591,108.05846405,62.8512649536,-0.391821895166,-0.0686921119978,0.0256606768512,-0.917114238185
1536689974781715089,5481,1536689974780872784,map,-73.9897003174,107.721427917,62.1822166443,-0.391821895166,-0.0686921119978,0.0256606768512,-0.917114238185
1536689975045405344,5482,1536689975045079404,map,-68.1408462524,106.529998779,61.4994850159,-0.38033878082,-0.0278640855231,0.114381399482,-0.917323770539
1536689975302937841,5483,1536689975302568447,map,-63.2597923279,104.742675781,61.0844726562,-0.366372285589,0.0240301994591,0.185336054127,-0.911506689447
1536689975540866901,5484,1536689975540485603,map,-58.5397415161,102.341117859,60.8441543579,-0.346691820994,0.046254236005,0.23457780687,-0.906994255457
1536689975765451396,5485,1536689975764813883,map,-53.9871330261,99.5112228394,60.5934753418,-0.346691820994,0.046254236005,0.23457780687,-0.906994255457
1536689975985808622,5486,1536689975985165894,map,-50.0488090515,96.5399169922,60.3865509033,-0.347364437064,0.0951280558504,0.329426508714,-0.872792516129
1536689976244404920,5487,1536689976243873292,map,-46.0394859314,92.8406677246,60.1715583801,-0.347364437064,0.0951280558504,0.329426508714,-0.872792516129
1536689976487224008,5488,1536689976486532097,map,-42.3870010376,88.6547470093,60.0682106018,-0.336187868077,0.129707854452,0.381866778983,-0.851076584662
1536689976742648070,5489,1536689976742040157,map,-38.5350646973,83.3313369751,60.013671875,-0.336187868077,0.129707854452,0.381866778983,-0.851076584662
1536689976990205191,5490,1536689976989743032,map,-35.6254196167,78.482963562,60.0987091064,-0.285165760363,0.130505525408,0.460886351256,-0.830200318104
1536689977236472439,5491,1536689977236036232,map,-32.9091072083,73.0089874268,60.357093811,-0.21613577509,0.130102613062,0.513813226728,-0.819972319557
1536689977480524889,5492,1536689977480208453,map,-30.911945343,68.3011932373,60.7100563049,-0.21613577509,0.130102613062,0.513813226728,-0.819972319557
1536689977726622960,5493,1536689977726053957,map,-28.8200893402,62.7448997498,61.3387718201,-0.0941572850493,0.124172405422,0.551292008848,-0.819629636107
1536689977982337156,5494,1536689977980396076,map,-26.9290924072,57.3236961365,62.1897583008,-0.0941572850493,0.124172405422,0.551292008848,-0.819629636107
1536689978242726316,5495,1536689978242246430,map,-25.1598758698,52.0221710205,63.1770172119,-0.0310373867655,0.105577756624,0.582768265065,-0.805152884341
1536689978507217853,5496,1536689978506875370,map,-23.4949913025,46.8409690857,64.1125335693,-0.0230900686684,0.102816110787,0.60128934994,-0.792052279677
1536689978731472472,5497,1536689978730902189,map,-22.1874732971,42.5457801819,64.8217544556,-0.0230900686684,0.102816110787,0.60128934994,-0.792052279677
1536689979009124132,5498,1536689979008531802,map,-20.6663475037,37.1471862793,65.5334777832,-0.0641885305039,0.111093896103,0.605032638511,-0.785794811091
1536689979240337695,5499,1536689979239851729,map,-19.6042289734,32.9631385803,65.9355621338,-0.0641885305039,0.111093896103,0.605032638511,-0.785794811091
1536689979487952254,5500,1536689979487616074,map,-18.4847812653,28.0528240204,66.1625137329,-0.113677977401,0.114877053507,0.604564759814,-0.779988481468
1536689979724446102,5501,1536689979724008326,map,-17.5944862366,23.5264644623,66.109588623,-0.181948786058,0.131912302696,0.612091002675,-0.758180973181
1536689980007212774,5502,1536689980004292785,map,-16.7782154083,18.240152359,65.764465332,-0.242536907453,0.152369178457,0.631593760045,-0.720450417622
1536689980229801886,5503,1536689980229384269,map,-16.3315982819,13.6819791794,65.2556152344,-0.242536907453,0.152369178457,0.631593760045,-0.720450417622
1536689980479729672,5504,1536689980479109470,map,-16.1953144073,9.46216964722,64.6765670776,-0.27673934701,0.17895394918,0.668362365522,-0.666845234101
1536689980675475037,5505,1536689980675150889,map,-16.3435325623,5.57891082764,64.1188354492,-0.27673934701,0.17895394918,0.668362365522,-0.666845234101
1536689980935958817,5506,1536689980935517426,map,-17.034570694,0.0711613297463,63.316986084,0.279690805206,-0.194659944438,-0.70270327845,0.624570782193
1536689981197732886,5507,1536689981197267784,map,-18.0562400818,-4.64183473587,62.5604248047,0.283194703575,-0.224373859409,-0.747517183987,0.557382445656
1536689981433056442,5508,1536689981432741061,map,-19.6273479462,-9.74678230286,61.5992202759,0.283194703575,-0.224373859409,-0.747517183987,0.557382445656
1536689981674175272,5509,1536689981673745976,map,-21.3999576569,-14.0408000946,60.6844291687,0.276386929092,-0.256218478334,-0.783018138973,0.494818098726
1536689981935201368,5510,1536689981931760087,map,-24.3642520905,-19.340177536,59.6455688477,0.276386929092,-0.256218478334,-0.783018138973,0.494818098726
1536689982192030275,5511,1536689982189595101,map,-27.4779720306,-23.6907310486,58.8960571289,0.224577252319,-0.291991016845,-0.819576655549,0.438862631699
1536689982424666218,5512,1536689982424195131,map,-31.0872859955,-27.8016090393,58.2640953064,0.188309770595,-0.312001470694,-0.853585107339,0.372272718733
1536689982632313769,5513,1536689982631832954,map,-34.4590568542,-30.9670124054,57.8494338989,0.188309770595,-0.312001470694,-0.853585107339,0.372272718733
1536689982882911065,5514,1536689982882450058,map,-39.3900604248,-34.6794319153,57.4727516174,0.143052584219,-0.339268207221,-0.882370059953,0.293012148238
1536689983144292765,5515,1536689983143368095,map,-44.4131240845,-37.5303497314,57.3489990234,0.105263601499,-0.364312885252,-0.891712255371,0.247072761469
1536689983391077754,5516,1536689983389839272,map,-49.7715606689,-39.7530097961,57.4550170898,0.105263601499,-0.364312885252,-0.891712255371,0.247072761469
1536689983604595745,5517,1536689983604278572,map,-55.322303772,-41.2974052429,57.8355331421,0.0249813785186,-0.382152493953,-0.910480388052,0.156079675378
1536689983794429712,5518,1536689983794012639,map,-59.9992179871,-42.08959198,58.2669296265,0.0249813785186,-0.382152493953,-0.910480388052,0.156079675378
1536689984039166872,5519,1536689984037646096,map,-65.1290969849,-42.5155220032,58.7330322266,-0.0210755724867,-0.404572153733,-0.911621730413,0.0694479179509
1536689984282913734,5520,1536689984282543155,map,-71.1686859131,-42.4562187195,59.3225746155,-0.0572257703054,-0.408721418152,-0.910860852082,0.00212642902349
1536689984539895691,5521,1536689984538283302,map,-77.0682907104,-41.8051490784,59.9412918091,-0.0572257703054,-0.408721418152,-0.910860852082,0.00212642902349
1536689984781155508,5522,1536689984780661894,map,-81.9125061035,-40.6536903381,60.5896568298,-0.0977046900763,-0.399054442648,-0.907870256244,-0.0835520386769
1536689984993988244,5523,1536689984993649056,map,-86.9678115845,-38.8689651489,61.3681716919,-0.0977046900763,-0.399054442648,-0.907870256244,-0.0835520386769
1536689985249452177,5524,1536689985248770570,map,-91.7855911255,-36.6883163452,62.0867767334,-0.11507210826,-0.393983926566,-0.89697442819,-0.164231393716
1536689985498867405,5525,1536689985498512442,map,-96.3926544189,-34.2312202454,62.5911254883,-0.11507210826,-0.393983926566,-0.89697442819,-0.164231393716
1536689985731650638,5526,1536689985731031909,map,-100.678230286,-31.3733081818,62.9989395142,-0.14018566847,-0.404594999233,-0.86238603274,-0.270076277164
1536689985957367828,5527,1536689985956992929,map,-104.569770813,-28.0918388367,63.404335022,-0.169215372945,-0.376535400152,-0.847166471492,-0.334508923006
