%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1536689966501882366,1365,1536689966501387056,,1,1,1,GUIDED,4
1536689967511553589,1366,1536689967511159779,,1,1,1,GUIDED,4
1536689968505985117,1367,1536689968505755813,,1,1,1,GUIDED,4
1536689969494527582,1368,1536689969493873526,,1,1,1,GUIDED,4
1536689970493207625,1369,1536689970492959954,,1,1,1,GUIDED,4
1536689971510771165,1370,1536689971510559653,,1,1,1,GUIDED,4
1536689972481255064,1371,1536689972480924644,,1,1,1,GUIDED,4
1536689973499311641,1372,1536689973497633591,,1,1,1,GUIDED,4
1536689974478755690,1373,1536689974478412278,,1,1,1,GUIDED,4
1536689975512349487,1374,1536689975512146391,,1,1,1,GUIDED,4
1536689976489104834,1375,1536689976488623508,,1,1,1,GUIDED,4
1536689977485445380,1376,1536689977485139375,,1,1,1,GUIDED,4
1536689978507487667,1377,1536689978507179998,,1,1,1,GUIDED,4
1536689979488855388,1378,1536689979488554791,,1,1,1,GUIDED,4
1536689980520773440,1379,1536689980520524297,,1,1,1,GUIDED,4
1536689981511109503,1380,1536689981510749964,,1,1,1,GUIDED,4
1536689982497183899,1381,1536689982496999169,,1,1,1,GUIDED,4
1536689983489268921,1382,1536689983488964996,,1,1,1,GUIDED,4
1536689984489774369,1383,1536689984489206422,,1,1,1,GUIDED,4
1536689985499739597,1384,1536689985499354267,,1,1,1,GUIDED,4
1536689986482226221,1385,1536689986481985270,,1,1,1,GUIDED,4
1536689987517795338,1386,1536689987517439607,,1,1,1,GUIDED,4
1536689988489805196,1387,1536689988489499159,,1,1,1,GUIDED,4
1536689989494256675,1388,1536689989493528574,,1,1,1,GUIDED,4
1536689990499290661,1389,1536689990495267929,,1,1,1,GUIDED,4
1536689991508125818,1390,1536689991507844261,,1,1,1,GUIDED,4
1536689992498196323,1391,1536689992497353922,,1,1,1,GUIDED,4
1536689993477551446,1392,1536689993477210595,,1,1,1,GUIDED,4
1536689994482982921,1393,1536689994482789040,,1,1,1,GUIDED,4
1536689995484654727,1394,1536689995484268725,,1,1,1,GUIDED,4
1536689996489915520,1395,1536689996489717543,,1,1,1,GUIDED,4
1536689997508885792,1396,1536689997507704684,,1,1,1,GUIDED,4
1536689998478489371,1397,1536689998478251876,,1,1,1,GUIDED,4
1536689999499891617,1398,1536689999499677065,,1,1,1,GUIDED,4
