%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1536689966791813446,3189,1536689966791434068,,1536689966718000000,fcu
1536689967290487076,3190,1536689967290200687,,1536689967201000000,fcu
1536689967661407876,3191,1536689967661204140,,1536689967599000000,fcu
1536689967954782925,3192,1536689967954575701,,1536689967878000000,fcu
1536689968503267969,3193,1536689968503002986,,1536689968426000000,fcu
1536689968868440437,3194,1536689968868280027,,1536689968800000000,fcu
1536689969214305488,3195,1536689969213908031,,1536689969156000000,fcu
1536689969667618966,3196,1536689969667370687,,1536689969600000000,fcu
1536689970255524285,3197,1536689970255309317,,1536689970223000000,fcu
1536689970610401580,3198,1536689970609986076,,1536689970558000000,fcu
1536689971122065356,3199,1536689971121880531,,1536689971058000000,fcu
1536689971790555163,3200,1536689971790336035,,1536689971759000000,fcu
1536689972222643854,3201,1536689972222349113,,1536689972158000000,fcu
1536689972623300071,3202,1536689972622422439,,1536689972557000000,fcu
1536689972977505519,3203,1536689972977276792,,1536689972916000000,fcu
1536689973471915243,3204,1536689973471530137,,1536689973398000000,fcu
1536689974014579284,3205,1536689974014122021,,1536689973956000000,fcu
1536689974540294479,3206,1536689974540069239,,1536689974477000000,fcu
1536689974981972801,3207,1536689974972534044,,1536689974900000000,fcu
1536689975394482597,3208,1536689975394285260,,1536689975336000000,fcu
1536689976026252412,3209,1536689976026015205,,1536689975958000000,fcu
1536689976421172553,3210,1536689976420962768,,1536689976377000000,fcu
1536689976879622289,3211,1536689976879319900,,1536689976820000000,fcu
1536689977268816048,3212,1536689977268659958,,1536689977201000000,fcu
1536689977729458343,3213,1536689977729209328,,1536689977657000000,fcu
1536689978119901625,3214,1536689978119741182,,1536689978056000000,fcu
1536689978734202420,3215,1536689978733951229,,1536689978676000000,fcu
1536689979185899668,3216,1536689979185641630,,1536689979118000000,fcu
1536689979742647159,3217,1536689979736030027,,1536689979678000000,fcu
1536689980078644350,3218,1536689980078438310,,1536689980019000000,fcu
1536689980615144651,3219,1536689980614869333,,1536689980536000000,fcu
1536689981084871508,3220,1536689981084678875,,1536689981019000000,fcu
1536689981510161633,3221,1536689981509812782,,1536689981459000000,fcu
1536689981839971980,3222,1536689981839655512,,1536689981776000000,fcu
1536689982374838325,3223,1536689982374574335,,1536689982317000000,fcu
1536689982790318220,3224,1536689982790006040,,1536689982721000000,fcu
1536689983168127823,3225,1536689983167953429,,1536689983121000000,fcu
1536689983691696760,3226,1536689983691495136,,1536689983638000000,fcu
1536689984039465133,3227,1536689984038124159,,1536689983998000000,fcu
1536689984669657471,3228,1536689984669202096,,1536689984623000000,fcu
1536689985110736103,3229,1536689985110526831,,1536689985041000000,fcu
1536689985671732782,3230,1536689985667314832,,1536689985623000000,fcu
1536689986088165665,3231,1536689986086509822,,1536689986023000000,fcu
1536689986480297716,3232,1536689986480047422,,1536689986437000000,fcu
1536689986891024314,3233,1536689986890020383,,1536689986838000000,fcu
1536689987309042804,3234,1536689987308616900,,1536689987257000000,fcu
1536689987758672897,3235,1536689987758258992,,1536689987698000000,fcu
1536689988352095421,3236,1536689988351929795,,1536689988298000000,fcu
1536689988896289614,3237,1536689988896139604,,1536689988825000000,fcu
1536689989236616118,3238,1536689989233605477,,1536689989200000000,fcu
1536689989681461491,3239,1536689989678326183,,1536689989601000000,fcu
1536689990209143461,3240,1536689990208894798,,1536689990137000000,fcu
1536689990493954569,3241,1536689990491871574,,1536689990425000000,fcu
1536689990939623944,3242,1536689990939418800,,1536689990878000000,fcu
1536689991397789883,3243,1536689991397495046,,1536689991338000000,fcu
1536689991720728291,3244,1536689991718928773,,1536689991658000000,fcu
1536689992279975146,3245,1536689992278726936,,1536689992219000000,fcu
1536689992769587030,3246,1536689992769355614,,1536689992717000000,fcu
1536689993071138737,3247,1536689993070953912,,1536689993001000000,fcu
1536689993567089588,3248,1536689993566876412,,1536689993521000000,fcu
1536689994085417598,3249,1536689994085109802,,1536689994038000000,fcu
1536689994641998088,3250,1536689994641559480,,1536689994579000000,fcu
1536689995047331540,3251,1536689995047115900,,1536689994998000000,fcu
1536689995525661568,3252,1536689995525421225,,1536689995478000000,fcu
1536689995974480171,3253,1536689995974275667,,1536689995937000000,fcu
1536689996292592133,3254,1536689996292314511,,1536689996257000000,fcu
1536689996738869677,3255,1536689996738146856,,1536689996698000000,fcu
1536689997229394456,3256,1536689997229069924,,1536689997178000000,fcu
1536689997689578048,3257,1536689997689380327,,1536689997621000000,fcu
1536689997974574493,3258,1536689997974380837,,1536689997917000000,fcu
1536689998530216905,3259,1536689998530031856,,1536689998478000000,fcu
1536689998812545865,3260,1536689998812121561,,1536689998757000000,fcu
1536689999317649915,3261,1536689999317326055,,1536689999237000000,fcu
1536689999738625063,3262,1536689999738388688,,1536689999678000000,fcu
