%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1539875881156971240,2187,1539875881156405832,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875881450693288,2188,1539875881450521864,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875881793116232,2189,1539875881792370504,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875882147481000,2190,1539875882147009640,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875882543927336,2191,1539875882542926056,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875882974977864,2192,1539875882974742248,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875883234197864,2193,1539875883233592872,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875883586381032,2194,1539875883586160552,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875883896185704,2195,1539875883895983560,,0,1507,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875884193974536,2196,1539875884192215688,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875884512659784,2197,1539875884512328520,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875884977287112,2198,1539875884976915944,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875885327448968,2199,1539875885325665800,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875885619473160,2200,1539875885619002408,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875885881362440,2201,1539875885879861480,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875886228882920,2202,1539875886228558408,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875886573281544,2203,1539875886573040584,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875886966009096,2204,1539875886965764808,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875887291791624,2205,1539875887291341832,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875887598204264,2206,1539875887597718536,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875887981100552,2207,1539875887980816296,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875888293989416,2208,1539875888293716968,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875888588734248,2209,1539875888588543720,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875888994687080,2210,1539875888994408840,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875889252846504,2211,1539875889252537032,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875889545374312,2212,1539875889545012584,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875889930689736,2213,1539875889929911592,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875890187957384,2214,1539875890187714056,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875890525426408,2215,1539875890524188936,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875890853923208,2216,1539875890853347368,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875891207578824,2217,1539875891207389512,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875891528317512,2218,1539875891527135304,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875891815631272,2219,1539875891815363944,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875892156841288,2220,1539875892156609576,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875892452370888,2221,1539875892452104872,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875892728873320,2222,1539875892728620040,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875893124080456,2223,1539875893123592968,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875893537777192,2224,1539875893537351016,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875893918892648,2225,1539875893918640520,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875894190673416,2226,1539875894190396680,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875894506535112,2227,1539875894506294792,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875894764372776,2228,1539875894763536488,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875895127511592,2229,1539875895127361576,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875895563997512,2230,1539875895563119784,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875895880084552,2231,1539875895879830728,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875896305599784,2232,1539875896305186536,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875896525392168,2233,1539875896525103912,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875896895757416,2234,1539875896895569384,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875897206741512,2235,1539875897206222440,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875897535366248,2236,1539875897534932936,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875897891685480,2237,1539875897891438568,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875898216781032,2238,1539875898216500328,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875898492460104,2239,1539875898491935880,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875898915771496,2240,1539875898915581512,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875899272101064,2241,1539875899271768584,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875899551419592,2242,1539875899551198280,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875899892252872,2243,1539875899892056904,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875900155431176,2244,1539875900155117736,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875900530587720,2245,1539875900530374248,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875900787657416,2246,1539875900786313192,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875901056692584,2247,1539875901055724904,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875901317983848,2248,1539875901317793064,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875901724466568,2249,1539875901724051208,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875902081835496,2250,1539875902081697704,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875902488445032,2251,1539875902487887400,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875902797143080,2252,1539875902796648360,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875903142232072,2253,1539875903141892360,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875903512147208,2254,1539875903511966312,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875903829085480,2255,1539875903828390664,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875904137778696,2256,1539875904137573832,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875904463593512,2257,1539875904460004360,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875904736872008,2258,1539875904736686664,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875905087479624,2259,1539875905087329960,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875905426830728,2260,1539875905422688520,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875905649138888,2261,1539875905648965000,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875906034445480,2262,1539875906034268936,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875906385984232,2263,1539875906379668232,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875906732244680,2264,1539875906732057512,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875907091906088,2265,1539875907091544968,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875907409225608,2266,1539875907409015464,,0,1505,1536,1487,1511,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
