%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1539875881186315016,0,1539875881185401992,1,1,1472,-220.0,36.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881203695784,1,1539875881203000744,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881224509320,2,1539875881223459016,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881244077480,3,1539875881243531144,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881263987560,4,1539875881263668744,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881284599080,5,1539875881283963016,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881305554344,6,1539875881304149832,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881325831912,7,1539875881323711240,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881344398568,8,1539875881343455496,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881374191752,9,1539875881364050888,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881384389512,10,1539875881383415304,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881404029640,11,1539875881403441128,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881424811848,12,1539875881423714216,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881444292232,13,1539875881443746568,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881464364936,14,1539875881463939592,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881484647944,15,1539875881484149320,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881505502792,16,1539875881504125704,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881525733544,17,1539875881525069384,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881544299656,18,1539875881543789416,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881564528968,19,1539875881563946408,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881585143784,20,1539875881584454568,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881608675944,21,1539875881607001256,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881624279560,22,1539875881623665640,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881644500520,23,1539875881643854184,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881663338888,24,1539875881662906888,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881685674920,25,1539875881684360744,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881705138024,26,1539875881704344520,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881725545512,27,1539875881724409576,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881744315880,28,1539875881743767112,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881765219880,29,1539875881764387208,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881785736392,30,1539875881784790792,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881808177480,31,1539875881807692488,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881824709352,32,1539875881823706216,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881844312264,33,1539875881843967912,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881865523656,34,1539875881863934216,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881884464840,35,1539875881884079400,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881904976104,36,1539875881904365608,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881924970728,37,1539875881924255592,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881945354408,38,1539875881943674856,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881963749160,39,1539875881963414632,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875881983968648,40,1539875881983413096,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882003962440,41,1539875882003421832,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882023861544,42,1539875882023413864,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882043931976,43,1539875882043667720,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882064597320,44,1539875882063950664,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882085914504,45,1539875882084541096,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882105002984,46,1539875882103769128,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882124726344,47,1539875882124036776,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882146314728,48,1539875882143529896,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882163846408,49,1539875882163421416,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882184044552,50,1539875882183390632,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882203977352,51,1539875882203416072,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882224290568,52,1539875882223431144,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882243747592,53,1539875882243407336,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882263969096,54,1539875882263563048,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882285242088,55,1539875882284666600,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882304371464,56,1539875882303921640,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882325016712,57,1539875882324417768,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882345161992,58,1539875882343503496,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882368429960,59,1539875882366666216,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882383904936,60,1539875882383426152,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882404036392,61,1539875882403673480,1,1,1472,-220.0,41.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882423433192,62,1539875882422894280,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882444204744,63,1539875882443564936,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882463890344,64,1539875882463540008,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882484104552,65,1539875882483728456,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882505079560,66,1539875882503815016,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882525209416,67,1539875882523784680,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882543915560,68,1539875882543417448,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882563897000,69,1539875882563379368,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882583943848,70,1539875882583370984,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882603745320,71,1539875882603371944,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882624183720,72,1539875882623502184,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882644072744,73,1539875882643569800,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882663301768,74,1539875882662883304,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882687192296,75,1539875882686331048,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882704039176,76,1539875882703695016,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882725274952,77,1539875882724680008,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882743969000,78,1539875882743529256,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882763851688,79,1539875882763352968,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882783816520,80,1539875882783392456,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882803758088,81,1539875882803352456,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882824791240,82,1539875882823363656,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882843711080,83,1539875882843391272,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882863928840,84,1539875882863593960,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882884250088,85,1539875882883829064,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882904651976,86,1539875882903863464,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882924173672,87,1539875882923727816,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882943984168,88,1539875882943399208,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882963891240,89,1539875882963568616,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875882983761960,90,1539875882983354696,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883003851720,91,1539875883003494792,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883023868392,92,1539875883023357640,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883043859240,93,1539875883043517672,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883064483624,94,1539875883063731304,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883084705192,95,1539875883084011912,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883104558472,96,1539875883103989064,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883125557096,97,1539875883124364456,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883147348008,98,1539875883145521992,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883163726408,99,1539875883163503592,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883184458056,100,1539875883183540072,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883203776424,101,1539875883203389800,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883223874760,102,1539875883223375560,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883243740968,103,1539875883243447272,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883264227720,104,1539875883263591496,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883284422760,105,1539875883284028936,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883306314184,106,1539875883304350952,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883330703976,107,1539875883323895432,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883344656840,108,1539875883343430152,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883363835016,109,1539875883363378280,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1539875883384292744,110,1539875883383344936,1,1,1472,-220.0,44.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
