%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1531946684154927290,4605,1531946684154543140,,0,1323,1551,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946684435363743,4606,1531946684434834756,,0,1404,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946684800157405,4607,1531946684799944952,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946685054577033,4608,1531946685054403223,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946685434624013,4609,1531946685433810891,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946685827026391,4610,1531946685826500990,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946686072615717,4611,1531946686072334336,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946686510709887,4612,1531946686509555099,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946686853747211,4613,1531946686852485876,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946687256381836,4614,1531946687256068567,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946687515571119,4615,1531946687515275427,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946687949498896,4616,1531946687949243095,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946688212746169,4617,1531946688212521134,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946688469120004,4618,1531946688468928874,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946688810787174,4619,1531946688810574881,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946689172743266,4620,1531946689172580949,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946689517502718,4621,1531946689517184135,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946689844685639,4622,1531946689844478021,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946690124145821,4623,1531946690123079043,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946690422398407,4624,1531946690422016626,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946690801041905,4625,1531946690800805728,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946691119346629,4626,1531946691118553357,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946691633339147,4627,1531946691632647875,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946691948188215,4628,1531946691947418634,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946692303937362,4629,1531946692303744471,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946692648383994,4630,1531946692648099219,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946692923514442,4631,1531946692922560293,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946693343415147,4632,1531946693342864614,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946693601062067,4633,1531946693598211658,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946693975129633,4634,1531946693973510625,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946694280825655,4635,1531946694280506496,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946694698494357,4636,1531946694698259046,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946695051280466,4637,1531946695050532207,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946695479811539,4638,1531946695477525238,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946695844318953,4639,1531946695843564355,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946696214182157,4640,1531946696213434122,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946696532538554,4641,1531946696532318962,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946696867603422,4642,1531946696867317207,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946697229914147,4643,1531946697226400608,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946697583722085,4644,1531946697583520517,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946697944804610,4645,1531946697944532769,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946698236287616,4646,1531946698236029221,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946698556674096,4647,1531946698554639371,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946698784508534,4648,1531946698784239575,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946699132668673,4649,1531946699132218955,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946699494196145,4650,1531946699492797626,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531946699784627676,4651,1531946699784404274,,0,1514,1552,1549,1510,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
