%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1531946683849949273,14374,1531946683849442792,base_link,-134000.0,399000.0,-330000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946683951393598,14375,1531946683950974327,base_link,-128000.0,371000.0,-365000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684037422448,14376,1531946684035057198,base_link,-129000.0,354000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684168301027,14377,1531946684167625507,base_link,-134000.0,371000.0,-364000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684263085424,14378,1531946684261640547,base_link,-128000.0,387000.0,-341000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684346993429,14379,1531946684346450771,base_link,-119000.0,402000.0,-322000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684471387075,14380,1531946684470493051,base_link,-128000.0,420000.0,-303000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684548919670,14381,1531946684548378389,base_link,-117000.0,434000.0,-282000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684689570854,14382,1531946684688365930,base_link,-132000.0,446000.0,-253000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684752690723,14383,1531946684752281921,base_link,-143000.0,457000.0,-244000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684917740011,14384,1531946684916802414,base_link,-163000.0,463000.0,-230000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946684951195437,14385,1531946684950771940,base_link,-105000.0,456000.0,-243000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946685046766543,14386,1531946685045847291,base_link,-98000.0,463000.0,-243000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946685198502731,14387,1531946685197132801,base_link,-80000.0,467000.0,-239000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946685276577087,14388,1531946685275480567,base_link,-78000.0,469000.0,-231000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531946685380492633,14389,1531946685375623282,base_link,-75000.0,472000.0,-221000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
