%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1531946684684627164,1459,1531946684683917708,,1,1,1,GUIDED,4
1531946685696485060,1460,1531946685696310865,,1,1,1,GUIDED,4
1531946686663842801,1461,1531946686661639196,,1,1,1,GUIDED,4
1531946687654883556,1462,1531946687650987339,,1,1,1,GUIDED,4
1531946688654692118,1463,1531946688654278994,,1,1,1,GUIDED,4
1531946689679991752,1464,1531946689679769150,,1,1,1,GUIDED,4
1531946690647820661,1465,1531946690647563963,,1,1,1,GUIDED,4
1531946691661343602,1466,1531946691660932207,,1,1,1,GUIDED,4
1531946692649640655,1467,1531946692649108914,,1,1,1,GUIDED,4
1531946693651728795,1468,1531946693651484871,,1,1,1,GUIDED,4
1531946694653243895,1469,1531946694652817709,,1,1,1,GUIDED,4
1531946695670913764,1470,1531946695670171844,,1,1,1,GUIDED,4
1531946696641250391,1471,1531946696640714809,,1,1,1,GUIDED,4
1531946697636839127,1472,1531946697635889941,,1,1,1,GUIDED,4
1531946698659068664,1473,1531946698654963580,,1,1,1,GUIDED,4
1531946699666249429,1474,1531946699664888367,,1,1,1,GUIDED,4
1531946700660387012,1475,1531946700658456016,,1,1,1,GUIDED,4
1531946701637106988,1476,1531946701634548974,,1,1,1,GUIDED,4
1531946702730458814,1477,1531946702730124000,,1,1,1,GUIDED,4
1531946703666503875,1478,1531946703663099123,,1,1,1,GUIDED,4
1531946704662774823,1479,1531946704660110294,,1,1,1,GUIDED,4
1531946705653733234,1480,1531946705653102054,,1,1,1,GUIDED,4
1531946706668318247,1481,1531946706668075540,,1,1,1,GUIDED,4
1531946707667141254,1482,1531946707666381726,,1,1,1,GUIDED,4
1531946708664780371,1483,1531946708663061156,,1,1,1,GUIDED,4
1531946709675705056,1484,1531946709674691615,,1,1,1,GUIDED,4
1531946710683421275,1485,1531946710682225315,,1,1,1,GUIDED,4
1531946711658515359,1486,1531946711658091318,,1,1,1,GUIDED,4
1531946712663979853,1487,1531946712660048900,,1,1,1,GUIDED,4
1531946713645600586,1488,1531946713645315555,,1,1,1,GUIDED,4
1531946714666764945,1489,1531946714666142186,,1,1,1,GUIDED,4
1531946715665147903,1490,1531946715664424136,,1,1,1,GUIDED,4
1531946716661903945,1491,1531946716661505196,,1,1,1,GUIDED,4
1531946717670880986,1492,1531946717670186577,,1,1,1,GUIDED,4
1531946718681981498,1493,1531946718681765524,,1,1,1,GUIDED,4
1531946719701195684,1494,1531946719699410325,,1,1,1,GUIDED,4
1531946720687032209,1495,1531946720684765118,,1,1,1,GUIDED,4
1531946721668922254,1496,1531946721668682812,,1,1,1,GUIDED,4
1531946722659436711,1497,1531946722658852049,,1,1,1,GUIDED,4
1531946723686160220,1498,1531946723679239592,,1,1,1,GUIDED,4
1531946724678197831,1499,1531946724674873342,,1,1,1,GUIDED,4
1531946725664783223,1500,1531946725663067049,,1,1,1,GUIDED,4
1531946726654259363,1501,1531946726645243598,,1,1,1,GUIDED,4
1531946727702805195,1502,1531946727702530088,,1,1,1,GUIDED,4
1531946728671473030,1503,1531946728670942602,,1,1,1,GUIDED,4
1531946729666696985,1504,1531946729666358520,,1,1,1,GUIDED,4
1531946730646138828,1505,1531946730645723399,,1,1,1,GUIDED,4
1531946731670410934,1506,1531946731668693127,,1,1,1,GUIDED,4
1531946732672486236,1507,1531946732671963011,,1,1,1,GUIDED,4
1531946733676662246,1508,1531946733672168050,,1,1,1,GUIDED,4
1531946734681012708,1509,1531946734679566230,,1,1,1,GUIDED,4
1531946735679505894,1510,1531946735679008602,,1,1,1,GUIDED,4
1531946736684214446,1511,1531946736683596681,,1,1,1,GUIDED,4
1531946737725634144,1512,1531946737725421531,,1,1,1,GUIDED,4
1531946738688370428,1513,1531946738687599887,,1,1,1,GUIDED,4
1531946739670499915,1514,1531946739670096747,,1,1,1,GUIDED,4
1531946740672532348,1515,1531946740672068960,,1,1,1,GUIDED,4
1531946741665060656,1516,1531946741664685759,,1,1,1,GUIDED,4
1531946742701209149,1517,1531946742700838157,,1,1,1,GUIDED,4
1531946743679771535,1518,1531946743679317688,,1,1,1,GUIDED,4
1531946744663270727,1519,1531946744660746714,,1,1,1,GUIDED,4
1531946745676112257,1520,1531946745675935662,,1,1,1,GUIDED,4
1531946746669986388,1521,1531946746669573520,,1,1,1,GUIDED,4
1531946747668331376,1522,1531946747663079028,,1,1,1,GUIDED,4
1531946748674523223,1523,1531946748673127201,,1,1,1,GUIDED,4
1531946749668466155,1524,1531946749668048357,,1,1,1,GUIDED,4
1531946750668827716,1525,1531946750667808800,,1,1,1,GUIDED,4
1531946751665193813,1526,1531946751664430635,,1,1,1,GUIDED,4
