%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1531946684136550699,4603,1531946684135767319,,1500,1517,1460,1468,1436,1436,1500,2036
1531946684433038319,4604,1531946684431759889,,1500,1503,1500,1480,1460,1460,1500,2036
1531946684797711636,4605,1531946684797439315,,1500,1495,1548,1489,1478,1478,1500,2036
1531946685052855736,4606,1531946685052647222,,1500,1473,1428,1497,1494,1494,1500,2036
1531946685434388765,4607,1531946685431271766,,1500,1463,1532,1502,1504,1504,1500,2036
1531946685819064533,4608,1531946685818824291,,1500,1454,1604,1513,1526,1526,1500,2036
1531946686072046359,4609,1531946686071865858,,1500,1455,1588,1514,1529,1529,1500,2036
1531946686510744752,4610,1531946686509278712,,1500,1455,1556,1514,1529,1529,1500,2036
1531946686853153201,4611,1531946686850205882,,1500,1447,1556,1522,1544,1544,1500,2036
1531946687252776285,4612,1531946687252410575,,1500,1441,1580,1528,1556,1556,1500,2036
1531946687512973503,4613,1531946687512644098,,1500,1438,1564,1533,1567,1567,1500,2036
1531946687947571934,4614,1531946687947108130,,1500,1443,1436,1555,1611,1611,1500,2036
1531946688206871413,4615,1531946688206445675,,1500,1465,1364,1569,1639,1639,1500,2036
1531946688467427489,4616,1531946688467251310,,1500,1487,1308,1577,1655,1655,1500,2036
1531946688800896497,4617,1531946688800702005,,1500,1515,1284,1567,1634,1634,1500,2036
1531946689171247836,4618,1531946689171015118,,1500,1540,1268,1550,1600,1600,1500,2036
1531946689509519026,4619,1531946689508418408,,1500,1554,1308,1531,1562,1562,1500,2036
1531946689840868372,4620,1531946689840437928,,1500,1552,1284,1515,1530,1530,1500,2036
1531946690116731871,4621,1531946690116100019,,1500,1539,1284,1504,1509,1509,1500,2036
1531946690409119850,4622,1531946690408820476,,1500,1521,1284,1497,1494,1494,1500,2036
1531946690798325288,4623,1531946690797862668,,1500,1500,1284,1493,1486,1486,1500,2036
1531946691110782565,4624,1531946691110413366,,1500,1494,1284,1490,1480,1480,1500,2036
1531946691575132937,4625,1531946691566592725,,1500,1488,1252,1488,1476,1476,1500,2036
1531946691925482018,4626,1531946691925039440,,1500,1486,1252,1495,1489,1489,1500,2036
1531946692295394781,4627,1531946692295035987,,1500,1477,1220,1501,1503,1503,1500,2036
1531946692645821851,4628,1531946692645540213,,1500,1477,1204,1505,1512,1512,1500,2036
1531946692919923362,4629,1531946692919374013,,1500,1480,1188,1509,1519,1519,1500,2036
1531946693325421521,4630,1531946693324966714,,1500,1489,1196,1511,1523,1523,1500,2036
1531946693601100421,4631,1531946693597778461,,1500,1490,1204,1508,1516,1516,1500,2036
1531946693958306707,4632,1531946693957830673,,1500,1487,1220,1509,1519,1519,1500,2036
1531946694255562692,4633,1531946694255261878,,1500,1485,1244,1508,1517,1517,1500,2036
1531946694664716827,4634,1531946694664475496,,1500,1492,1268,1506,1512,1512,1500,2036
1531946695045943822,4635,1531946695045477169,,1500,1495,1276,1505,1510,1510,1500,2036
1531946695465349797,4636,1531946695465076803,,1500,1494,1292,1500,1501,1501,1500,2036
1531946695840825648,4637,1531946695840503639,,1500,1497,1300,1501,1502,1502,1500,2036
1531946696208451438,4638,1531946696208018240,,1500,1496,1308,1505,1511,1511,1500,2036
1531946696531168944,4639,1531946696530987290,,1500,1490,1316,1508,1517,1517,1500,2036
1531946696866419629,4640,1531946696865673579,,1500,1483,1340,1507,1515,1515,1500,2036
1531946697223892858,4641,1531946697221644047,,1500,1480,1356,1508,1516,1516,1500,2036
1531946697581761634,4642,1531946697581066617,,1500,1482,1372,1506,1512,1512,1500,2036
1531946697941191696,4643,1531946697940888960,,1500,1482,1364,1503,1506,1506,1500,2036
1531946698233415853,4644,1531946698233087314,,1500,1489,1364,1505,1510,1510,1500,2036
1531946698556707456,4645,1531946698554274398,,1500,1499,1372,1509,1518,1518,1500,2036
1531946698782041572,4646,1531946698781790157,,1500,1504,1372,1513,1526,1526,1500,2036
1531946699129053805,4647,1531946699128728019,,1500,1508,1380,1516,1533,1533,1500,2036
1531946699490701943,4648,1531946699490420530,,1500,1512,1396,1517,1535,1535,1500,2036
1531946699778863854,4649,1531946699778346360,,1500,1509,1420,1516,1532,1532,1500,2036
1531946700074606865,4650,1531946700074010134,,1500,1509,1444,1514,1528,1528,1500,2036
1531946700489012867,4651,1531946700487750988,,1500,1502,1452,1509,1518,1518,1500,2036
1531946700729253032,4652,1531946700728835393,,1500,1500,1452,1507,1514,1514,1500,2036
1531946701032729088,4653,1531946701029423904,,1500,1500,1444,1510,1521,1521,1500,2036
1531946701324711851,4654,1531946701321850398,,1500,1497,1436,1514,1529,1529,1500,2036
1531946701731370530,4655,1531946701729139519,,1500,1490,1444,1515,1530,1530,1500,2036
1531946702059010115,4656,1531946702056452838,,1500,1490,1444,1518,1537,1537,1500,2036
1531946702435312406,4657,1531946702433070382,,1500,1497,1436,1522,1544,1544,1500,2036
1531946702794327775,4658,1531946702794088685,,1500,1502,1428,1524,1548,1548,1500,2036
1531946703248440969,4659,1531946703247956387,,1500,1505,1444,1522,1545,1545,1500,2036
1531946703518875236,4660,1531946703518614280,,1500,1508,1452,1533,1566,1566,1500,2036
1531946703975793826,4661,1531946703967474006,,1500,1502,1452,1517,1534,1534,1500,2036
1531946704224628564,4662,1531946704224313663,,1500,1500,1460,1515,1531,1531,1500,2036
1531946704543671911,4663,1531946704542657157,,1500,1504,1484,1521,1542,1542,1500,2036
1531946704863441330,4664,1531946704863062815,,1500,1500,1468,1517,1535,1535,1500,2036
1531946705308874662,4665,1531946705308690255,,1500,1486,1476,1560,1621,1621,1500,2036
1531946705588548705,4666,1531946705588160009,,1500,1461,1508,1540,1581,1581,1500,2036
