%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1531946683950099320,3359,1531946683949869547,,1531946683178000000,fcu
1531946684506037308,3360,1531946684504201044,,1531946683720000000,fcu
1531946684930172022,3361,1531946684929611980,,1531946684121000000,fcu
1531946685393790718,3362,1531946685393493649,,1531946684622000000,fcu
1531946685854213499,3363,1531946685853967526,,1531946685079000000,fcu
1531946686330581316,3364,1531946686330256938,,1531946685543000000,fcu
1531946686946093107,3365,1531946686945869897,,1531946686160000000,fcu
1531946687426751088,3366,1531946687426384610,,1531946686641000000,fcu
1531946687978565359,3367,1531946687974754463,,1531946687199000000,fcu
1531946688359164601,3368,1531946688358943952,,1531946687579000000,fcu
1531946688727739866,3369,1531946688727171628,,1531946687942000000,fcu
1531946689381384437,3370,1531946689381185207,,1531946688598000000,fcu
1531946689709736905,3371,1531946689707300133,,1531946688920000000,fcu
1531946690172924869,3372,1531946690172738637,,1531946689398000000,fcu
1531946690632845203,3373,1531946690632328254,,1531946689841000000,fcu
1531946691281407459,3374,1531946691280935171,,1531946690499000000,fcu
1531946691767608518,3375,1531946691767401476,,1531946690998000000,fcu
1531946692241437211,3376,1531946692241239582,,1531946691459000000,fcu
1531946692793946276,3377,1531946692793537699,,1531946692000000000,fcu
1531946693212118546,3378,1531946693211832682,,1531946692422000000,fcu
1531946693749117083,3379,1531946693747801035,,1531946692959000000,fcu
1531946694304662917,3380,1531946694304470442,,1531946693521000000,fcu
1531946694930462181,3381,1531946694930044479,,1531946694122000000,fcu
1531946695511841936,3382,1531946695511486408,,1531946694741000000,fcu
1531946696040590544,3383,1531946696040307273,,1531946695259000000,fcu
1531946696447688406,3384,1531946696447372801,,1531946695679000000,fcu
1531946697052245847,3385,1531946697050264683,,1531946696260000000,fcu
1531946697515865216,3386,1531946697515608934,,1531946696721000000,fcu
1531946698069192013,3387,1531946698068967394,,1531946697280000000,fcu
1531946698461178738,3388,1531946698460600255,,1531946697659000000,fcu
1531946699043496730,3389,1531946699043072177,,1531946698260000000,fcu
1531946699506857545,3390,1531946699503986358,,1531946698718000000,fcu
1531946699913904311,3391,1531946699913581470,,1531946699141000000,fcu
1531946700262216874,3392,1531946700261798051,,1531946699480000000,fcu
1531946700630388171,3393,1531946700628991348,,1531946699823000000,fcu
1531946701083239230,3394,1531946701082968734,,1531946700300000000,fcu
1531946701445710254,3395,1531946701445016101,,1531946700643000000,fcu
1531946701960031920,3396,1531946701959718268,,1531946701160000000,fcu
1531946702465454772,3397,1531946702463236471,,1531946701680000000,fcu
1531946703019804967,3398,1531946703019435735,,1531946702223000000,fcu
1531946703713223930,3399,1531946703712606261,,1531946702920000000,fcu
1531946704079696149,3400,1531946704079509821,,1531946703298000000,fcu
1531946704602864989,3401,1531946704602340900,,1531946703822000000,fcu
1531946705068867985,3402,1531946705068442279,,1531946704280000000,fcu
1531946705708993886,3403,1531946705708705205,,1531946704920000000,fcu
1531946706248076420,3404,1531946706247573077,,1531946705459000000,fcu
1531946706732130189,3405,1531946706731800048,,1531946705941000000,fcu
1531946707179988287,3406,1531946707178898458,,1531946706399000000,fcu
1531946707633951394,3407,1531946707632250299,,1531946706842000000,fcu
1531946708176073387,3408,1531946708172932697,,1531946707398000000,fcu
1531946708563468013,3409,1531946708560334686,,1531946707779000000,fcu
1531946709126864004,3410,1531946709123586160,,1531946708321000000,fcu
1531946709498663646,3411,1531946709498438739,,1531946708720000000,fcu
1531946709962189819,3412,1531946709961545897,,1531946709179000000,fcu
1531946710514513644,3413,1531946710514147358,,1531946709720000000,fcu
1531946710999308180,3414,1531946710989677242,,1531946710200000000,fcu
1531946711443428249,3415,1531946711442919592,,1531946710659000000,fcu
1531946711941402991,3416,1531946711941207570,,1531946711159000000,fcu
1531946712362957441,3417,1531946712362724882,,1531946711543000000,fcu
1531946712907383374,3418,1531946712901769031,,1531946712080000000,fcu
1531946713530307834,3419,1531946713530037754,,1531946712719000000,fcu
1531946713943600924,3420,1531946713943390264,,1531946713122000000,fcu
1531946714459825925,3421,1531946714459142529,,1531946713658000000,fcu
1531946714984129223,3422,1531946714983628346,,1531946714198000000,fcu
1531946715648149054,3423,1531946715647465849,,1531946714841000000,fcu
1531946716187123313,3424,1531946716186151524,,1531946715378000000,fcu
1531946716627654799,3425,1531946716627250031,,1531946715841000000,fcu
1531946717086590602,3426,1531946717086321066,,1531946716281000000,fcu
1531946717729134962,3427,1531946717728881626,,1531946716940000000,fcu
1531946718162428006,3428,1531946718161344484,,1531946717359000000,fcu
1531946718669802119,3429,1531946718669528358,,1531946717859000000,fcu
1531946719039519622,3430,1531946719037832229,,1531946718223000000,fcu
1531946719542793358,3431,1531946719537198864,,1531946718741000000,fcu
1531946720048129769,3432,1531946720039138943,,1531946719241000000,fcu
1531946720582117950,3433,1531946720581896437,,1531946719779000000,fcu
1531946720980694105,3434,1531946720980509026,,1531946720199000000,fcu
1531946721523216768,3435,1531946721523060214,,1531946720719000000,fcu
1531946721863209735,3436,1531946721863002277,,1531946721059000000,fcu
1531946722328520755,3437,1531946722328251923,,1531946721541000000,fcu
1531946722804314444,3438,1531946722803782255,,1531946722022000000,fcu
1531946723446962662,3439,1531946723443976189,,1531946722642000000,fcu
1531946723957847145,3440,1531946723957553149,,1531946723159000000,fcu
1531946724454702059,3441,1531946724454391608,,1531946723660000000,fcu
1531946724959363654,3442,1531946724959128854,,1531946724159000000,fcu
1531946725452375177,3443,1531946725452058995,,1531946724658000000,fcu
1531946725912211887,3444,1531946725911837405,,1531946725098000000,fcu
1531946726363193099,3445,1531946726362960221,,1531946725559000000,fcu
1531946726858610916,3446,1531946726857109915,,1531946726060000000,fcu
1531946727492656076,3447,1531946727491959233,,1531946726699000000,fcu
1531946727973280857,3448,1531946727973096514,,1531946727179000000,fcu
1531946728483022078,3449,1531946728482697220,,1531946727699000000,fcu
1531946729133680240,3450,1531946729133345778,,1531946728341000000,fcu
1531946729711423166,3451,1531946729710262103,,1531946728899000000,fcu
1531946730359894884,3452,1531946730359677180,,1531946729543000000,fcu
1531946730851702763,3453,1531946730851337406,,1531946730040000000,fcu
1531946731325171605,3454,1531946731324911034,,1531946730540000000,fcu
1531946731764869672,3455,1531946731764462439,,1531946730941000000,fcu
1531946732387805465,3456,1531946732387545406,,1531946731598000000,fcu
1531946732854272105,3457,1531946732853480497,,1531946732044000000,fcu
1531946733344151454,3458,1531946733343412959,,1531946732541000000,fcu
1531946733779029409,3459,1531946733778796147,,1531946732979000000,fcu
1531946734290256839,3460,1531946734287203743,,1531946733479000000,fcu
1531946734875898649,3461,1531946734875601452,,1531946734078000000,fcu
1531946735376064766,3462,1531946735375632305,,1531946734578000000,fcu
1531946735950502476,3463,1531946735948744170,,1531946735144000000,fcu
1531946736495443502,3464,1531946736495087717,,1531946735698000000,fcu
1531946736956864004,3465,1531946736954892380,,1531946736121000000,fcu
1531946737338937033,3466,1531946737338688531,,1531946736540000000,fcu
1531946737637278877,3467,1531946737637041645,,1531946736841000000,fcu
1531946738294034845,3468,1531946738293413494,,1531946737498000000,fcu
1531946738655164369,3469,1531946738654969716,,1531946737843000000,fcu
1531946739096946208,3470,1531946739093849987,,1531946738299000000,fcu
1531946739490400093,3471,1531946739488479982,,1531946738680000000,fcu
1531946739993921947,3472,1531946739993735683,,1531946739198000000,fcu
1531946740592840168,3473,1531946740592506538,,1531946739799000000,fcu
1531946741311229444,3474,1531946741311015006,,1531946740519000000,fcu
1531946741840548497,3475,1531946741840154935,,1531946741041000000,fcu
1531946742361048903,3476,1531946742360811478,,1531946741558000000,fcu
1531946742864281852,3477,1531946742863944123,,1531946742040000000,fcu
1531946743326701547,3478,1531946743324144334,,1531946742520000000,fcu
1531946743829295441,3479,1531946743828978811,,1531946743042000000,fcu
1531946744291359480,3480,1531946744291014612,,1531946743499000000,fcu
1531946744839776619,3481,1531946744839547454,,1531946744041000000,fcu
1531946745499327801,3482,1531946745499063292,,1531946744699000000,fcu
1531946746024572762,3483,1531946746020811938,,1531946745222000000,fcu
1531946746554295976,3484,1531946746554036012,,1531946745759000000,fcu
1531946747170191692,3485,1531946747169738517,,1531946746360000000,fcu
1531946747562492102,3486,1531946747558960826,,1531946746758000000,fcu
