%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1531946683982788654,7283,1531946683981826437,map,22.0743207786,-1.94678251556,0.0,0.0,0.0,0.0
1531946684217318749,7284,1531946684215084473,map,21.7479327002,-0.979960850808,0.0,0.0,0.0,0.0
1531946684388934737,7285,1531946684388542007,map,21.469277646,-0.176117454317,0.0,0.0,0.0,0.0
1531946684588610086,7286,1531946684587936231,map,21.1323637413,0.863540794345,0.0,0.0,0.0,0.0
1531946684826932509,7287,1531946684826187868,map,20.7132155128,2.20263549408,0.0,0.0,0.0,0.0
1531946684996997041,7288,1531946684996617469,map,20.235704896,4.01411850362,0.0,0.0,0.0,0.0
1531946685229653895,7289,1531946685229119786,map,19.5039998106,5.59268194953,0.0,0.0,0.0,0.0
1531946685404083186,7290,1531946685402493600,map,18.5079595704,6.9788131184,0.0,0.0,0.0,0.0
1531946685624118212,7291,1531946685621631400,map,17.3529318808,8.51614085951,0.0,0.0,0.0,0.0
1531946685806837260,7292,1531946685806355143,map,15.6555538372,10.4449046932,0.0,0.0,0.0,0.0
1531946686045568260,7293,1531946686042522559,map,13.7358479193,12.1524516843,0.0,0.0,0.0,0.0
1531946686246642993,7294,1531946686245592735,map,11.9304593195,13.5849379986,0.0,0.0,0.0,0.0
1531946686390187614,7295,1531946686389818799,map,9.9923531297,14.8031239585,0.0,0.0,0.0,0.0
1531946686607613146,7296,1531946686606791028,map,7.98202077383,15.685896352,0.0,0.0,0.0,0.0
1531946686806711709,7297,1531946686806365945,map,5.73829800063,16.2675885139,0.0,0.0,0.0,0.0
1531946687034782676,7298,1531946687032874955,map,3.39016693898,16.6483292893,0.0,0.0,0.0,0.0
1531946687211560377,7299,1531946687208258970,map,1.46738419154,16.8060609196,0.0,0.0,0.0,0.0
1531946687390838560,7300,1531946687390320555,map,-0.847937675686,16.7385364264,0.0,0.0,0.0,0.0
1531946687575904930,7301,1531946687575089727,map,-3.05349540761,16.4591544678,0.0,0.0,0.0,0.0
1531946687776856309,7302,1531946687776554342,map,-5.75011946576,15.7214416047,0.0,0.0,0.0,0.0
1531946687996504559,7303,1531946687996086185,map,-8.10921393014,14.4386373815,0.0,0.0,0.0,0.0
1531946688198669218,7304,1531946688197853054,map,-9.85347412079,13.2098239107,0.0,0.0,0.0,0.0
1531946688419834476,7305,1531946688418716473,map,-11.247597023,11.477650509,0.0,0.0,0.0,0.0
1531946688625480562,7306,1531946688625102463,map,-12.2056890261,10.033003309,0.0,0.0,0.0,0.0
1531946688790208834,7307,1531946688789843252,map,-12.5478754732,8.78938115617,0.0,0.0,0.0,0.0
1531946689029302246,7308,1531946689027842354,map,-12.5655681913,7.87625520344,0.0,0.0,0.0,0.0
1531946689200754893,7309,1531946689200198277,map,-12.372243828,7.25004707989,0.0,0.0,0.0,0.0
1531946689386005542,7310,1531946689385658273,map,-11.9901203878,6.87236590157,0.0,0.0,0.0,0.0
1531946689590765576,7311,1531946689590298858,map,-11.5371327323,6.67708531606,0.0,0.0,0.0,0.0
1531946689800370052,7312,1531946689800038855,map,-11.1844996676,6.60659270615,0.0,0.0,0.0,0.0
1531946690018454104,7313,1531946690017972212,map,-10.7607748498,6.61230857052,0.0,0.0,0.0,0.0
1531946690207628503,7314,1531946690207133933,map,-10.5304707295,6.64166291046,0.0,0.0,0.0,0.0
1531946690402195381,7315,1531946690401585812,map,-10.2045040173,6.79527024931,0.0,0.0,0.0,0.0
1531946690593745755,7316,1531946690593362982,map,-10.0203343417,6.87134627861,0.0,0.0,0.0,0.0
1531946690823096081,7317,1531946690822706872,map,-9.78777498577,7.07996192277,0.0,0.0,0.0,0.0
1531946690996334150,7318,1531946690995651875,map,-9.60190892594,7.34652604827,0.0,0.0,0.0,0.0
1531946691175763253,7319,1531946691175276334,map,-9.33665745899,7.69654646536,0.0,0.0,0.0,0.0
1531946691400986821,7320,1531946691399982952,map,-9.17394490663,8.20821751966,0.0,0.0,0.0,0.0
1531946691643353178,7321,1531946691643013081,map,-9.06524030654,8.53369311522,0.0,0.0,0.0,0.0
1531946691826650613,7322,1531946691825801634,map,-8.94785367013,8.67107344554,0.0,0.0,0.0,0.0
1531946692006400284,7323,1531946692004631156,map,-8.9518274261,8.78159357596,0.0,0.0,0.0,0.0
1531946692179999517,7324,1531946692179747077,map,-9.02321360972,8.85162223287,0.0,0.0,0.0,0.0
1531946692421025526,7325,1531946692420553814,map,-9.05391590111,8.86315445288,0.0,0.0,0.0,0.0
1531946692581425984,7326,1531946692581064085,map,-9.05114819977,8.89453856397,0.0,0.0,0.0,0.0
1531946692821535047,7327,1531946692821006732,map,-9.15765876814,8.8712899787,0.0,0.0,0.0,0.0
1531946693000500122,7328,1531946692999982756,map,-9.15388794346,8.70190987764,0.0,0.0,0.0,0.0
1531946693204054688,7329,1531946693203053509,map,-9.24537941422,8.50156217921,0.0,0.0,0.0,0.0
1531946693441877897,7330,1531946693441182495,map,-9.20516008847,8.33795105201,0.0,0.0,0.0,0.0
