%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.charge,field.capacity,field.design_capacity,field.percentage,field.power_supply_status,field.power_supply_health,field.power_supply_technology,field.present,field.location,field.serial_number
1531946683832592525,30002,1531946683832241735,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946683864481672,30003,1531946683864028721,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946683940499533,30004,1531946683937558521,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946683976786222,30005,1531946683976031624,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684005376203,30006,1531946684004149957,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684047605360,30007,1531946684040432004,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684084746823,30008,1531946684084485323,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684156809079,30009,1531946684156452942,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684190761925,30010,1531946684190389460,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684236811422,30011,1531946684236382130,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684297611758,30012,1531946684297204717,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684321601893,30013,1531946684321021970,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684365530544,30014,1531946684365115563,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684437180348,30015,1531946684436807147,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684477780028,30016,1531946684477519104,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684509492355,30017,1531946684508666267,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684565691404,30018,1531946684565454204,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684615751156,30019,1531946684614635107,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684704467618,30020,1531946684702688438,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684740069086,30021,1531946684738727042,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684802515228,30022,1531946684802197413,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531946684873012773,30023,1531946684872752426,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
