%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1531946683830323193,4066,1531946683829400579,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.25751328468,21.864522934,0.179127916694
1531946683842299371,4067,1531946683841366512,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.14534878731,21.8363437653,0.126574918628
1531946683901932978,4068,1531946683899937535,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.846262156963,21.7610435486,-0.0342922285199
1531946683945179993,4069,1531946683944840632,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.679740190506,21.7041244507,-0.119225271046
1531946683986280167,4070,1531946683985565075,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.524592876434,21.6443157196,-0.188826024532
1531946684015247991,4071,1531946684014514203,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.385741233826,21.5887088776,-0.217849686742
1531946684052371942,4072,1531946684051701319,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.237243711948,21.5311889648,-0.245275318623
1531946684135086772,4073,1531946684134494843,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.0767507255077,21.4266853333,-0.264231771231
1531946684226135060,4074,1531946684225564133,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.45903673768,21.3030853271,-0.318837285042
1531946684262886802,4075,1531946684261054317,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.661914348602,21.2363605499,-0.366940557957
1531946684310658813,4076,1531946684305435983,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.848125338554,21.1872310638,-0.364012241364
1531946684336454220,4077,1531946684332811628,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.04410135746,21.1295967102,-0.340186804533
1531946684431940678,4078,1531946684428773384,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.47054135799,21.0049438477,-0.336210608482
1531946684468005822,4079,1531946684467380790,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.70967614651,20.9308891296,-0.328934967518
1531946684505919171,4080,1531946684500426069,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.94318270683,20.8651237488,-0.35586476326
1531946684531490761,4081,1531946684531156522,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.19920158386,20.7849159241,-0.369581580162
1531946684613380015,4082,1531946684611532355,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.75896334648,20.6221294403,-0.521167099476
1531946684682633963,4083,1531946684681514295,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.21750330925,20.4907894135,-0.629701077938
1531946684718448652,4084,1531946684712403127,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.37221121788,20.443529129,-0.678006529808
1531946684750845111,4085,1531946684750218254,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.84432625771,20.3016490936,-0.836001217365
1531946684838139747,4086,1531946684836444254,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.37896871567,20.1343345642,-1.03101634979
1531946684908270526,4087,1531946684907329279,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.11823415756,19.8696041107,-1.31821608543
1531946684942663965,4088,1531946684941705078,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.48752403259,19.7131061554,-1.44273340702
1531946685004453731,4089,1531946685004035228,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.96648168564,19.4818630219,-1.57137417793
1531946685038857383,4090,1531946685038275442,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.26430130005,19.3155078888,-1.59220635891
1531946685097309277,4091,1531946685095288286,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.68496274948,19.0607891083,-1.59120237827
1531946685196484301,4092,1531946685194412054,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.37947273254,18.60364151,-1.57239305973
1531946685274922446,4093,1531946685273918898,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.98606538773,18.1396522522,-1.59864521027
1531946685328297788,4094,1531946685320713901,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,8.28000450134,17.9018440247,-1.61726653576
1531946685374135280,4095,1531946685373568387,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,8.74218463898,17.5347175598,-1.6370549202
1531946685433407820,4096,1531946685429385880,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,9.07297992706,17.2598152161,-1.68408405781
