%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1531946683902018042,3988,1531946683901307369,,20.669298172,21.7774925232,88,0.370000004768,382.489990234,-1.88686871529
1531946684310803329,3989,1531946684306724018,,20.3984298706,21.2042007446,82,0.479999989271,382.649993896,1.70571362972
1531946684721893903,3990,1531946684721637205,,20.1873321533,20.719789505,75,0.620000004768,382.91998291,-0.0247288160026
1531946685055299424,3991,1531946685055112647,,20.5337200165,20.2757892609,66,0.419999986887,383.440002441,-0.0694160982966
1531946685513476082,3992,1531946685512444489,,20.2053108215,19.299779892,53,0.569999992847,384.25,3.79025197029
1531946685901349015,3993,1531946685895633215,,20.4390544891,18.6218700409,40,0.639999985695,385.190002441,-0.572719752789
1531946686263261535,3994,1531946686263021741,,19.9811916351,18.2569179535,28,0.589999973774,386.16998291,2.59404492378
1531946686699265561,3995,1531946686698998650,,19.8318595886,17.6523571014,12,0.560000002384,387.319976807,3.18687772751
1531946687151825538,3996,1531946687151250833,,19.272151947,17.3001766205,356,0.600000023842,388.380004883,2.06983804703
1531946687660747714,3997,1531946687660566828,,19.4829330444,17.1835365295,337,0.490000009537,389.119995117,1.86055898666
1531946688025787925,3998,1531946688025492617,,19.5988292694,16.8434066772,321,0.389999985695,389.779998779,1.03986573219
1531946688351762977,3999,1531946688351403126,,19.3761825562,16.3577384949,310,0.280000001192,390.559997559,3.53670310974
1531946688716034440,4000,1531946688715620355,,18.9026679993,15.5034065247,301,0.239999994636,391.819976807,4.39134168625
1531946689336036809,4001,1531946689333727937,,17.5038814545,13.7561235428,297,0.209999993443,394.630004883,4.24652719498
1531946689649405623,4002,1531946689649225730,,16.1779441833,13.1205644608,298,0.230000004172,396.0,3.71670818329
1531946689946385541,4003,1531946689945729294,,15.6233482361,12.7235002518,299,0.230000004172,397.009979248,4.10435676575
1531946690311172705,4004,1531946690311008883,,14.9141626358,12.4970741272,303,0.230000004172,397.829986572,2.64557814598
1531946690678158383,4005,1531946690677881548,,14.4736337662,12.4294128418,307,0.230000004172,397.970001221,0.895402371883
1531946691269017644,4006,1531946691266980710,,15.3053617477,12.8283720016,309,0.209999993443,397.190002441,-2.17575740814
