%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1538765738259328104,13141,1538765738256863368,NED,5,0.0,0.0,0.0,2.43065834045,-18.0256195068,0.980125367641
1538765738275191816,13142,1538765738274182472,NED,5,0.0,0.0,0.0,2.48527884483,-18.0351333618,0.977065205574
1538765738348554120,13143,1538765738344952520,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.71298027039,-18.0730991364,0.924748778343
1538765738391177192,13144,1538765738387716264,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.84043717384,-18.0944805145,0.89669573307
1538765738471254856,13145,1538765738470861576,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.11018109322,-18.1073989868,0.811358451843
1538765738546219432,13146,1538765738544656456,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.40627503395,-18.1260929108,0.722597539425
1538765738574901320,13147,1538765738574323336,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.4825232029,-18.1295070648,0.708850026131
1538765738682664360,13148,1538765738679991528,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.87426233292,-18.124830246,0.67814218998
1538765738758391912,13149,1538765738755927848,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.20464897156,-18.1160316467,0.714901447296
1538765738781042568,13150,1538765738778444200,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.28668260574,-18.1117458344,0.72966504097
1538765738816750920,13151,1538765738814784616,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.53357839584,-18.0924167633,0.783014595509
1538765738868930952,13152,1538765738867862792,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.69550037384,-18.0748462677,0.818443953991
1538765738934619464,13153,1538765738933564328,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.95181941986,-18.0555381775,0.875222861767
1538765738962139752,13154,1538765738959711048,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.03082275391,-18.0450153351,0.907072484493
1538765739010697384,13155,1538765739010009576,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.27175855637,-18.0193367004,0.995397269726
1538765739053670280,13156,1538765739047929384,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.41642904282,-17.9906635284,1.08010172844
1538765739105338088,13157,1538765739102323720,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.62830209732,-17.9489593506,1.23683190346
1538765739161728808,13158,1538765739160230536,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.75942420959,-17.9201965332,1.35994803905
1538765739295088360,13159,1538765739286584328,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.15869665146,-17.8225402832,1.76820266247
1538765739319077288,13160,1538765739316740456,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.29858589172,-17.7876491547,1.90271496773
1538765739357232104,13161,1538765739352885704,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.44398069382,-17.7530441284,2.03872013092
1538765739425574280,13162,1538765739424406568,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.74921560287,-17.6784973145,2.28907728195
1538765739460630536,13163,1538765739459733256,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.82791757584,-17.6572666168,2.35255861282
1538765739500889224,13164,1538765739499816552,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.07173967361,-17.5974140167,2.52195429802
1538765739557920904,13165,1538765739556451208,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.23884153366,-17.5589027405,2.64727258682
1538765739602386760,13166,1538765739601949608,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.49043273926,-17.498210907,2.81502985954
1538765739643828200,13167,1538765739642888168,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.58067274094,-17.4722003937,2.86507153511
1538765739686325288,13168,1538765739682911080,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.74851369858,-17.4267253876,2.96984004974
1538765739730328840,13169,1538765739729475752,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,8.0007610321,-17.3622570038,3.13027191162
1538765739780615528,13170,1538765739778771848,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,8.15708827972,-17.3182811737,3.25772738457
1538765739802983080,13171,1538765739802158824,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,8.23632144928,-17.3020496368,3.318972826
