%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1538765738259403880,13141,1538765738257065192,,5,65528,40.5915093,-79.8961775,418.220001221,0.0,0.0,0.0,-18.0256195068,2.43065834045,-0.980125367641,-15.0,-0.0
1538765738275283816,13142,1538765738274536776,,5,65528,40.5915093,-79.8961775,418.220001221,0.0,0.0,0.0,-18.0351333618,2.48527884483,-0.977065205574,-15.0,-0.0
1538765738349205704,13143,1538765738345259080,,5,65528,40.5915093,-79.8961775,418.220001221,3.94430452611e-31,16.0,-1.95943496414e-15,-18.0730991364,2.71298027039,-0.924748778343,-15.0,-0.0
1538765738391267336,13144,1538765738387988456,,5,65528,40.5915093,-79.8961775,418.220001221,3.94430452611e-31,16.0,-1.95943496414e-15,-18.0944805145,2.84043717384,-0.89669573307,-16.0,-0.0
1538765738471769768,13145,1538765738471518632,,5,65528,40.5915093,-79.8961775,418.220001221,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1073989868,3.11018109322,-0.811358451843,-16.0,-0.0
1538765738546339880,13146,1538765738545436840,,5,65528,40.5915093,-79.8961775,418.220001221,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1260929108,3.40627503395,-0.722597539425,-16.0,-0.0
1538765738574920936,13147,1538765738574554728,,5,65528,40.5915093,-79.8961775,418.220001221,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1295070648,3.4825232029,-0.708850026131,-16.0,-0.0
1538765738682726312,13148,1538765738680384712,,5,65528,40.5915093,-79.8961775,418.220001221,3.94430452611e-31,16.0,-1.95943496414e-15,-18.124830246,3.87426233292,-0.67814218998,-16.0,-0.0
1538765738758415432,13149,1538765738756197064,,5,65528,40.5915093,-79.8961775,418.220001221,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1160316467,4.20464897156,-0.714901447296,-16.0,-0.0
1538765738781073544,13150,1538765738779543144,,5,65528,40.5915093,-79.8961775,418.220001221,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1117458344,4.28668260574,-0.72966504097,-16.0,-0.0
