%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1538765738267508520,0,1538765738266599144,1,1,1472,-220.0,58.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738285081672,1,1538765738284783464,1,1,1472,-220.0,62.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738305103368,2,1538765738304680872,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738326767336,3,1538765738326333736,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738347002024,4,1538765738346370344,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738366352008,5,1538765738365833224,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738386590024,6,1538765738386073768,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738407301800,7,1538765738406833480,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738426921384,8,1538765738426041640,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738447426408,9,1538765738446904296,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738467108520,10,1538765738466295784,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738486907976,11,1538765738486336712,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738507297224,12,1538765738506752008,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738527224296,13,1538765738526359144,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738548452328,14,1538765738547360328,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738566561160,15,1538765738565602888,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738586739912,16,1538765738586060968,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738606652200,17,1538765738606071592,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738627698696,18,1538765738627053896,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738648153480,19,1538765738647326888,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738668050120,20,1538765738666344424,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738687348488,21,1538765738686336488,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738707259336,22,1538765738706671976,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738727709832,23,1538765738727246920,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738747788872,24,1538765738746359976,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738766542120,25,1538765738765744648,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738785784744,26,1538765738785485672,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738806811432,27,1538765738806208232,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738826988456,28,1538765738826304200,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738849199176,29,1538765738846367368,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738867133192,30,1538765738866568776,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738887148360,31,1538765738886409096,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738907238536,32,1538765738906408040,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738927660072,33,1538765738927052040,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738947509320,34,1538765738946695784,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738967139336,35,1538765738965915880,1,1,1472,-220.0,64.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765738986517416,36,1538765738984780072,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739006925608,37,1538765739005701320,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739026340200,38,1538765739025821800,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739047479624,39,1538765739046658728,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739065874184,40,1538765739065445640,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739086742152,41,1538765739086204520,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739107674120,42,1538765739107209896,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739127345160,43,1538765739126639144,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739150154280,44,1538765739149481672,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739169175560,45,1538765739168846984,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739186585544,46,1538765739186104104,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739206406248,47,1538765739205837800,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739229565448,48,1538765739229073544,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739247258152,49,1538765739246646920,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739266916072,50,1538765739266297736,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739288478280,51,1538765739287548808,1,1,1472,-220.0,66.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739305014152,52,1538765739304668232,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739326501320,53,1538765739325999336,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739353063016,54,1538765739346266664,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739366621544,55,1538765739365912904,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739386982696,56,1538765739386314248,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739406829128,57,1538765739406245224,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739427472584,58,1538765739426605512,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739454088136,59,1538765739452821224,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739466971336,60,1538765739465675432,1,1,1472,-220.0,69.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739484979848,61,1538765739484610664,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739506442056,62,1538765739505980488,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739526753768,63,1538765739526218376,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739546973352,64,1538765739546184584,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739566703720,65,1538765739565785672,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739585783624,66,1538765739585345896,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739605840904,67,1538765739605551144,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739626398472,68,1538765739625941192,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739646645608,69,1538765739645787080,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739666958664,70,1538765739666466600,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739690562024,71,1538765739690088520,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739705324456,72,1538765739704692936,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739728351432,73,1538765739726175752,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739746344552,74,1538765739745892296,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739765830024,75,1538765739765436168,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739785694696,76,1538765739785336008,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739805701640,77,1538765739805373160,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739826171016,78,1538765739825773544,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739846687496,79,1538765739846175208,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739866124008,80,1538765739865742024,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739887433448,81,1538765739886447048,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739907474248,82,1538765739906161128,1,1,1472,-220.0,70.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739925195720,83,1538765739924723656,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739948546536,84,1538765739947326504,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739966334568,85,1538765739965912648,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765739986072520,86,1538765739985818024,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740006581768,87,1538765740005870664,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740026571464,88,1538765740026086952,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740048192808,89,1538765740047592264,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740065966696,90,1538765740065466184,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740087219592,91,1538765740085886056,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740106480712,92,1538765740105879528,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740126683752,93,1538765740126230600,1,1,1472,-220.0,72.4,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740145103528,94,1538765740144729064,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740166965608,95,1538765740166362408,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740186228520,96,1538765740185715656,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740207099784,97,1538765740206598600,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740226386920,98,1538765740225857224,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740246776936,99,1538765740245987368,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740266819528,100,1538765740266284744,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740286285256,101,1538765740285907432,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740306389128,102,1538765740305842568,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740326426888,103,1538765740326037960,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740352457864,104,1538765740346534856,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740367178408,105,1538765740366416424,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740386153352,106,1538765740385489864,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740406813160,107,1538765740405918248,1,1,1472,-220.0,74.0,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740425243848,108,1538765740424723016,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740448329736,109,1538765740446837928,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740466869096,110,1538765740466036328,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740486605416,111,1538765740486204712,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740507798248,112,1538765740506011656,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740526607720,113,1538765740526012776,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740546871336,114,1538765740546317736,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740569328680,115,1538765740566148104,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740587592936,116,1538765740586776936,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740606282344,117,1538765740605830504,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740626564872,118,1538765740626002856,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740650942984,119,1538765740649536712,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740667050472,120,1538765740665950152,1,1,1472,-220.0,77.2,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740685187560,121,1538765740684712808,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740707293896,122,1538765740706361576,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740727570664,123,1538765740726187592,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740746826024,124,1538765740746297320,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740767776968,125,1538765740765914952,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740785666504,126,1538765740785257992,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740805808872,127,1538765740805343368,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740826551016,128,1538765740825840872,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740846706984,129,1538765740845690440,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740866668200,130,1538765740866185000,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740886212968,131,1538765740885351144,1,1,1472,-220.0,78.8,50.0,0.0,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740905260904,132,1538765740904677640,1,1,1472,-220.0,80.4,50.0,4e-06,16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740925154664,133,1538765740924703400,1,1,1472,-219.999961,82.0,50.0,0.00132499999546,15.9999999451,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740946968872,134,1538765740946071720,1,1,1472,-219.999961,82.0,50.0,0.00132499999546,15.9999999451,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740968310952,135,1538765740967233256,1,1,1472,-219.999961,82.0,50.0,0.00132499999546,15.9999999451,-0.0,0.0,0.0,0.0,0.0,0.0
1538765740986162472,136,1538765740985202280,1,1,1472,-219.999961,82.0,50.0,0.00132499999546,15.9999999451,-0.0,0.0,0.0,0.0,0.0,0.0
1538765741005982600,137,1538765741005491880,1,1,1472,-219.999961,82.0,50.0,0.00132499999546,15.9999999451,-0.0,0.0,0.0,0.0,0.0,0.0
1538765741026200936,138,1538765741025629224,1,1,1472,-219.999961,82.0,50.0,0.00132499999546,15.9999999451,-0.0,0.0,0.0,0.0,0.0,0.0
