%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1538765738505147240,4531,1538765738504382216,,0,1496,1535,1516,1509,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765738890312360,4532,1538765738889817640,,0,1496,1535,1516,1509,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765739123784104,4533,1538765739123150024,,0,1496,1535,1516,1509,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765739529010376,4534,1538765739528770408,,0,1496,1535,1516,1509,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765739787384360,4535,1538765739782014376,,0,1496,1535,1516,1509,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765740110966632,4536,1538765740110792744,,0,1496,1535,1516,1509,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765740508821832,4537,1538765740508367560,,0,1496,1535,1516,1509,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765740906628072,4538,1538765740906128648,,0,1496,1535,1516,1509,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765741246941704,4539,1538765741246049320,,0,1496,1535,1516,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765741505805480,4540,1538765741505417352,,0,1496,1535,1516,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765741879645704,4541,1538765741879347720,,0,1496,1535,1516,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765742251998216,4542,1538765742250268552,,0,1496,1535,1516,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765742654422984,4543,1538765742653659272,,0,1496,1535,1517,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765742977782152,4544,1538765742976675368,,0,1496,1535,1519,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765743297597224,4545,1538765743297265032,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765743604789992,4546,1538765743604544488,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765743909175624,4547,1538765743908811880,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765744214136328,4548,1538765744213785352,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765744553824360,4549,1538765744548656776,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765744855707880,4550,1538765744855301096,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765745234474216,4551,1538765745234053608,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765745521725544,4552,1538765745521354504,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765745849851880,4553,1538765745849023528,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765746204811720,4554,1538765746203860040,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765746454998696,4555,1538765746454477160,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765746747958824,4556,1538765746747678440,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765747053734088,4557,1538765747053116520,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765747364349096,4558,1538765747363865320,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765747747330952,4559,1538765747747004808,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765748046898472,4560,1538765748046401960,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765748478886760,4561,1538765748478585320,,0,1496,1535,1521,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765748770031176,4562,1538765748769423240,,0,1496,1535,1522,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765749109578056,4563,1538765749109182248,,0,1496,1535,1522,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765749443033864,4564,1538765749442731592,,0,1496,1535,1522,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765749847603912,4565,1538765749847176232,,0,1496,1535,1522,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765750302962440,4566,1538765750302412936,,0,1496,1535,1522,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765750564884264,4567,1538765750564531080,,0,1496,1535,1522,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765750893800776,4568,1538765750893572072,,0,1496,1535,1522,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765751250306696,4569,1538765751249715048,,0,1496,1535,1522,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765751589717320,4570,1538765751589407400,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765751893783432,4571,1538765751893268520,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765752231230568,4572,1538765752230186664,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765752613595656,4573,1538765752612922312,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765752945070472,4574,1538765752942793928,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765753249894952,4575,1538765753249354184,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765753635111176,4576,1538765753632568552,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765753892012360,4577,1538765753891847912,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765754249696744,4578,1538765754249208744,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765754635644648,4579,1538765754635310664,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765754864557064,4580,1538765754864173800,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765755214735080,4581,1538765755214410920,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765755559810568,4582,1538765755558921480,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765755840549768,4583,1538765755840107560,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765756105846248,4584,1538765756105456680,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765756487093288,4585,1538765756486910152,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765756808430344,4586,1538765756808062984,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765757086299208,4587,1538765757085444072,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765757473952872,4588,1538765757472774184,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765757793009640,4589,1538765757792823816,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765758248996168,4590,1538765758248559784,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765758528163400,4591,1538765758527747496,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765758895970536,4592,1538765758895653416,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765759257952584,4593,1538765759253950024,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765759602444040,4594,1538765759602284744,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765759938304680,4595,1538765759937637064,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765760346253288,4596,1538765760346030312,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765760663934312,4597,1538765760663513864,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765760980522696,4598,1538765760979631688,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765761315003784,4599,1538765761314727496,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765761786130280,4600,1538765761785651912,,0,1496,1535,1520,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765762084061032,4601,1538765762083596520,,0,1496,1535,1585,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765762478472328,4602,1538765762478160648,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765762879964456,4603,1538765762878016520,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765763268465704,4604,1538765763265974696,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765763534680264,4605,1538765763534461544,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765763938672360,4606,1538765763938495080,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765764345914472,4607,1538765764345567240,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765764722023784,4608,1538765764721239720,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765765110890536,4609,1538765765110584040,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765765482541704,4610,1538765765482014952,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765765817233256,4611,1538765765816828520,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765766098040456,4612,1538765766097880456,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765766456035272,4613,1538765766452955592,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1538765766823777992,4614,1538765766823456392,,0,1496,1535,1581,1510,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
