%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536701658934190717,800,1536701658932644468,,5,65528,40.5914671,-79.9002569,400.66998291,3.09101390839,15.6985874176,-1.54398229818e-15,-20.4089603424,0.0659633949399,1.10024607182,-15.0,-0.0
1536701658948620299,801,1536701658948459054,,5,65528,40.5914671,-79.9002569,400.66998291,3.09101390839,15.6985874176,-1.54398229818e-15,-20.4148330688,0.0711531788111,1.03988814354,-15.0,-0.0
1536701659007351394,802,1536701659007029736,,5,65528,40.5914671,-79.9002569,400.66998291,3.09101390839,15.6985874176,-1.54398229818e-15,-20.4026222229,0.105450287461,0.843720734119,-15.0,-0.0
1536701659043753537,803,1536701659043570620,,5,65528,40.5914671,-79.9002569,400.66998291,3.09101390839,15.6985874176,-1.54398229818e-15,-20.3800067902,0.13779450953,0.708817303181,-15.0,-0.0
1536701659097220787,804,1536701659096563515,,5,65528,40.5914671,-79.9002569,400.66998291,3.09101390839,15.6985874176,-1.54398229818e-15,-20.3547592163,0.204480931163,0.590479671955,-15.0,-0.0
1536701659139779081,805,1536701659136408911,,5,65528,40.5914671,-79.9002569,400.66998291,3.09101390839,15.6985874176,-1.54398229818e-15,-20.3184547424,0.282058000565,0.478190600872,-15.0,-0.0
1536701659188430975,806,1536701659187053238,,5,65528,40.5914671,-79.9002569,400.66998291,3.09101390839,15.6985874176,-1.54398229818e-15,-20.2477798462,0.450232505798,0.408762395382,-15.0,-0.0
1536701659268347454,807,1536701659267896403,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-20.1322879791,0.754450142384,0.367655485868,-15.0,-0.0
1536701659316128522,808,1536701659315857220,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-20.0313186646,0.992936432362,0.319313466549,-16.0,-0.0
1536701659369683485,809,1536701659368855332,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.9606380463,1.16460704803,0.278000682592,-16.0,-0.0
1536701659412744817,810,1536701659412496755,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.8792076111,1.37049305439,0.28058886528,-16.0,-0.0
1536701659446282678,811,1536701659446057153,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.8012180328,1.57091426849,0.280928164721,-16.0,-0.0
1536701659505928871,812,1536701659505613232,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.6791801453,1.89005172253,0.281665086746,-16.0,-0.0
1536701659531129436,813,1536701659530755311,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.5922279358,2.12488627434,0.278174072504,-16.0,-0.0
1536701659638075204,814,1536701659636076208,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.4213600159,2.60062432289,0.256245434284,-16.0,-0.0
1536701659652504466,815,1536701659651963205,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.3785648346,2.7231862545,0.244949862361,-16.0,-0.0
1536701659712510955,816,1536701659712142880,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.2551193237,3.0469455719,0.165161773562,-16.0,-0.0
1536701659746495257,817,1536701659746009601,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.1748695374,3.24068784714,0.0851500332355,-16.0,-0.0
1536701659819166405,818,1536701659818730080,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-19.0266952515,3.59974336624,-0.109277956188,-16.0,-0.0
1536701659855026488,819,1536701659854424244,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.9907646179,3.68375778198,-0.165932774544,-16.0,-0.0
1536701659935267761,820,1536701659933987085,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.8519668579,3.95315098763,-0.457405328751,-16.0,-0.0
1536701659944897001,821,1536701659943266208,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.821855545,4.00511693954,-0.549457967281,-16.0,-0.0
1536701660026482975,822,1536701660025995367,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.6964645386,4.22320461273,-0.907045900822,-16.0,-0.0
1536701660056296004,823,1536701660055346173,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.6647510529,4.28210830688,-0.994869410992,-16.0,-0.0
1536701660104323437,824,1536701660103000057,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.5997123718,4.391102314,-1.17302513123,-16.0,-0.0
1536701660141004310,825,1536701660140087515,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.5321903229,4.47840929031,-1.38496887684,-16.0,-0.0
1536701660203684450,826,1536701660202800564,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.3991603851,4.65111255646,-1.79378354549,-16.0,-0.0
1536701660219187206,827,1536701660218300758,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.3682193756,4.68294000626,-1.90929341316,-16.0,-0.0
1536701660304586205,828,1536701660303896088,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.2705402374,4.79032182693,-2.26174020767,-16.0,-0.0
1536701660319492991,829,1536701660318902944,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.1998882294,4.87449502945,-2.48986387253,-16.0,-0.0
1536701660395353505,830,1536701660394467794,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.0543117523,5.12099599838,-2.88062262535,-16.0,-0.0
1536701660420794705,831,1536701660419741603,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-18.0135612488,5.20856046677,-2.95445370674,-16.0,-0.0
1536701660494551928,832,1536701660493864821,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-17.8884372711,5.48472070694,-3.15621995926,-16.0,-0.0
1536701660532813975,833,1536701660531632024,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-17.7965583801,5.68405532837,-3.27918791771,-16.0,-0.0
1536701660571677048,834,1536701660570935328,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-17.702041626,5.89185428619,-3.39311265945,-16.0,-0.0
1536701660616591849,835,1536701660616404834,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-17.6010990143,6.14785909653,-3.45885109901,-16.0,-0.0
1536701660664894331,836,1536701660664434125,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-17.4438266754,6.55917692184,-3.5370759964,-16.0,-0.0
1536701660725216939,837,1536701660724893425,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-17.3249397278,6.85618162155,-3.57100272179,-16.0,-0.0
1536701660740793419,838,1536701660740425504,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-17.2024612427,7.16435003281,-3.59285211563,-16.0,-0.0
1536701660784995855,839,1536701660782858759,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-17.0797996521,7.46577692032,-3.62301111221,-16.0,-0.0
1536701660848567724,840,1536701660847811054,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-16.8973045349,7.89968156815,-3.66314911842,-16.0,-0.0
1536701660867888627,841,1536701660867476759,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-16.8319816589,8.05103206635,-3.66731548309,-16.0,-0.0
1536701660928495951,842,1536701660926781895,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-16.6265983582,8.49009513855,-3.7093038559,-16.0,-0.0
1536701660951940589,843,1536701660951748708,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-16.5548152924,8.64410114288,-3.71403455734,-16.0,-0.0
1536701661018995470,844,1536701661018717893,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-16.2532043457,9.28037548065,-3.69797873497,-16.0,-0.0
1536701661064462096,845,1536701661064136053,,5,65528,40.5914671,-79.9002569,400.66998291,5.71701383591,14.9437532425,-1.12994975218e-15,-16.1762218475,9.45277881622,-3.67712807655,-16.0,-0.0
