%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536701658954099586,4654,1536701658953830844,base_link,41.48,0.0
1536701659046747533,4655,1536701659046553156,base_link,41.48,0.0
1536701659171193547,4656,1536701659170675207,base_link,41.47,0.0
1536701659276967640,4657,1536701659276399265,base_link,41.47,0.0
1536701659351180555,4658,1536701659348405906,base_link,41.46,0.0
1536701659457747395,4659,1536701659457471035,base_link,41.46,0.0
1536701659565694629,4660,1536701659565496058,base_link,41.46,0.0
1536701659656724269,4661,1536701659656445700,base_link,41.45,0.0
1536701659761530924,4662,1536701659761200623,base_link,41.45,0.0
1536701659857780040,4663,1536701659857215379,base_link,41.45,0.0
1536701659950776055,4664,1536701659950028348,base_link,41.44,0.0
1536701660058695311,4665,1536701660058351180,base_link,41.44,0.0
1536701660157269978,4666,1536701660157049094,base_link,41.44,0.0
1536701660259574215,4667,1536701660258891237,base_link,41.43,0.0
1536701660382361618,4668,1536701660381880060,base_link,41.43,0.0
1536701660454698689,4669,1536701660451691952,base_link,41.42,0.0
1536701660574658335,4670,1536701660574384183,base_link,41.42,0.0
1536701660673210370,4671,1536701660673018489,base_link,41.42,0.0
1536701660743708153,4672,1536701660743238503,base_link,41.41,0.0
1536701660851023628,4673,1536701660850735999,base_link,41.41,0.0
1536701660958079709,4674,1536701660957881714,base_link,41.41,0.0
1536701661065158679,4675,1536701661065000443,base_link,41.4,0.0
1536701661224542635,4676,1536701661224301872,base_link,41.4,0.0
1536701661274623613,4677,1536701661274085394,base_link,41.4,0.0
1536701661359865145,4678,1536701661359502416,base_link,41.39,0.0
1536701661455926446,4679,1536701661455114203,base_link,41.39,0.0
1536701661548076541,4680,1536701661547510215,base_link,41.39,0.0
1536701661687505947,4681,1536701661686985686,base_link,41.38,0.0
1536701661755532844,4682,1536701661755187817,base_link,41.38,0.0
1536701661864630465,4683,1536701661864403723,base_link,41.37,0.0
1536701661969233907,4684,1536701661968803536,base_link,41.37,0.0
1536701662075087966,4685,1536701662074701772,base_link,41.37,0.0
1536701662194996297,4686,1536701662194804608,base_link,41.37,0.0
1536701662297944521,4687,1536701662297724886,base_link,41.36,0.0
1536701662358780764,4688,1536701662358446494,base_link,41.36,0.0
1536701662485838166,4689,1536701662485596090,base_link,41.36,0.0
1536701662571663502,4690,1536701662571406381,base_link,41.35,0.0
1536701662687153651,4691,1536701662686971726,base_link,41.35,0.0
1536701662794496881,4692,1536701662794251700,base_link,41.34,0.0
1536701662889566447,4693,1536701662889323764,base_link,41.34,0.0
1536701662955690001,4694,1536701662952211534,base_link,41.34,0.0
1536701663066499149,4695,1536701663065571342,base_link,41.34,0.0
1536701663161736619,4696,1536701663161330545,base_link,41.33,0.0
1536701663265060441,4697,1536701663264533042,base_link,41.33,0.0
1536701663366588193,4698,1536701663365978746,base_link,41.33,0.0
1536701663467668767,4699,1536701663467432998,base_link,41.32,0.0
1536701663593207355,4700,1536701663592698426,base_link,41.32,0.0
1536701663660480751,4701,1536701663660217579,base_link,41.32,0.0
1536701663774829060,4702,1536701663774556797,base_link,41.31,0.0
1536701663881511016,4703,1536701663881235872,base_link,41.31,0.0
1536701663954962171,4704,1536701663954134306,base_link,41.31,0.0
1536701664104726780,4705,1536701664101472269,base_link,41.3,0.0
1536701664164359720,4706,1536701664162588106,base_link,41.3,0.0
1536701664269682890,4707,1536701664269240003,base_link,41.3,0.0
1536701664390336975,4708,1536701664387768740,base_link,41.3,0.0
1536701664467876491,4709,1536701664467618442,base_link,41.29,0.0
1536701664566597742,4710,1536701664566342734,base_link,41.29,0.0
1536701664688128607,4711,1536701664687618590,base_link,41.29,0.0
1536701664765836091,4712,1536701664765143669,base_link,41.29,0.0
1536701664880806107,4713,1536701664880359570,base_link,41.28,0.0
1536701664977174213,4714,1536701664976516428,base_link,41.28,0.0
1536701665057508033,4715,1536701665056855082,base_link,41.27,0.0
1536701665163312153,4716,1536701665163030447,base_link,41.27,0.0
1536701665267074477,4717,1536701665263931273,base_link,41.27,0.0
1536701665365052791,4718,1536701665364826242,base_link,41.27,0.0
1536701665473030629,4719,1536701665472705290,base_link,41.26,0.0
1536701665580026047,4720,1536701665579588890,base_link,41.26,0.0
1536701665672925738,4721,1536701665672229827,base_link,41.26,0.0
1536701665785132054,4722,1536701665784838791,base_link,41.25,0.0
1536701665877457127,4723,1536701665876903350,base_link,41.25,0.0
1536701666041175201,4724,1536701666040876400,base_link,41.25,0.0
1536701666084069206,4725,1536701666083071261,base_link,41.25,0.0
1536701666155273240,4726,1536701666155004339,base_link,41.24,0.0
1536701666308943197,4727,1536701666308640618,base_link,41.23,0.0
1536701666363710009,4728,1536701666362536926,base_link,41.23,0.0
1536701666467957701,4729,1536701666467672345,base_link,41.23,0.0
1536701666604398009,4730,1536701666603110162,base_link,41.23,0.0
1536701666682236647,4731,1536701666671903653,base_link,41.23,0.0
1536701666797693407,4732,1536701666797335960,base_link,41.22,0.0
1536701666864541554,4733,1536701666864019053,base_link,41.22,0.0
1536701666963108699,4734,1536701666962843639,base_link,41.21,0.0
1536701667083914265,4735,1536701667083576506,base_link,41.21,0.0
1536701667176094484,4736,1536701667175653485,base_link,41.21,0.0
1536701667270636939,4737,1536701667270305998,base_link,41.21,0.0
1536701667364847237,4738,1536701667363625623,base_link,41.21,0.0
1536701667466674942,4739,1536701667466265027,base_link,41.2,0.0
1536701667576596330,4740,1536701667575739014,base_link,41.2,0.0
1536701667681697816,4741,1536701667681180021,base_link,41.19,0.0
1536701667768325536,4742,1536701667766632256,base_link,41.19,0.0
1536701667866063375,4743,1536701667865857825,base_link,41.19,0.0
1536701667959294455,4744,1536701667958830183,base_link,41.19,0.0
1536701668061009317,4745,1536701668060834531,base_link,41.19,0.0
1536701668157126768,4746,1536701668156557112,base_link,41.18,0.0
1536701668261678766,4747,1536701668260976325,base_link,41.18,0.0
1536701668373637821,4748,1536701668372323116,base_link,41.17,0.0
1536701668520580499,4749,1536701668520298344,base_link,41.17,0.0
1536701668562120392,4750,1536701668558262966,base_link,41.17,0.0
1536701668658647405,4751,1536701668658453732,base_link,41.17,0.0
1536701668779077374,4752,1536701668777945650,base_link,41.16,0.0
1536701668884751620,4753,1536701668884345675,base_link,41.16,0.0
1536701668980714805,4754,1536701668980091913,base_link,41.16,0.0
