%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536701659144383958,498,1536701659144055962,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659160286705,499,1536701659159846026,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659179558437,500,1536701659178989070,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659198635408,501,1536701659198287116,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659220882953,502,1536701659220094591,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659241511710,503,1536701659240991514,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659258875938,504,1536701659258496370,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659280435607,505,1536701659280151403,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659299658905,506,1536701659299420607,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659319938954,507,1536701659319535922,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659341396985,508,1536701659340102832,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659359170743,509,1536701659358847773,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659381778745,510,1536701659381139303,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659401110916,511,1536701659399794866,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659419411529,512,1536701659418843026,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659439598712,513,1536701659439281920,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659463412801,514,1536701659459127597,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659479768007,515,1536701659479461747,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659499799770,516,1536701659499436849,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659521693070,517,1536701659520559041,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659540696605,518,1536701659538773062,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659559658172,519,1536701659558816254,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659579660836,520,1536701659578498957,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659600847052,521,1536701659599971105,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
1536701659620622239,522,1536701659620242800,1,1,1472,-216.472033,170.407038,50.0,5.71701396872,14.9437529182,-0.0,0.0,0.0,0.0,0.0,0.0
