%time,field.data
1536701658936160229,277.51
1536701659138032757,279.73
1536701659371684369,279.69
1536701659639281100,278.79
1536701659875950268,278.6
1536701660111119766,281.49
1536701660329715671,286.14
1536701660577104284,291.86
1536701660792585668,296.81
1536701661020541815,300.92
1536701661280769744,306.27
1536701661502740685,311.15
1536701661749692012,317.39
1536701661970415890,323.47
1536701662221672908,331.56
1536701662487537144,339.16
1536701662713497849,344.97
1536701662976617143,351.85
1536701663165893198,356.47
1536701663380694293,1.54
1536701663624996202,5.15
1536701663883024676,9.11
1536701664133513564,13.71
1536701664390320361,17.32
1536701664640869496,18.95
1536701664882838619,20.06
1536701665112794819,21.15
1536701665367554313,22.73
1536701665603567682,23.65
1536701665862034401,22.48
1536701666085051178,21.08
1536701666329111652,19.28
1536701666605869125,16.87
1536701666844515201,16.16
1536701667086822533,15.79
1536701667315710424,13.77
1536701667562086910,12.24
1536701667793855282,13.08
1536701668009840184,14.52
1536701668264264288,16.29
1536701668533393438,18.71
1536701668743747764,21.82
1536701668985577891,26.39
1536701669235250503,31.33
1536701669484965050,36.98
1536701669676674825,40.83
1536701669922474196,46.64
1536701670163406897,52.34
1536701670432645880,61.17
1536701670651587740,68.33
1536701670897354491,76.09
1536701671120701184,80.75
1536701671380276643,86.39
1536701671615747118,90.71
1536701671843440190,94.96
1536701672119902160,98.32
1536701672311870944,97.93
1536701672548358828,96.92
1536701672773121800,96.92
1536701673024979174,96.56
1536701673285781336,95.82
1536701673525730785,94.13
1536701673733066434,91.92
1536701674004516845,89.59
1536701674211939279,88.56
1536701674491229677,87.75
1536701674737806111,87.18
1536701674970608986,85.36
1536701675211156773,83.75
1536701675499115312,83.52
1536701675727786897,83.8
1536701675933073356,83.11
1536701676195964019,81.37
1536701676425873513,80.53
1536701676684914818,81.08
1536701676957812656,83.39
1536701677166869692,85.63
1536701677443066601,87.29
1536701677677860885,87.7
1536701677930269027,87.08
1536701678191887850,87.18
1536701678424722225,87.72
1536701678701311699,88.0
1536701678907542386,87.85
1536701679160203231,87.54
1536701679400736484,87.6
1536701679650963161,87.54
1536701679822660187,87.35
1536701680102993252,87.27
1536701680325801149,86.75
1536701680604123214,86.99
1536701680826615120,87.24
1536701681099611299,87.23
1536701681319269494,86.62
1536701681543714042,85.17
1536701681793604144,82.0
1536701682015147723,80.78
1536701682284728692,82.1
1536701682538339720,84.24
1536701682807442940,85.0
1536701683021793113,84.19
1536701683240257864,82.41
1536701683515959226,81.11
1536701683743580047,81.41
1536701684015940946,81.83
1536701684236108645,82.02
1536701684514829421,82.19
1536701684747603293,82.63
1536701684994935692,82.85
1536701685236365476,82.39
1536701685503858007,81.77
